"",BBK01.PQ0909,BBK01.PQ0909_FLAGS
"","Lending to transport, storage and communication / Commercial banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:32:04,
1968-10,1.307,
1969-01,1.186,
1969-04,1.236,
1969-07,1.152,
1969-10,1.447,
1970-01,1.422,
1970-04,1.392,
1970-07,1.371,
1970-10,1.657,
1971-01,1.835,
1971-04,1.851,
1971-07,2.042,
1971-10,2.275,
1972-01,2.242,
1972-04,2.248,
1972-07,2.360,
1972-10,2.522,
1973-01,2.616,
1973-04,2.572,
1973-07,2.488,
1973-10,2.582,
1974-01,2.481,
1974-04,2.654,
1974-07,2.445,
1974-10,2.529,
1975-01,2.392,
1975-04,2.499,
1975-07,2.418,
1975-10,2.677,
1976-01,2.648,
1976-04,2.970,
1976-07,2.888,
1976-10,2.833,
1977-01,2.743,
1977-04,2.759,
1977-07,2.971,
1977-10,3.209,
1978-01,3.025,
1978-04,3.003,
1978-07,3.100,
1978-10,3.077,
1979-01,2.902,
1979-04,3.213,
1979-07,3.145,
1979-10,3.204,
1980-01,3.107,
1980-04,3.248,
1980-07,3.243,
1980-10,3.591,
1981-01,3.525,
1981-04,3.406,
1981-07,3.265,
1981-10,3.264,
1982-01,3.143,
1982-04,3.205,
1982-07,3.064,
1982-10,3.174,
1983-01,3.062,
1983-04,3.193,
1983-07,3.179,
1983-10,3.404,
1984-01,3.026,
1984-04,3.049,
1984-07,3.191,
1984-10,3.304,
1985-01,3.286,
1985-04,3.554,
1985-07,3.674,
1985-10,3.825,
1986-01,3.824,
1986-04,3.817,
1986-07,3.696,
1986-10,4.665,
1987-01,4.688,
1987-04,4.924,
1987-07,4.988,
1987-10,5.188,
1988-01,5.251,
1988-04,5.386,
1988-07,5.408,
1988-10,5.551,
1989-01,5.609,
1989-04,5.718,
1989-07,5.862,
1989-10,6.385,
1990-01,6.814,
1990-04,8.770,
1990-07,8.823,
1990-10,9.757,
1991-01,10.212,
1991-04,9.921,
1991-07,9.360,
1991-10,9.864,
1992-01,9.694,
1992-04,10.186,
1992-07,10.350,
1992-10,10.251,
1993-01,9.903,
1993-04,9.815,
1993-07,9.842,
1993-10,9.882,
1994-01,9.589,
1994-04,9.131,
1994-07,9.235,
1994-10,9.280,
1995-01,8.451,
1995-04,8.500,
1995-07,8.617,
1995-10,9.925,
1996-01,9.630,
1996-04,9.572,
1996-07,9.858,
1996-10,10.123,
1997-01,10.094,
1997-04,10.122,
1997-07,9.932,
1997-10,10.328,
1998-01,10.471,
1998-04,11.121,
1998-07,10.667,
1998-10,10.975,
1999-01,9.923,
1999-04,10.251,
1999-07,10.826,
1999-10,13.237,
2000-01,16.313,
2000-04,14.709,
2000-07,15.028,
2000-10,13.630,
2001-01,14.175,
2001-04,15.294,
2001-07,12.111,
2001-10,12.659,
2002-01,13.719,
2002-04,13.371,
2002-07,12.814,
2002-10,11.928,
2003-01,11.650,
2003-04,11.639,
2003-07,11.873,
2003-10,12.058,
2004-01,12.100,
2004-04,12.429,
2004-07,12.450,
2004-10,12.761,
2005-01,12.826,
2005-04,13.257,
2005-07,13.219,
2005-10,13.420,
2006-01,14.027,
2006-04,14.246,
2006-07,14.138,
2006-10,13.317,
2007-01,13.392,
2007-04,14.089,
2007-07,14.442,
2007-10,16.123,
2008-01,15.911,
2008-04,16.820,
2008-07,17.385,
2008-10,17.793,
2009-01,17.551,
2009-04,17.383,
2009-07,17.143,
2009-10,17.459,
2010-01,17.700,
2010-04,18.838,
2010-07,18.154,
2010-10,18.329,
2011-01,18.378,
2011-04,17.927,
2011-07,18.476,
2011-10,18.980,
2012-01,18.476,
2012-04,23.445,
2012-07,22.681,
2012-10,22.127,
2013-01,21.883,
2013-04,21.043,
2013-07,20.474,
2013-10,19.989,
2014-01,19.881,
2014-04,19.831,
2014-07,19.705,
2014-10,18.782,
