"",BBK01.QUY136,BBK01.QUY136_FLAGS
"",Consolidated German banks: Loans and advances to non- residents with a residual maturity of up to one year / Vietnam / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:16,
2002-03,0.081,
2002-04,0.065,
2002-05,0.081,
2002-06,0.083,
2002-07,0.063,
2002-08,0.066,
2002-09,0.086,
2002-10,0.068,
2002-11,0.090,
2002-12,0.068,
2003-01,0.072,
2003-02,0.071,
2003-03,0.061,
2003-04,0.056,
2003-05,0.054,
2003-06,0.070,
2003-07,0.061,
2003-08,0.062,
2003-09,0.110,
2003-10,0.045,
2003-11,0.045,
2003-12,0.059,
2004-01,0.057,
2004-02,0.044,
2004-03,0.066,
2004-04,0.051,
2004-05,0.047,
2004-06,0.073,
2004-07,0.052,
2004-08,0.061,
2004-09,0.068,
2004-10,0.065,
2004-11,0.056,
2004-12,0.071,
2005-01,0.049,
2005-02,0.068,
2005-03,0.062,
2005-04,0.069,
2005-05,0.103,
2005-06,0.137,
2005-07,0.091,
2005-08,0.087,
2005-09,0.070,
2005-10,0.089,
2005-11,0.097,
2005-12,0.087,
2006-01,0.075,
2006-02,0.083,
2006-03,0.079,
2006-04,0.070,
2006-05,0.075,
2006-06,0.076,
2006-07,0.094,
2006-08,0.082,
2006-09,0.057,
2006-10,0.062,
2006-11,0.059,
2006-12,0.091,
2007-01,0.077,
2007-02,0.068,
2007-03,0.401,
2007-04,0.095,
2007-05,0.235,
2007-06,0.335,
2007-07,0.185,
2007-08,0.162,
2007-09,0.102,
2007-10,0.056,
2007-11,0.072,
2007-12,0.009,
2008-01,0.117,
2008-02,0.151,
2008-03,0.136,
2008-04,0.148,
2008-05,0.196,
2008-06,0.171,
2008-07,0.142,
2008-08,0.110,
2008-09,0.196,
2008-10,0.229,
2008-11,0.216,
2008-12,0.218,
2009-01,0.166,
2009-02,0.194,
2009-03,0.164,
2009-04,0.301,
2009-05,0.132,
2009-06,0.122,
2009-07,0.150,
2009-08,0.120,
2009-09,0.119,
2009-10,0.134,
2009-11,0.160,
2009-12,0.219,
2010-01,0.152,
2010-02,0.180,
2010-03,0.150,
2010-04,0.151,
2010-05,0.161,
2010-06,0.141,
2010-07,0.144,
2010-08,0.161,
2010-09,0.163,
2010-10,0.168,
2010-11,0.185,
2010-12,0.181,
2011-01,0.184,
2011-02,0.160,
2011-03,0.191,
2011-04,0.178,
2011-05,0.202,
2011-06,0.212,
2011-07,0.234,
2011-08,0.271,
2011-09,0.254,
2011-10,0.259,
2011-11,0.245,
2011-12,0.235,
2012-01,0.200,
2012-02,0.182,
2012-03,0.188,
2012-04,0.156,
2012-05,0.268,
2012-06,0.270,
2012-07,0.293,
2012-08,0.278,
2012-09,0.275,
2012-10,0.259,
2012-11,0.282,
2012-12,0.315,
2013-01,0.311,
2013-02,0.314,
2013-03,0.321,
2013-04,0.344,
2013-05,0.330,
2013-06,0.304,
2013-07,0.282,
2013-08,0.271,
2013-09,0.259,
2013-10,0.239,
2013-11,0.217,
2013-12,0.214,
2014-01,0.212,
2014-02,0.214,
2014-03,0.244,
2014-04,0.262,
2014-05,0.275,
2014-06,0.313,
2014-07,0.323,
2014-08,0.321,
2014-09,0.321,
2014-10,0.335,
