"",BBK01.WX0215,BBK01.WX0215_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 43.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:39,
2002-01,5.234,
2002-02,5.361,
2002-03,5.571,
2002-04,5.508,
2002-05,5.516,
2002-06,5.200,
2002-07,5.089,
2002-08,4.972,
2002-09,4.875,
2002-10,5.049,
2002-11,5.026,
2002-12,4.840,
2003-01,4.694,
2003-02,4.779,
2003-03,4.940,
2003-04,5.000,
2003-05,4.905,
2003-06,5.092,
2003-07,5.368,
2003-08,5.179,
2003-09,5.215,
2003-10,5.259,
2003-11,5.354,
2003-12,5.263,
2004-01,5.257,
2004-02,5.202,
2004-03,5.120,
2004-04,5.226,
2004-05,5.353,
2004-06,5.198,
2004-07,5.108,
2004-08,4.979,
2004-09,4.932,
2004-10,4.885,
2004-11,4.714,
2004-12,4.566,
2005-01,4.290,
2005-02,4.453,
2005-03,4.365,
2005-04,4.294,
2005-05,4.110,
2005-06,3.937,
2005-07,4.042,
2005-08,3.847,
2005-09,3.868,
2005-10,4.032,
2005-11,4.016,
2005-12,3.791,
2006-01,3.970,
2006-02,3.961,
2006-03,4.239,
2006-04,4.426,
2006-05,4.571,
2006-06,4.567,
2006-07,4.467,
2006-08,4.253,
2006-09,4.089,
2006-10,3.961,
2006-11,3.935,
2006-12,4.148,
2007-01,4.311,
2007-02,4.194,
2007-03,4.356,
2007-04,4.408,
2007-05,4.611,
2007-06,4.813,
2007-07,4.628,
2007-08,4.678,
2007-09,4.764,
2007-10,4.674,
2007-11,4.766,
2007-12,4.716,
2008-01,4.599,
2008-02,4.510,
2008-03,4.504,
2008-04,4.659,
2008-05,4.800,
2008-06,4.620,
2008-07,4.467,
2008-08,4.384,
2008-09,4.191,
2008-10,3.892,
2008-11,3.056,
2008-12,3.023,
2009-01,3.169,
2009-02,2.903,
2009-03,3.314,
2009-04,3.378,
2009-05,3.581,
2009-06,3.729,
2009-07,3.584,
2009-08,3.561,
2009-09,3.692,
2009-10,3.650,
2009-11,3.506,
2009-12,3.636,
2010-01,3.553,
2010-02,3.438,
2010-03,3.440,
2010-04,3.277,
2010-05,2.944,
2010-06,2.997,
2010-07,3.153,
2010-08,2.346,
2010-09,2.597,
2010-10,2.653,
2010-11,2.840,
2010-12,3.186,
2011-01,3.374,
2011-02,3.343,
2011-03,3.568,
2011-04,3.514,
2011-05,3.402,
2011-06,3.793,
2011-07,3.371,
2011-08,3.166,
2011-09,2.691,
2011-10,2.799,
2011-11,2.812,
2011-12,2.526,
2012-01,2.412,
2012-02,2.451,
2012-03,2.507,
2012-04,2.500,
2012-05,1.881,
2012-06,2.366,
2012-07,2.439,
2012-08,2.380,
2012-09,2.579,
2012-10,2.535,
2012-11,2.508,
2012-12,2.461,
2013-01,2.595,
2013-02,2.567,
2013-03,2.511,
2013-04,2.344,
2013-05,2.578,
2013-06,2.661,
2013-07,2.578,
2013-08,2.818,
2013-09,2.732,
2013-10,2.753,
2013-11,2.694,
2013-12,2.787,
2014-01,2.583,
2014-02,2.596,
2014-03,2.549,
2014-04,2.457,
2014-05,2.360,
2014-06,2.251,
2014-07,2.183,
2014-08,1.879,
2014-09,2.048,
2014-10,1.926,
2014-11,1.709,
2014-12,1.556,
2015-01,1.203,
