"",BBK01.WX0088,BBK01.WX0088_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 16.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:28,
2002-01,5.445,
2002-02,5.521,
2002-03,5.781,
2002-04,5.707,
2002-05,5.712,
2002-06,5.495,
2002-07,5.356,
2002-08,5.167,
2002-09,5.017,
2002-10,5.201,
2002-11,5.169,
2002-12,4.923,
2003-01,4.790,
2003-02,4.747,
2003-03,4.859,
2003-04,4.880,
2003-05,4.539,
2003-06,4.658,
2003-07,4.969,
2003-08,4.866,
2003-09,4.811,
2003-10,4.981,
2003-11,5.085,
2003-12,4.966,
2004-01,4.997,
2004-02,4.842,
2004-03,4.756,
2004-04,4.918,
2004-05,5.074,
2004-06,4.957,
2004-07,4.859,
2004-08,4.689,
2004-09,4.633,
2004-10,4.535,
2004-11,4.373,
2004-12,4.233,
2005-01,4.035,
2005-02,4.213,
2005-03,4.137,
2005-04,3.998,
2005-05,3.838,
2005-06,3.664,
2005-07,3.778,
2005-08,3.609,
2005-09,3.637,
2005-10,3.841,
2005-11,3.871,
2005-12,3.699,
2006-01,3.900,
2006-02,3.895,
2006-03,4.203,
2006-04,4.392,
2006-05,4.473,
2006-06,4.524,
2006-07,4.410,
2006-08,4.215,
2006-09,4.121,
2006-10,4.060,
2006-11,4.030,
2006-12,4.292,
2007-01,4.448,
2007-02,4.305,
2007-03,4.445,
2007-04,4.519,
2007-05,4.771,
2007-06,4.982,
2007-07,4.824,
2007-08,4.811,
2007-09,4.890,
2007-10,4.825,
2007-11,4.859,
2007-12,4.917,
2008-01,4.690,
2008-02,4.651,
2008-03,4.706,
2008-04,4.868,
2008-05,5.034,
2008-06,5.086,
2008-07,4.928,
2008-08,4.760,
2008-09,4.720,
2008-10,4.678,
2008-11,4.174,
2008-12,3.936,
2009-01,4.114,
2009-02,3.940,
2009-03,3.940,
2009-04,3.932,
2009-05,4.236,
2009-06,4.179,
2009-07,4.108,
2009-08,3.994,
2009-09,4.028,
2009-10,4.050,
2009-11,3.998,
2009-12,4.142,
2010-01,3.952,
2010-02,3.900,
2010-03,3.861,
2010-04,3.726,
2010-05,3.426,
2010-06,3.422,
2010-07,3.488,
2010-08,2.689,
2010-09,2.981,
2010-10,3.200,
2010-11,3.508,
2010-12,3.780,
2011-01,3.904,
2011-02,3.862,
2011-03,4.066,
2011-04,3.975,
2011-05,3.805,
2011-06,3.928,
2011-07,3.623,
2011-08,3.364,
2011-09,2.877,
2011-10,2.971,
2011-11,3.104,
2011-12,2.730,
2012-01,2.623,
2012-02,2.651,
2012-03,2.711,
2012-04,2.628,
2012-05,1.956,
2012-06,2.346,
2012-07,2.216,
2012-08,2.162,
2012-09,2.269,
2012-10,2.300,
2012-11,2.219,
2012-12,2.119,
2013-01,2.379,
2013-02,2.306,
2013-03,2.224,
2013-04,2.013,
2013-05,2.319,
2013-06,2.509,
2013-07,2.492,
2013-08,2.727,
2013-09,2.602,
2013-10,2.551,
2013-11,2.582,
2013-12,2.739,
2014-01,2.462,
2014-02,2.442,
2014-03,2.368,
2014-04,2.274,
2014-05,2.147,
2014-06,2.025,
2014-07,1.919,
2014-08,1.542,
2014-09,1.699,
2014-10,1.580,
2014-11,1.378,
2014-12,1.215,
2015-01,0.965,
