"",BBK01.QUV892,BBK01.QUV892_FLAGS
"",Banks in Germany: Long-term loans and advances to foreign banks / Remaining countries in Asia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:28:03,
2001-12,0.119,
2002-01,0.117,
2002-02,0.111,
2002-03,0.111,
2002-04,0.111,
2002-05,0.106,
2002-06,0.107,
2002-07,0.106,
2002-08,0.103,
2002-09,0.102,
2002-10,0.102,
2002-11,0.099,
2002-12,0.095,
2003-01,0.077,
2003-02,0.076,
2003-03,0.077,
2003-04,0.082,
2003-05,0.079,
2003-06,0.081,
2003-07,0.081,
2003-08,0.077,
2003-09,0.074,
2003-10,0.055,
2003-11,0.054,
2003-12,0.051,
2004-01,0.050,
2004-02,0.045,
2004-03,0.033,
2004-04,0.033,
2004-05,0.033,
2004-06,0.033,
2004-07,0.034,
2004-08,0.029,
2004-09,0.030,
2004-10,0.029,
2004-11,0.031,
2004-12,0.031,
2005-01,0.032,
2005-02,0.026,
2005-03,0.024,
2005-04,0.024,
2005-05,0.027,
2005-06,0.035,
2005-07,0.039,
2005-08,0.051,
2005-09,0.054,
2005-10,0.055,
2005-11,0.056,
2005-12,0.060,
2006-01,0.058,
2006-02,0.072,
2006-03,0.082,
2006-04,0.081,
2006-05,0.074,
2006-06,0.076,
2006-07,0.116,
2006-08,0.131,
2006-09,0.138,
2006-10,0.132,
2006-11,0.130,
2006-12,0.127,
2007-01,0.132,
2007-02,0.135,
2007-03,0.136,
2007-04,0.134,
2007-05,0.132,
2007-06,0.130,
2007-07,0.144,
2007-08,0.150,
2007-09,0.145,
2007-10,0.127,
2007-11,0.127,
2007-12,0.146,
2008-01,0.143,
2008-02,0.143,
2008-03,0.140,
2008-04,0.230,
2008-05,0.194,
2008-06,0.214,
2008-07,0.304,
2008-08,0.316,
2008-09,0.327,
2008-10,0.364,
2008-11,0.379,
2008-12,0.364,
2009-01,0.390,
2009-02,0.389,
2009-03,0.373,
2009-04,0.351,
2009-05,0.339,
2009-06,0.335,
2009-07,0.326,
2009-08,0.325,
2009-09,0.330,
2009-10,0.332,
2009-11,0.333,
2009-12,0.345,
2010-01,0.351,
2010-02,0.353,
2010-03,0.365,
2010-04,0.376,
2010-05,0.396,
2010-06,0.376,
2010-07,0.373,
2010-08,0.352,
2010-09,0.341,
2010-10,0.337,
2010-11,0.339,
2010-12,0.336,
2011-01,0.329,
2011-02,0.317,
2011-03,0.316,
2011-04,0.283,
2011-05,0.270,
2011-06,0.297,
2011-07,0.293,
2011-08,0.303,
2011-09,0.304,
2011-10,0.309,
2011-11,0.314,
2011-12,0.331,
2012-01,0.327,
2012-02,0.326,
2012-03,0.298,
2012-04,0.329,
2012-05,0.323,
2012-06,0.328,
2012-07,0.379,
2012-08,0.390,
2012-09,0.395,
2012-10,0.400,
2012-11,0.401,
2012-12,0.412,
2013-01,0.403,
2013-02,0.407,
2013-03,0.408,
2013-04,0.389,
2013-05,0.386,
2013-06,0.392,
2013-07,0.370,
2013-08,0.377,
2013-09,0.380,
2013-10,0.408,
2013-11,0.430,
2013-12,0.426,
2014-01,0.427,
2014-02,0.430,
2014-03,0.424,
2014-04,0.436,
2014-05,0.419,
2014-06,0.418,
2014-07,0.436,
2014-08,0.455,
2014-09,0.484,
2014-10,0.488,
2014-11,0.477,
2014-12,0.506,
