"",BBK01.QUY805,BBK01.QUY805_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Countries in America / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:26,
2002-03,112.127,
2002-04,107.255,
2002-05,109.117,
2002-06,105.719,
2002-07,102.470,
2002-08,103.433,
2002-09,103.563,
2002-10,110.509,
2002-11,114.420,
2002-12,106.528,
2003-01,95.786,
2003-02,99.428,
2003-03,100.235,
2003-04,95.537,
2003-05,96.383,
2003-06,109.361,
2003-07,115.499,
2003-08,116.762,
2003-09,115.510,
2003-10,114.863,
2003-11,120.401,
2003-12,116.111,
2004-01,114.266,
2004-02,111.685,
2004-03,113.320,
2004-04,116.454,
2004-05,110.765,
2004-06,109.872,
2004-07,107.767,
2004-08,113.574,
2004-09,118.902,
2004-10,122.295,
2004-11,126.442,
2004-12,132.848,
2005-01,135.612,
2005-02,139.366,
2005-03,141.176,
2005-04,146.118,
2005-05,158.501,
2005-06,163.215,
2005-07,165.538,
2005-08,170.018,
2005-09,166.745,
2005-10,170.183,
2005-11,180.294,
2005-12,178.183,
2006-01,186.377,
2006-02,187.581,
2006-03,183.650,
2006-04,182.201,
2006-05,180.176,
2006-06,175.142,
2006-07,164.997,
2006-08,175.050,
2006-09,182.992,
2006-10,189.773,
2006-11,201.016,
2006-12,212.361,
2007-01,184.523,
2007-02,215.390,
2007-03,203.361,
2007-04,209.086,
2007-05,221.524,
2007-06,219.647,
2007-07,216.984,
2007-08,234.110,
2007-09,228.257,
2007-10,233.212,
2007-11,232.394,
2007-12,226.854,
2008-01,224.074,
2008-02,211.788,
2008-03,183.099,
2008-04,185.778,
2008-05,183.668,
2008-06,170.999,
2008-07,173.666,
2008-08,173.671,
2008-09,171.801,
2008-10,177.894,
2008-11,161.709,
2008-12,144.097,
2009-01,148.829,
2009-02,140.724,
2009-03,130.632,
2009-04,136.311,
2009-05,126.661,
2009-06,119.308,
2009-07,123.562,
2009-08,119.047,
2009-09,108.412,
2009-10,112.950,
2009-11,110.449,
2009-12,100.423,
2010-01,103.550,
2010-02,106.542,
2010-03,104.064,
2010-04,107.549,
2010-05,108.165,
2010-06,105.166,
2010-07,102.991,
2010-08,100.450,
2010-09,95.342,
2010-10,96.498,
2010-11,99.319,
2010-12,92.514,
2011-01,93.767,
2011-02,89.511,
2011-03,85.338,
2011-04,80.690,
2011-05,81.865,
2011-06,78.523,
2011-07,81.731,
2011-08,77.211,
2011-09,76.893,
2011-10,76.641,
2011-11,77.897,
2011-12,84.406,
2012-01,78.795,
2012-02,72.020,
2012-03,69.012,
2012-04,87.747,
2012-05,80.438,
2012-06,79.648,
2012-07,80.766,
2012-08,81.428,
2012-09,78.656,
2012-10,94.228,
2012-11,93.419,
2012-12,82.538,
2013-01,92.273,
2013-02,90.944,
2013-03,77.789,
2013-04,86.551,
2013-05,94.150,
2013-06,76.048,
2013-07,86.496,
2013-08,81.035,
2013-09,75.416,
2013-10,83.543,
2013-11,87.587,
2013-12,69.001,
2014-01,74.310,
2014-02,69.559,
2014-03,63.268,
2014-04,67.800,
2014-05,68.050,
2014-06,63.099,
2014-07,76.837,
2014-08,77.641,
2014-09,65.429,
2014-10,64.200,
