"",BBK01.OUH194,BBK01.OUH194_FLAGS
1997-08,-,Nothing exists
1997-09,-,Nothing exists
1997-10,-,Nothing exists
1997-11,-,Nothing exists
1997-12,-,Nothing exists
1998-01,-,Nothing exists
1998-02,-,Nothing exists
1998-03,-,Nothing exists
1998-04,-,Nothing exists
1998-05,-,Nothing exists
1998-06,-,Nothing exists
1998-07,-,Nothing exists
1998-08,-,Nothing exists
1998-09,-,Nothing exists
1998-10,-,Nothing exists
1998-11,-,Nothing exists
1998-12,-,Nothing exists
1999-01,0.269,
1999-02,0.280,
1999-03,0.294,
1999-04,0.298,
1999-05,0.309,
1999-06,0.341,
1999-07,0.354,
1999-08,0.383,
1999-09,0.387,
1999-10,0.405,
1999-11,0.378,
1999-12,0.401,
2000-01,0.431,
2000-02,0.454,
2000-03,0.454,
2000-04,0.447,
2000-05,0.462,
2000-06,0.436,
2000-07,0.588,
2000-08,0.579,
2000-09,0.603,
2000-10,0.725,
2000-11,0.754,
2000-12,0.783,
2001-01,0.834,
2001-02,0.809,
2001-03,0.865,
2001-04,1.032,
2001-05,1.042,
2001-06,1.047,
2001-07,0.965,
2001-08,0.956,
2001-09,0.964,
2001-10,0.945,
2001-11,0.923,
2001-12,1.025,
2002-01,1.293,
2002-02,1.339,
2002-03,1.362,
2002-04,1.125,
2002-05,1.128,
2002-06,1.162,
2002-07,1.171,
2002-08,1.150,
2002-09,1.033,
2002-10,1.007,
2002-11,1.031,
2002-12,1.030,
2003-01,1.072,
2003-02,0.821,
2003-03,0.787,
2003-04,0.763,
2003-05,0.729,
2003-06,0.695,
2003-07,0.673,
2003-08,0.666,
2003-09,0.653,
2003-10,0.706,
2003-11,0.748,
2003-12,0.720,
2004-01,0.720,
2004-02,0.698,
2004-03,0.695,
2004-04,0.712,
2004-05,0.693,
2004-06,0.672,
2004-07,0.675,
2004-08,0.684,
2004-09,0.697,
2004-10,0.773,
2004-11,0.802,
2004-12,0.857,
2005-01,0.888,
2005-02,0.895,
2005-03,0.601,
2005-04,0.584,
2005-05,0.596,
2005-06,0.637,
2005-07,0.601,
2005-08,0.579,
2005-09,0.593,
2005-10,0.572,
2005-11,0.572,
2005-12,0.538,
2006-01,0.552,
2006-02,0.532,
2006-03,0.569,
2006-04,0.580,
2006-05,0.600,
2006-06,0.602,
2006-07,0.608,
2006-08,0.660,
2006-09,0.679,
2006-10,0.699,
2006-11,0.663,
2006-12,0.681,
2007-01,0.668,
2007-02,0.672,
2007-03,0.736,
2007-04,0.775,
2007-05,0.857,
2007-06,0.869,
2007-07,0.942,
2007-08,0.982,
2007-09,1.025,
2007-10,1.138,
2007-11,1.311,
2007-12,1.702,
2008-01,1.843,
2008-02,1.951,
2008-03,1.996,
2008-04,1.993,
2008-05,2.073,
2008-06,2.135,
2008-07,2.200,
2008-08,2.334,
2008-09,2.399,
2008-10,2.434,
2008-11,2.494,
2008-12,2.413,
2009-01,2.178,
2009-02,2.059,
2009-03,1.914,
2009-04,1.890,
2009-05,1.801,
2009-06,1.709,
2009-07,1.668,
2009-08,1.570,
2009-09,1.595,
2009-10,1.680,
2009-11,1.691,
2009-12,2.143,
2010-01,1.990,
2010-02,2.004,
2010-03,1.959,
2010-04,1.978,
2010-05,1.928,
2010-06,1.880,
2010-07,1.837,
2010-08,1.839,
2010-09,1.758,
2010-10,1.767,
2010-11,1.819,
2010-12,1.868,
2011-01,1.758,
2011-02,1.687,
2011-03,1.583,
2011-04,1.511,
2011-05,1.504,
2011-06,1.288,
2011-07,1.400,
2011-08,1.344,
2011-09,1.401,
2011-10,1.439,
2011-11,1.479,
2011-12,1.493,
2012-01,1.382,
2012-02,1.426,
2012-03,1.475,
2012-04,1.512,
2012-05,1.538,
2012-06,1.521,
2012-07,1.441,
2012-08,1.424,
2012-09,1.363,
2012-10,1.437,
2012-11,1.551,
2012-12,1.530,
2013-01,1.601,
2013-02,1.635,
2013-03,1.697,
2013-04,1.613,
2013-05,1.573,
2013-06,1.561,
2013-07,1.514,
2013-08,1.516,
2013-09,1.482,
2013-10,1.478,
2013-11,1.518,
2013-12,1.422,
2014-01,1.278,
2014-02,1.250,
2014-03,1.217,
2014-04,1.163,
2014-05,1.120,
2014-06,1.050,
2014-07,1.079,
2014-08,1.098,
2014-09,1.096,
2014-10,1.091,
2014-11,1.055,
2014-12,1.037,Provisional value
