"",BBK01.QUY496,BBK01.QUY496_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Canada / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:29,
2002-03,2.204,
2002-04,1.299,
2002-05,1.000,
2002-06,1.170,
2002-07,1.344,
2002-08,1.193,
2002-09,1.774,
2002-10,1.349,
2002-11,1.186,
2002-12,1.593,
2003-01,1.389,
2003-02,1.176,
2003-03,1.643,
2003-04,1.204,
2003-05,1.005,
2003-06,3.051,
2003-07,1.923,
2003-08,1.074,
2003-09,1.100,
2003-10,1.277,
2003-11,1.227,
2003-12,1.057,
2004-01,1.464,
2004-02,0.862,
2004-03,1.443,
2004-04,1.918,
2004-05,1.790,
2004-06,2.119,
2004-07,1.976,
2004-08,2.054,
2004-09,2.253,
2004-10,1.813,
2004-11,2.009,
2004-12,1.546,
2005-01,1.523,
2005-02,1.596,
2005-03,1.458,
2005-04,1.580,
2005-05,2.075,
2005-06,2.063,
2005-07,3.334,
2005-08,3.290,
2005-09,2.696,
2005-10,2.939,
2005-11,2.512,
2005-12,1.727,
2006-01,3.227,
2006-02,3.808,
2006-03,3.424,
2006-04,4.448,
2006-05,5.947,
2006-06,3.954,
2006-07,4.938,
2006-08,7.721,
2006-09,3.346,
2006-10,3.871,
2006-11,4.700,
2006-12,2.857,
2007-01,3.990,
2007-02,4.426,
2007-03,5.465,
2007-04,3.305,
2007-05,4.635,
2007-06,4.836,
2007-07,4.381,
2007-08,4.249,
2007-09,4.188,
2007-10,5.246,
2007-11,4.324,
2007-12,4.470,
2008-01,4.439,
2008-02,3.732,
2008-03,3.837,
2008-04,3.743,
2008-05,4.233,
2008-06,4.753,
2008-07,4.450,
2008-08,4.869,
2008-09,4.996,
2008-10,4.963,
2008-11,4.769,
2008-12,2.171,
2009-01,1.308,
2009-02,10.197,
2009-03,6.949,
2009-04,3.329,
2009-05,5.183,
2009-06,3.581,
2009-07,5.941,
2009-08,3.377,
2009-09,3.225,
2009-10,4.732,
2009-11,3.396,
2009-12,3.166,
2010-01,3.268,
2010-02,2.808,
2010-03,2.501,
2010-04,2.360,
2010-05,3.422,
2010-06,3.210,
2010-07,2.154,
2010-08,2.083,
2010-09,2.170,
2010-10,2.053,
2010-11,2.529,
2010-12,2.429,
2011-01,2.517,
2011-02,2.933,
2011-03,2.475,
2011-04,2.566,
2011-05,2.247,
2011-06,2.570,
2011-07,2.647,
2011-08,2.847,
2011-09,3.340,
2011-10,2.594,
2011-11,2.825,
2011-12,2.822,
2012-01,3.508,
2012-02,3.371,
2012-03,3.204,
2012-04,3.634,
2012-05,3.550,
2012-06,2.848,
2012-07,3.138,
2012-08,4.517,
2012-09,3.417,
2012-10,2.569,
2012-11,2.120,
2012-12,2.592,
2013-01,1.946,
2013-02,2.228,
2013-03,2.219,
2013-04,2.440,
2013-05,2.311,
2013-06,2.316,
2013-07,1.473,
2013-08,2.198,
2013-09,1.860,
2013-10,1.871,
2013-11,2.346,
2013-12,2.147,
2014-01,2.208,
2014-02,1.892,
2014-03,1.730,
2014-04,2.032,
2014-05,2.429,
2014-06,1.841,
2014-07,2.602,
2014-08,4.000,
2014-09,1.891,
2014-10,2.938,
