"",BBFI1.Q.N.DE.W1.S1V.S1.KA.L.FA.O.F4.S._T.N.N,BBFI1.Q.N.DE.W1.S1V.S1.KA.L.FA.O.F4.S._T.N.N_FLAGS
"","IIP - Other Investment - Loans - Non financial corporations, households and NPISH - Short-term original maturity (up to 1 year incl. incl.) - Liabilities - Other changes excluding transactions and revaluations",
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:07:46,
2013-01,157,
2013-04,219,
2013-07,234,
2013-10,116,
2014-01,-1869,
2014-04,35,
2014-07,624,
