"",BBK01.OUL367,BBK01.OUL367_FLAGS
"",Lending to foreign enterprises and households / Total / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:06,
1999-01,1.988,
1999-02,2.046,
1999-03,2.185,
1999-04,2.236,
1999-05,2.447,
1999-06,2.590,
1999-07,2.719,
1999-08,2.787,
1999-09,2.884,
1999-10,2.899,
1999-11,2.963,
1999-12,2.776,
2000-01,2.795,
2000-02,2.751,
2000-03,2.823,
2000-04,2.958,
2000-05,3.000,
2000-06,3.143,
2000-07,3.282,
2000-08,3.347,
2000-09,3.429,
2000-10,3.820,
2000-11,3.993,
2000-12,4.158,
2001-01,4.346,
2001-02,4.834,
2001-03,5.280,
2001-04,5.835,
2001-05,5.999,
2001-06,6.339,
2001-07,6.825,
2001-08,7.054,
2001-09,7.228,
2001-10,7.635,
2001-11,8.088,
2001-12,8.176,
2002-01,8.586,
2002-02,8.844,
2002-03,9.100,
2002-04,9.366,
2002-05,9.429,
2002-06,9.236,
2002-07,9.092,
2002-08,9.168,
2002-09,9.100,
2002-10,9.281,
2002-11,9.363,
2002-12,9.545,
2003-01,9.678,
2003-02,9.965,
2003-03,9.850,
2003-04,10.005,
2003-05,9.866,
2003-06,9.954,
2003-07,10.123,
2003-08,9.633,
2003-09,9.698,
2003-10,10.135,
2003-11,9.807,
2003-12,10.369,
2004-01,10.146,
2004-02,10.221,
2004-03,10.416,
2004-04,10.431,
2004-05,10.617,
2004-06,10.827,
2004-07,10.828,
2004-08,11.227,
2004-09,11.316,
2004-10,11.305,
2004-11,11.289,
2004-12,11.482,
2005-01,11.658,
2005-02,11.799,
2005-03,11.988,
2005-04,12.287,
2005-05,12.422,
2005-06,12.603,
2005-07,12.752,
2005-08,13.191,
2005-09,13.411,
2005-10,13.627,
2005-11,13.618,
2005-12,13.943,
2006-01,14.155,
2006-02,14.265,
2006-03,14.343,
2006-04,14.478,
2006-05,14.394,
2006-06,14.478,
2006-07,14.536,
2006-08,14.681,
2006-09,14.947,
2006-10,15.076,
2006-11,15.364,
2006-12,15.532,
2007-01,15.429,
2007-02,15.968,
2007-03,16.398,
2007-04,16.873,
2007-05,17.078,
2007-06,17.417,
2007-07,17.658,
2007-08,17.881,
2007-09,17.796,
2007-10,17.705,
2007-11,17.668,
2007-12,17.784,
2008-01,17.543,
2008-02,17.595,
2008-03,17.857,
2008-04,18.061,
2008-05,18.335,
2008-06,19.273,
2008-07,19.671,
2008-08,20.507,
2008-09,21.090,
2008-10,20.731,
2008-11,21.166,
2008-12,21.214,
2009-01,19.925,
2009-02,20.778,
2009-03,21.048,
2009-04,21.223,
2009-05,21.655,
2009-06,21.802,
2009-07,21.819,
2009-08,21.594,
2009-09,21.489,
2009-10,21.775,
2009-11,21.877,
2009-12,21.530,
2010-01,21.284,
2010-02,21.181,
2010-03,21.043,
2010-04,21.809,
2010-05,21.914,
2010-06,21.770,
2010-07,21.820,
2010-08,21.745,
2010-09,21.784,
2010-10,21.713,
2010-11,23.562,
2010-12,22.331,
2011-01,22.361,
2011-02,22.446,
2011-03,22.468,
2011-04,21.952,
2011-05,21.486,
2011-06,21.422,
2011-07,21.050,
2011-08,21.102,
2011-09,21.134,
2011-10,21.077,
2011-11,21.231,
2011-12,21.236,
2012-01,21.392,
2012-02,22.316,
2012-03,22.997,
2012-04,23.184,
2012-05,23.333,
2012-06,23.544,
2012-07,23.641,
2012-08,23.881,
2012-09,24.284,
2012-10,24.537,
2012-11,25.223,
2012-12,24.368,
2013-01,25.041,
2013-02,25.174,
2013-03,24.893,
2013-04,25.175,
2013-05,24.781,
2013-06,25.060,
2013-07,25.412,
2013-08,25.464,
2013-09,25.196,
2013-10,25.100,
2013-11,25.127,
2013-12,25.071,
2014-01,24.738,
2014-02,24.961,
2014-03,25.437,
2014-04,25.710,
2014-05,25.939,
2014-06,25.902,
2014-07,26.177,
2014-08,26.494,
2014-09,26.675,
2014-10,26.798,
2014-11,27.526,
2014-12,27.707,Provisional value
