"",BBK01.QUY194,BBK01.QUY194_FLAGS
"","Consolidated German banks: Foreign money market paper, bonds and notes, shares / Thailand / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:55,
2002-03,1.087,
2002-04,0.907,
2002-05,0.879,
2002-06,0.695,
2002-07,0.643,
2002-08,0.652,
2002-09,0.655,
2002-10,0.802,
2002-11,1.020,
2002-12,0.550,
2003-01,0.598,
2003-02,0.579,
2003-03,0.697,
2003-04,0.666,
2003-05,0.774,
2003-06,0.532,
2003-07,0.798,
2003-08,0.901,
2003-09,0.704,
2003-10,0.721,
2003-11,0.638,
2003-12,0.681,
2004-01,0.784,
2004-02,0.847,
2004-03,0.846,
2004-04,0.662,
2004-05,0.663,
2004-06,0.673,
2004-07,0.696,
2004-08,0.973,
2004-09,0.928,
2004-10,0.806,
2004-11,0.956,
2004-12,0.919,
2005-01,0.947,
2005-02,0.894,
2005-03,0.865,
2005-04,0.905,
2005-05,1.400,
2005-06,0.995,
2005-07,1.002,
2005-08,0.803,
2005-09,0.718,
2005-10,0.867,
2005-11,0.825,
2005-12,0.814,
2006-01,0.742,
2006-02,0.851,
2006-03,0.824,
2006-04,0.988,
2006-05,1.166,
2006-06,0.880,
2006-07,1.020,
2006-08,1.230,
2006-09,1.237,
2006-10,1.396,
2006-11,1.052,
2006-12,0.678,
2007-01,1.338,
2007-02,1.766,
2007-03,1.132,
2007-04,1.461,
2007-05,1.378,
2007-06,1.158,
2007-07,1.621,
2007-08,1.493,
2007-09,1.549,
2007-10,1.490,
2007-11,1.419,
2007-12,1.289,
2008-01,2.095,
2008-02,2.030,
2008-03,1.685,
2008-04,1.464,
2008-05,1.299,
2008-06,0.870,
2008-07,0.986,
2008-08,1.058,
2008-09,0.953,
2008-10,0.865,
2008-11,0.781,
2008-12,0.770,
2009-01,0.791,
2009-02,0.772,
2009-03,0.823,
2009-04,0.850,
2009-05,0.930,
2009-06,0.829,
2009-07,1.088,
2009-08,1.008,
2009-09,1.144,
2009-10,1.130,
2009-11,1.098,
2009-12,1.087,
2010-01,1.139,
2010-02,1.071,
2010-03,1.167,
2010-04,1.139,
2010-05,1.187,
2010-06,0.856,
2010-07,1.052,
2010-08,1.263,
2010-09,1.345,
2010-10,1.405,
2010-11,1.342,
2010-12,1.219,
2011-01,1.177,
2011-02,1.300,
2011-03,1.075,
2011-04,1.552,
2011-05,0.774,
2011-06,0.802,
2011-07,0.744,
2011-08,0.722,
2011-09,0.917,
2011-10,0.666,
2011-11,0.814,
2011-12,0.749,
2012-01,0.853,
2012-02,1.435,
2012-03,0.532,
2012-04,0.629,
2012-05,0.887,
2012-06,0.840,
2012-07,0.848,
2012-08,0.942,
2012-09,0.762,
2012-10,0.731,
2012-11,0.663,
2012-12,0.393,
2013-01,0.463,
2013-02,0.532,
2013-03,0.482,
2013-04,0.398,
2013-05,0.117,
2013-06,0.057,
2013-07,0.161,
2013-08,0.062,
2013-09,0.181,
2013-10,0.141,
2013-11,0.083,
2013-12,0.061,
2014-01,0.037,
2014-02,0.035,
2014-03,0.081,
2014-04,0.090,
2014-05,0.065,
2014-06,0.104,
2014-07,0.093,
2014-08,0.070,
2014-09,0.063,
2014-10,0.072,
