"",BBK01.OUZ318,BBK01.OUZ318_FLAGS
"","Securitised debts, total, Mortgage banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:49,
1999-01,467.884,
1999-02,480.750,
1999-03,492.436,
1999-04,507.518,
1999-05,517.657,
1999-06,523.320,
1999-07,526.090,
1999-08,532.209,
1999-09,544.997,
1999-10,547.718,
1999-11,549.888,
1999-12,545.777,
2000-01,546.235,
2000-02,552.710,
2000-03,563.782,
2000-04,575.333,
2000-05,581.016,
2000-06,580.151,
2000-07,589.773,
2000-08,591.354,
2000-09,590.022,
2000-10,592.676,
2000-11,589.754,
2000-12,587.784,
2001-01,596.362,
2001-02,605.241,
2001-03,603.726,
2001-04,602.478,
2001-05,605.418,
2001-06,606.076,
2001-07,609.465,
2001-08,607.722,
2001-09,607.069,
2001-10,607.357,
2001-11,605.506,
2001-12,602.180,
2002-01,600.696,
2002-02,614.720,
2002-03,614.143,
2002-04,609.208,
2002-05,607.838,
2002-06,602.833,
2002-07,594.200,
2002-08,589.742,
2002-09,589.018,
2002-10,581.242,
2002-11,571.657,
2002-12,563.106,
2003-01,563.793,
2003-02,559.823,
2003-03,551.781,
2003-04,554.121,
2003-05,554.558,
2003-06,551.609,
2003-07,551.111,
2003-08,544.231,
2003-09,547.465,
2003-10,547.714,
2003-11,546.772,
2003-12,543.203,
2004-01,543.461,
2004-02,544.360,
2004-03,545.976,
2004-04,546.414,
2004-05,551.312,
2004-06,544.749,
2004-07,539.130,
2004-08,536.553,
2004-09,540.287,
2004-10,532.034,
2004-11,530.940,
2004-12,525.272,
2005-01,520.931,
2005-02,515.454,
2005-03,517.541,
2005-04,524.148,
2005-05,522.936,
2005-06,526.485,
2005-07,524.190,
2005-08,526.140,
2005-09,529.785,
2005-10,527.003,
2005-11,528.187,
2005-12,508.289,
2006-01,511.393,
2006-02,511.927,
2006-03,510.790,
2006-04,502.456,
2006-05,504.816,
2006-06,499.672,
2006-07,493.883,
2006-08,494.881,
2006-09,493.329,
2006-10,491.838,
2006-11,488.839,
2006-12,485.076,
2007-01,482.102,
2007-02,476.776,
2007-03,473.446,
2007-04,467.829,
2007-05,464.817,
2007-06,460.785,
2007-07,454.128,
2007-08,447.146,
2007-09,436.022,
2007-10,433.354,
2007-11,432.231,
2007-12,427.596,
2008-01,419.246,
2008-02,410.738,
2008-03,403.568,
2008-04,400.598,
2008-05,395.692,
2008-06,390.169,
2008-07,387.467,
2008-08,386.539,
2008-09,376.779,
2008-10,369.784,
2008-11,398.797,
2008-12,392.011,
2009-01,378.984,
2009-02,367.625,
2009-03,358.670,
2009-04,349.538,
2009-05,344.829,
2009-06,337.807,
2009-07,336.350,
2009-08,332.239,
2009-09,320.574,
2009-10,319.813,
2009-11,316.012,
2009-12,312.169,
2010-01,304.976,
2010-02,302.491,
2010-03,304.258,
2010-04,297.000,
2010-05,294.894,
2010-06,290.893,
2010-07,273.618,
2010-08,272.064,
2010-09,268.708,
2010-10,244.105,
2010-11,244.826,
2010-12,239.781,
2011-01,234.257,
2011-02,230.829,
2011-03,230.638,
2011-04,223.014,
2011-05,222.807,
2011-06,219.751,
2011-07,215.447,
2011-08,211.621,
2011-09,204.710,
2011-10,203.858,
2011-11,203.210,
2011-12,202.606,
2012-01,194.218,
2012-02,191.531,
2012-03,189.377,
2012-04,188.388,
2012-05,183.933,
2012-06,182.429,
2012-07,181.312,
2012-08,178.731,
2012-09,177.236,
2012-10,174.231,
2012-11,170.553,
2012-12,168.188,
2013-01,160.480,
2013-02,157.119,
2013-03,154.106,
2013-04,151.872,
2013-05,150.159,
2013-06,150.032,
2013-07,148.971,
2013-08,149.399,
2013-09,147.420,
2013-10,144.014,
2013-11,139.112,
2013-12,136.049,
2014-01,132.744,
2014-02,132.964,
2014-03,130.914,
2014-04,129.408,
2014-05,126.161,
2014-06,123.956,
2014-07,124.609,
2014-08,123.879,
2014-09,120.864,
2014-10,119.311,
2014-11,117.718,
