"",BBK01.QUW503,BBK01.QUW503_FLAGS
"",Foreign branches: Short-term loans and advances to foreign banks / Greece / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:44:35,
2001-12,0.671,
2002-01,0.592,
2002-02,0.459,
2002-03,0.526,
2002-04,0.343,
2002-05,0.623,
2002-06,0.735,
2002-07,0.501,
2002-08,0.467,
2002-09,0.960,
2002-10,0.908,
2002-11,0.632,
2002-12,1.078,
2003-01,1.083,
2003-02,1.143,
2003-03,0.828,
2003-04,0.647,
2003-05,0.658,
2003-06,0.423,
2003-07,0.387,
2003-08,0.447,
2003-09,0.537,
2003-10,0.217,
2003-11,0.401,
2003-12,0.351,
2004-01,0.799,
2004-02,0.395,
2004-03,0.716,
2004-04,0.551,
2004-05,0.543,
2004-06,0.532,
2004-07,0.899,
2004-08,0.718,
2004-09,0.791,
2004-10,0.690,
2004-11,0.640,
2004-12,0.640,
2005-01,0.508,
2005-02,0.421,
2005-03,0.849,
2005-04,0.778,
2005-05,0.833,
2005-06,0.691,
2005-07,0.983,
2005-08,0.759,
2005-09,0.763,
2005-10,1.183,
2005-11,1.019,
2005-12,1.031,
2006-01,0.827,
2006-02,0.529,
2006-03,0.415,
2006-04,0.485,
2006-05,0.374,
2006-06,0.108,
2006-07,0.966,
2006-08,1.132,
2006-09,0.995,
2006-10,1.006,
2006-11,1.022,
2006-12,1.215,
2007-01,1.201,
2007-02,0.886,
2007-03,0.741,
2007-04,0.871,
2007-05,0.837,
2007-06,1.033,
2007-07,1.034,
2007-08,1.052,
2007-09,0.938,
2007-10,1.372,
2007-11,1.434,
2007-12,1.130,
2008-01,1.367,
2008-02,1.128,
2008-03,0.845,
2008-04,0.618,
2008-05,0.645,
2008-06,0.685,
2008-07,0.723,
2008-08,0.750,
2008-09,0.800,
2008-10,1.051,
2008-11,1.039,
2008-12,1.163,
2009-01,1.123,
2009-02,1.251,
2009-03,0.871,
2009-04,0.960,
2009-05,0.975,
2009-06,0.803,
2009-07,0.714,
2009-08,0.686,
2009-09,0.397,
2009-10,0.707,
2009-11,0.639,
2009-12,0.627,
2010-01,0.893,
2010-02,0.805,
2010-03,0.827,
2010-04,0.865,
2010-05,0.793,
2010-06,0.807,
2010-07,0.856,
2010-08,0.613,
2010-09,0.893,
2010-10,0.910,
2010-11,0.466,
2010-12,0.439,
2011-01,0.404,
2011-02,0.320,
2011-03,0.477,
2011-04,0.434,
2011-05,0.420,
2011-06,0.394,
2011-07,0.491,
2011-08,0.508,
2011-09,0.068,
2011-10,0.034,
2011-11,0.028,
2011-12,0.027,
2012-01,0.025,
2012-02,0.027,
2012-03,0.023,
2012-04,0.029,
2012-05,0.022,
2012-06,0.019,
2012-07,0.020,
2012-08,0.022,
2012-09,0.015,
2012-10,0.014,
2012-11,0.012,
2012-12,0.017,
2013-01,0.020,
2013-02,0.015,
2013-03,0.019,
2013-04,0.017,
2013-05,0.036,
2013-06,.,No value available
2013-07,.,No value available
2013-08,.,No value available
2013-09,0.026,
2013-10,0.037,
2013-11,0.077,
2013-12,0.094,
2014-01,0.024,
2014-02,0.027,
2014-03,0.105,
2014-04,0.143,
2014-05,0.143,
2014-06,0.201,
2014-07,0.212,
2014-08,0.166,
2014-09,0.471,
2014-10,0.486,
2014-11,0.465,
