"",BBK01.SU0065,BBK01.SU0065_FLAGS
"","Deposit rates of banks / Savings deposits - Special savings facilities, lump-sum savings contracts concluded for 1 year / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:26,
1986-06,3.50,
1986-07,3.50,
1986-08,3.50,
1986-09,3.50,
1986-10,3.50,
1986-11,3.50,
1986-12,3.50,
1987-01,3.50,
1987-02,3.25,
1987-03,3.00,
1987-04,3.00,
1987-05,3.00,
1987-06,3.00,
1987-07,3.00,
1987-08,3.00,
1987-09,3.00,
1987-10,3.00,
1987-11,3.00,
1987-12,3.00,
1988-01,3.00,
1988-02,3.00,
1988-03,3.00,
1988-04,3.00,
1988-05,3.00,
1988-06,3.00,
1988-07,3.00,
1988-08,3.25,
1988-09,3.50,
1988-10,3.50,
1988-11,3.50,
1988-12,3.50,
1989-01,3.75,
1989-02,4.00,
1989-03,4.50,
1989-04,4.50,
1989-05,4.50,
1989-06,4.50,
1989-07,5.00,
1989-08,5.00,
1989-09,5.00,
1989-10,5.25,
1989-11,5.75,
1989-12,6.00,
1990-01,6.00,
1990-02,6.50,
1990-03,6.75,
1990-04,6.75,
1990-05,6.90,
1990-06,7.00,
1990-07,7.00,
1990-08,7.00,
1990-09,7.00,
1990-10,7.00,
1990-11,7.00,
1990-12,7.25,
1991-01,7.00,
1991-02,7.00,
1991-03,7.00,
1991-04,7.00,
1991-05,7.00,
1991-06,7.00,
1991-07,7.00,
1991-08,7.00,
1991-09,7.25,
1991-10,7.45,
1991-11,7.25,
1991-12,7.25,
1992-01,7.25,
1992-02,7.25,
1992-03,7.25,
1992-04,7.25,
1992-05,7.25,
1992-06,7.25,
1992-07,7.25,
1992-08,7.50,
1992-09,7.50,
1992-10,7.00,
1992-11,6.50,
1992-12,6.50,
1993-01,6.00,
1993-02,5.80,
1993-03,5.60,
1993-04,5.50,
1993-05,5.50,
1993-06,5.50,
1993-07,5.50,
1993-08,5.00,
1993-09,4.88,
1993-10,4.75,
1993-11,4.75,
1993-12,4.50,
1994-01,4.25,
1994-02,4.25,
1994-03,4.25,
1994-04,4.25,
1994-05,4.00,
1994-06,4.00,
1994-07,4.00,
1994-08,4.00,
1994-09,4.00,
1994-10,4.25,
1994-11,4.25,
1994-12,4.25,
1995-01,4.50,
1995-02,4.50,
1995-03,4.50,
1995-04,4.00,
1995-05,3.97,
1995-06,3.75,
1995-07,3.75,
1995-08,3.75,
1995-09,3.50,
1995-10,3.25,
1995-11,3.15,
1995-12,3.00,
1996-01,3.00,
1996-02,2.90,
1996-03,2.88,
1996-04,2.85,
1996-05,2.75,
1996-06,2.75,
1996-07,2.75,
1996-08,2.75,
1996-09,2.55,
1996-10,2.50,
1996-11,2.50,
"",General: Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. From December 1996 no longer collected.,
