"",BBK01.OUP227,BBK01.OUP227_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year up to and including two years / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:46,
1999-01,0.246,
1999-02,0.259,
1999-03,0.267,
1999-04,0.252,
1999-05,0.260,
1999-06,0.288,
1999-07,0.299,
1999-08,0.320,
1999-09,0.337,
1999-10,0.350,
1999-11,0.375,
1999-12,0.402,
2000-01,0.454,
2000-02,0.482,
2000-03,0.495,
2000-04,0.496,
2000-05,0.510,
2000-06,0.514,
2000-07,0.525,
2000-08,0.572,
2000-09,0.540,
2000-10,0.541,
2000-11,0.542,
2000-12,0.610,
2001-01,0.815,
2001-02,0.850,
2001-03,0.852,
2001-04,0.863,
2001-05,0.890,
2001-06,0.799,
2001-07,0.818,
2001-08,0.854,
2001-09,0.878,
2001-10,0.991,
2001-11,1.018,
2001-12,1.032,
2002-01,0.826,
2002-02,0.820,
2002-03,0.772,
2002-04,0.792,
2002-05,0.977,
2002-06,0.904,
2002-07,0.861,
2002-08,0.881,
2002-09,0.834,
2002-10,0.889,
2002-11,0.923,
2002-12,0.934,
2003-01,0.914,
2003-02,0.883,
2003-03,1.240,
2003-04,0.986,
2003-05,1.040,
2003-06,1.071,
2003-07,1.089,
2003-08,1.102,
2003-09,1.083,
2003-10,1.056,
2003-11,1.038,
2003-12,1.053,
2004-01,1.087,
2004-02,1.052,
2004-03,0.976,
2004-04,0.903,
2004-05,0.836,
2004-06,0.720,
2004-07,0.713,
2004-08,0.667,
2004-09,0.683,
2004-10,0.591,
2004-11,0.706,
2004-12,0.675,
2005-01,0.681,
2005-02,0.705,
2005-03,0.689,
2005-04,0.705,
2005-05,0.724,
2005-06,0.796,
2005-07,0.845,
2005-08,0.850,
2005-09,0.861,
2005-10,0.872,
2005-11,0.820,
2005-12,0.868,
2006-01,0.914,
2006-02,0.933,
2006-03,0.942,
2006-04,0.938,
2006-05,0.964,
2006-06,0.958,
2006-07,0.990,
2006-08,0.990,
2006-09,1.025,
2006-10,1.057,
2006-11,1.040,
2006-12,1.076,
2007-01,1.150,
2007-02,1.158,
2007-03,1.240,
2007-04,1.183,
2007-05,1.218,
2007-06,1.343,
2007-07,1.369,
2007-08,1.464,
2007-09,1.596,
2007-10,1.793,
2007-11,1.951,
2007-12,2.204,
2008-01,2.421,
2008-02,2.614,
2008-03,2.724,
2008-04,3.029,
2008-05,3.270,
2008-06,3.530,
2008-07,3.607,
2008-08,3.710,
2008-09,3.960,
2008-10,3.842,
2008-11,3.986,
2008-12,4.022,
2009-01,3.949,
2009-02,4.043,
2009-03,4.180,
2009-04,4.384,
2009-05,4.446,
2009-06,4.457,
2009-07,4.962,
2009-08,4.953,
2009-09,4.917,
2009-10,5.086,
2009-11,5.073,
2009-12,5.302,
2010-01,5.149,
2010-02,5.146,
2010-03,5.031,
2010-04,4.983,
2010-05,4.814,
2010-06,4.763,
2010-07,4.736,
2010-08,4.525,
2010-09,4.491,
2010-10,4.412,
2010-11,4.271,
2010-12,4.256,
2011-01,4.233,
2011-02,4.347,
2011-03,4.480,
2011-04,4.635,
2011-05,4.717,
2011-06,4.867,
2011-07,5.236,
2011-08,5.670,
2011-09,5.959,
2011-10,6.191,
2011-11,6.566,
2011-12,6.851,
2012-01,7.409,
2012-02,7.828,
2012-03,8.004,
2012-04,7.971,
2012-05,8.098,
2012-06,8.117,
2012-07,8.273,
2012-08,8.018,
2012-09,8.068,
2012-10,8.000,
2012-11,7.844,
2012-12,7.820,
2013-01,7.619,
2013-02,7.370,
2013-03,7.454,
2013-04,7.037,
2013-05,7.358,
2013-06,7.571,
2013-07,7.196,
2013-08,6.891,
2013-09,6.702,
2013-10,6.833,
2013-11,7.166,
2013-12,7.326,
2014-01,7.118,
2014-02,7.140,
2014-03,7.139,
2014-04,7.105,
2014-05,7.107,
2014-06,7.189,
2014-07,7.087,
2014-08,7.358,
2014-09,7.294,
2014-10,7.369,
2014-11,7.518,
2014-12,8.149,Provisional value
