"",BBK01.OUB320,BBK01.OUB320_FLAGS
"",Time deposits of foreign non-banks / for up and including 1 year / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:25,
1999-01,26.014,
1999-02,28.342,
1999-03,28.391,
1999-04,30.012,
1999-05,29.456,
1999-06,27.128,
1999-07,27.497,
1999-08,26.763,
1999-09,27.920,
1999-10,29.712,
1999-11,31.370,
1999-12,30.044,
2000-01,28.701,
2000-02,27.812,
2000-03,30.986,
2000-04,30.316,
2000-05,36.038,
2000-06,28.934,
2000-07,30.209,
2000-08,33.073,
2000-09,30.733,
2000-10,33.423,
2000-11,37.058,
2000-12,29.960,
2001-01,39.879,
2001-02,41.686,
2001-03,44.644,
2001-04,56.417,
2001-05,58.669,
2001-06,42.946,
2001-07,53.471,
2001-08,61.281,
2001-09,56.076,
2001-10,69.155,
2001-11,68.654,
2001-12,59.664,
2002-01,62.409,
2002-02,65.847,
2002-03,68.334,
2002-04,68.855,
2002-05,71.277,
2002-06,55.390,
2002-07,57.431,
2002-08,64.677,
2002-09,66.667,
2002-10,61.158,
2002-11,62.983,
2002-12,52.381,
2003-01,59.822,
2003-02,68.204,
2003-03,68.876,
2003-04,71.909,
2003-05,71.934,
2003-06,61.627,
2003-07,69.553,
2003-08,65.989,
2003-09,73.416,
2003-10,75.971,
2003-11,80.401,
2003-12,65.589,
2004-01,64.035,
2004-02,69.182,
2004-03,65.160,
2004-04,68.181,
2004-05,64.095,
2004-06,52.389,
2004-07,59.519,
2004-08,65.603,
2004-09,66.685,
2004-10,73.135,
2004-11,79.133,
2004-12,87.187,
2005-01,86.473,
2005-02,91.109,
2005-03,73.424,
2005-04,95.623,
2005-05,92.379,
2005-06,71.180,
2005-07,74.466,
2005-08,72.867,
2005-09,78.687,
2005-10,81.438,
2005-11,79.918,
2005-12,76.787,
2006-01,75.778,
2006-02,69.244,
2006-03,70.415,
2006-04,76.552,
2006-05,68.463,
2006-06,64.976,
2006-07,70.430,
2006-08,70.169,
2006-09,81.494,
2006-10,79.861,
2006-11,80.773,
2006-12,74.553,
2007-01,75.427,
2007-02,81.391,
2007-03,74.700,
2007-04,80.685,
2007-05,76.443,
2007-06,75.057,
2007-07,69.702,
2007-08,71.156,
2007-09,72.646,
2007-10,68.202,
2007-11,79.831,
2007-12,77.993,
2008-01,76.139,
2008-02,92.636,
2008-03,85.755,
2008-04,94.080,
2008-05,85.162,
2008-06,66.834,
2008-07,79.893,
2008-08,80.074,
2008-09,69.145,
2008-10,66.630,
2008-11,54.956,
2008-12,51.983,
2009-01,41.453,
2009-02,38.968,
2009-03,32.489,
2009-04,47.006,
2009-05,31.534,
2009-06,32.378,
2009-07,34.065,
2009-08,36.620,
2009-09,35.871,
2009-10,34.118,
2009-11,44.664,
2009-12,33.687,
2010-01,32.216,
2010-02,33.333,
2010-03,33.313,
2010-04,37.321,
2010-05,38.201,
2010-06,33.774,
2010-07,33.725,
2010-08,37.875,
2010-09,37.145,
2010-10,40.797,
2010-11,39.266,
2010-12,35.499,
2011-01,35.075,
2011-02,36.698,
2011-03,34.920,
2011-04,33.291,
2011-05,32.296,
2011-06,34.193,
2011-07,31.305,
2011-08,32.709,
2011-09,31.923,
2011-10,33.664,
2011-11,30.719,
2011-12,31.602,
2012-01,32.146,
2012-02,30.630,
2012-03,32.252,
2012-04,36.319,
2012-05,34.653,
2012-06,30.695,
2012-07,31.303,
2012-08,31.533,
2012-09,30.615,
2012-10,31.391,
2012-11,31.508,
2012-12,30.933,
2013-01,34.321,
2013-02,33.579,
2013-03,31.989,
2013-04,38.075,
2013-05,36.383,
2013-06,38.213,
2013-07,35.906,
2013-08,33.424,
2013-09,33.406,
2013-10,34.636,
2013-11,40.450,
2013-12,45.942,
2014-01,40.899,
2014-02,39.471,
2014-03,36.744,
2014-04,34.084,
2014-05,32.759,
2014-06,29.875,
2014-07,36.481,
2014-08,41.057,
2014-09,38.752,
2014-10,35.612,
2014-11,36.960,
2014-12,25.415,Provisional value
