"",BBK01.OUA206,BBK01.OUA206_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for more than 1 year up to and including 2 years / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:18:52,
1968-12,1.282,
1969-01,1.250,
1969-02,1.205,
1969-03,1.147,
1969-04,1.179,
1969-05,1.212,
1969-06,1.139,
1969-07,1.164,
1969-08,1.164,
1969-09,1.136,
1969-10,1.122,
1969-11,1.095,
1969-12,1.076,
1970-01,1.036,
1970-02,0.986,
1970-03,0.952,
1970-04,0.861,
1970-05,0.816,
1970-06,0.769,
1970-07,0.769,
1970-08,0.703,
1970-09,0.662,
1970-10,0.630,
1970-11,0.613,
1970-12,0.612,
1971-01,0.568,
1971-02,0.540,
1971-03,0.525,
1971-04,0.471,
1971-05,0.488,
1971-06,0.437,
1971-07,0.402,
1971-08,0.383,
1971-09,0.359,
1971-10,0.358,
1971-11,0.377,
1971-12,0.391,
1972-01,0.386,
1972-02,0.420,
1972-03,0.422,
1972-04,0.411,
1972-05,0.410,
1972-06,0.417,
1972-07,0.406,
1972-08,0.392,
1972-09,0.389,
1972-10,0.377,
1972-11,0.386,
1972-12,0.417,
1973-01,0.415,
1973-02,0.410,
1973-03,0.392,
1973-04,0.376,
1973-05,0.373,
1973-06,0.386,
1973-07,0.404,
1973-08,0.434,
1973-09,0.466,
1973-10,0.468,
1973-11,0.518,
1973-12,0.523,
1974-01,0.464,
1974-02,0.486,
1974-03,0.498,
1974-04,0.507,
1974-05,0.518,
1974-06,0.526,
1974-07,0.507,
1974-08,0.513,
1974-09,0.502,
1974-10,0.515,
1974-11,0.531,
1974-12,0.488,
1975-01,0.463,
1975-02,0.511,
1975-03,0.473,
1975-04,0.469,
1975-05,0.478,
1975-06,0.474,
1975-07,0.492,
1975-08,0.485,
1975-09,0.516,
1975-10,0.500,
1975-11,0.540,
1975-12,0.590,
1976-01,0.601,
1976-02,0.655,
1976-03,0.706,
1976-04,0.717,
1976-05,0.743,
1976-06,0.798,
1976-07,0.804,
1976-08,0.833,
1976-09,0.841,
1976-10,0.881,
1976-11,0.907,
1976-12,0.859,
1977-01,0.807,
1977-02,0.858,
1977-03,0.878,
1977-04,0.885,
1977-05,0.895,
1977-06,0.856,
1977-07,0.887,
1977-08,0.869,
1977-09,0.851,
1977-10,0.854,
1977-11,0.875,
1977-12,0.901,
1978-01,0.894,
1978-02,0.907,
1978-03,0.819,
1978-04,0.789,
1978-05,0.778,
1978-06,0.741,
1978-07,0.755,
1978-08,0.813,
1978-09,0.805,
1978-10,0.813,
1978-11,0.803,
1978-12,0.839,
1979-01,0.784,
1979-02,0.788,
1979-03,0.828,
1979-04,0.805,
1979-05,0.768,
1979-06,0.786,
1979-07,0.772,
1979-08,0.763,
1979-09,0.784,
1979-10,0.788,
1979-11,0.808,
1979-12,0.827,
1980-01,0.780,
1980-02,0.756,
1980-03,0.747,
1980-04,0.770,
1980-05,0.814,
1980-06,0.846,
1980-07,0.878,
1980-08,0.838,
1980-09,0.844,
1980-10,0.836,
1980-11,0.875,
1980-12,0.881,
1981-01,0.885,
1981-02,0.901,
1981-03,0.899,
1981-04,0.959,
1981-05,0.942,
1981-06,0.967,
1981-07,1.007,
1981-08,1.009,
1981-09,1.036,
1981-10,1.021,
1981-11,1.057,
1981-12,1.120,
1982-01,1.045,
1982-02,1.051,
1982-03,1.107,
1982-04,1.084,
1982-05,1.141,
1982-06,1.141,
1982-07,1.105,
1982-08,1.085,
1982-09,1.091,
1982-10,1.066,
1982-11,1.096,
1982-12,1.131,
1983-01,1.248,
1983-02,1.294,
1983-03,1.422,
1983-04,1.339,
1983-05,1.328,
1983-06,1.292,
1983-07,1.255,
1983-08,1.244,
1983-09,1.191,
1983-10,1.062,
1983-11,1.109,
1983-12,0.978,
1984-01,0.933,
1984-02,0.947,
1984-03,0.905,
1984-04,0.860,
1984-05,0.833,
1984-06,0.780,
1984-07,0.755,
1984-08,0.728,
1984-09,0.700,
1984-10,0.640,
1984-11,0.603,
1984-12,0.522,
1985-01,0.503,
1985-02,0.558,
1985-03,0.495,
1985-04,0.466,
1985-05,0.456,
1985-06,0.435,
1985-07,0.431,
1985-08,0.449,
1985-09,0.415,
1985-10,0.394,
1985-11,0.416,
1985-12,0.320,
1986-01,0.317,
1986-02,0.313,
1986-03,0.322,
1986-04,0.357,
1986-05,0.360,
1986-06,0.336,
1986-07,0.347,
1986-08,0.327,
1986-09,0.347,
1986-10,0.312,
1986-11,0.348,
1986-12,0.333,
1987-01,0.325,
1987-02,0.347,
1987-03,0.379,
1987-04,0.383,
1987-05,0.520,
1987-06,0.535,
1987-07,0.554,
1987-08,0.560,
1987-09,0.572,
1987-10,0.580,
1987-11,0.623,
1987-12,0.621,
1988-01,0.632,
1988-02,0.601,
1988-03,0.630,
1988-04,0.602,
1988-05,0.624,
1988-06,0.627,
1988-07,0.627,
1988-08,0.626,
1988-09,0.613,
1988-10,0.477,
1988-11,0.474,
1988-12,0.436,
1989-01,0.432,
1989-02,0.455,
1989-03,0.444,
1989-04,0.445,
1989-05,0.494,
1989-06,0.491,
1989-07,0.499,
1989-08,0.501,
1989-09,0.508,
1989-10,0.516,
1989-11,0.500,
1989-12,0.469,
1990-01,0.454,
1990-02,0.447,
1990-03,0.438,
1990-04,0.455,
1990-05,0.460,
1990-06,0.629,
1990-07,0.567,
1990-08,0.530,
