"",BBK01.QUY945,BBK01.QUY945_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Mexico / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:56,
2002-03,0.231,
2002-04,0.151,
2002-05,0.147,
2002-06,0.137,
2002-07,0.136,
2002-08,0.138,
2002-09,0.140,
2002-10,0.140,
2002-11,0.135,
2002-12,0.127,
2003-01,0.125,
2003-02,0.125,
2003-03,0.122,
2003-04,0.121,
2003-05,0.114,
2003-06,0.117,
2003-07,0.260,
2003-08,-0.002,
2003-09,-0.196,
2003-10,0.142,
2003-11,0.155,
2003-12,0.138,
2004-01,0.119,
2004-02,0.120,
2004-03,0.098,
2004-04,0.079,
2004-05,0.080,
2004-06,0.080,
2004-07,0.080,
2004-08,0.079,
2004-09,0.076,
2004-10,0.103,
2004-11,0.099,
2004-12,0.087,
2005-01,0.076,
2005-02,0.076,
2005-03,0.084,
2005-04,0.097,
2005-05,0.079,
2005-06,0.086,
2005-07,0.072,
2005-08,0.047,
2005-09,0.048,
2005-10,-0.018,
2005-11,-0.034,
2005-12,-0.004,
2006-01,0.032,
2006-02,0.281,
2006-03,0.369,
2006-04,0.352,
2006-05,0.349,
2006-06,0.360,
2006-07,0.335,
2006-08,0.258,
2006-09,0.006,
2006-10,-0.011,
2006-11,0.026,
2006-12,0.178,
2007-01,0.008,
2007-02,0.042,
2007-03,0.111,
2007-04,0.040,
2007-05,0.037,
2007-06,0.123,
2007-07,0.122,
2007-08,0.042,
2007-09,0.095,
2007-10,0.059,
2007-11,0.093,
2007-12,0.078,
2008-01,0.056,
2008-02,0.050,
2008-03,0.076,
2008-04,0.164,
2008-05,0.188,
2008-06,0.165,
2008-07,0.135,
2008-08,0.187,
2008-09,0.149,
2008-10,0.099,
2008-11,0.098,
2008-12,0.098,
2009-01,0.107,
2009-02,0.091,
2009-03,0.096,
2009-04,0.108,
2009-05,0.121,
2009-06,0.101,
2009-07,0.113,
2009-08,0.123,
2009-09,0.153,
2009-10,0.160,
2009-11,0.153,
2009-12,0.165,
2010-01,0.184,
2010-02,0.234,
2010-03,0.271,
2010-04,0.276,
2010-05,0.017,
2010-06,0.018,
2010-07,0.019,
2010-08,0.015,
2010-09,0.033,
2010-10,0.029,
2010-11,0.032,
2010-12,0.013,
2011-01,0.018,
2011-02,0.024,
2011-03,0.025,
2011-04,0.020,
2011-05,0.009,
2011-06,0.011,
2011-07,-0.014,
2011-08,-0.020,
2011-09,-0.020,
2011-10,-0.017,
2011-11,-0.011,
2011-12,-0.007,
2012-01,0.000,
2012-02,0.009,
2012-03,0.010,
2012-04,0.300,
2012-05,0.442,
2012-06,0.411,
2012-07,0.426,
2012-08,0.338,
2012-09,0.291,
2012-10,0.332,
2012-11,0.363,
2012-12,0.398,
2013-01,0.411,
2013-02,0.306,
2013-03,0.339,
2013-04,0.320,
2013-05,0.297,
2013-06,0.250,
2013-07,0.239,
2013-08,0.255,
2013-09,0.251,
2013-10,0.257,
2013-11,0.275,
2013-12,0.267,
2014-01,0.229,
2014-02,0.229,
2014-03,0.246,
2014-04,0.125,
2014-05,0.057,
2014-06,0.075,
2014-07,0.074,
2014-08,0.087,
2014-09,0.118,
2014-10,0.103,
