"",BBK01.QUX503,BBK01.QUX503_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / EU institutions / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:44,
2002-03,0.312,
2002-04,0.316,
2002-05,0.130,
2002-06,0.128,
2002-07,0.114,
2002-08,0.176,
2002-09,0.123,
2002-10,0.112,
2002-11,0.071,
2002-12,0.055,
2003-01,-0.026,
2003-02,-0.073,
2003-03,0.021,
2003-04,-0.021,
2003-05,0.055,
2003-06,0.147,
2003-07,0.246,
2003-08,0.261,
2003-09,0.135,
2003-10,0.066,
2003-11,-0.022,
2003-12,-0.087,
2004-01,-0.061,
2004-02,-0.174,
2004-03,-0.024,
2004-04,-0.176,
2004-05,-0.116,
2004-06,0.159,
2004-07,0.052,
2004-08,-0.122,
2004-09,0.021,
2004-10,-0.066,
2004-11,0.136,
2004-12,0.206,
2005-01,0.314,
2005-02,0.313,
2005-03,0.230,
2005-04,0.164,
2005-05,0.195,
2005-06,0.145,
2005-07,0.101,
2005-08,0.175,
2005-09,0.114,
2005-10,0.172,
2005-11,0.164,
2005-12,0.151,
2006-01,0.196,
2006-02,0.206,
2006-03,0.363,
2006-04,0.414,
2006-05,0.374,
2006-06,0.309,
2006-07,0.284,
2006-08,0.271,
2006-09,0.307,
2006-10,0.245,
2006-11,0.270,
2006-12,0.269,
2007-01,0.567,
2007-02,0.482,
2007-03,0.291,
2007-04,0.231,
2007-05,0.189,
2007-06,0.211,
2007-07,0.157,
2007-08,0.225,
2007-09,0.223,
2007-10,0.136,
2007-11,0.137,
2007-12,0.101,
2008-01,0.105,
2008-02,0.096,
2008-03,0.113,
2008-04,0.104,
2008-05,0.102,
2008-06,0.146,
2008-07,0.187,
2008-08,0.148,
2008-09,0.111,
2008-10,0.149,
2008-11,0.185,
2008-12,0.150,
2009-01,0.206,
2009-02,0.254,
2009-03,0.170,
2009-04,0.150,
2009-05,0.194,
2009-06,0.119,
2009-07,0.137,
2009-08,0.164,
2009-09,0.454,
2009-10,0.317,
2009-11,0.224,
2009-12,0.155,
2010-01,0.166,
2010-02,0.219,
2010-03,0.156,
2010-04,0.081,
2010-05,0.246,
2010-06,0.150,
2010-07,0.001,
2010-08,0.004,
2010-09,0.126,
2010-10,0.103,
2010-11,0.110,
2010-12,0.034,
2011-01,0.170,
2011-02,0.228,
2011-03,0.113,
2011-04,0.234,
2011-05,0.388,
2011-06,0.278,
2011-07,-0.015,
2011-08,-0.021,
2011-09,0.365,
2011-10,0.197,
2011-11,0.186,
2011-12,0.186,
2012-01,0.065,
2012-02,0.471,
2012-03,0.474,
2012-04,0.424,
2012-05,0.290,
2012-06,0.261,
2012-07,0.531,
2012-08,0.655,
2012-09,0.425,
2012-10,0.382,
2012-11,0.536,
2012-12,0.428,
2013-01,0.461,
2013-02,0.955,
2013-03,1.072,
2013-04,1.303,
2013-05,1.217,
2013-06,1.283,
2013-07,1.900,
2013-08,1.404,
2013-09,1.671,
2013-10,1.158,
2013-11,0.990,
2013-12,0.929,
2014-01,1.346,
2014-02,1.559,
2014-03,0.987,
2014-04,1.111,
2014-05,1.756,
2014-06,1.481,
2014-07,1.461,
2014-08,1.376,
2014-09,1.401,
2014-10,1.758,
