"",BBK01.OUP010,BBK01.OUP010_FLAGS
"",Securities (excluding money market paper) issued by domestic banks (MFIs) / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:25,
1985-12,4.598,
1986-01,5.140,
1986-02,5.218,
1986-03,5.378,
1986-04,5.333,
1986-05,5.059,
1986-06,4.903,
1986-07,5.101,
1986-08,5.352,
1986-09,5.242,
1986-10,4.864,
1986-11,4.987,
1986-12,4.920,
1987-01,5.057,
1987-02,4.872,
1987-03,5.029,
1987-04,4.987,
1987-05,4.965,
1987-06,4.598,
1987-07,4.683,
1987-08,4.787,
1987-09,4.753,
1987-10,4.890,
1987-11,5.008,
1987-12,5.109,
1988-01,5.070,
1988-02,5.123,
1988-03,4.667,
1988-04,4.548,
1988-05,4.388,
1988-06,4.315,
1988-07,4.295,
1988-08,4.526,
1988-09,4.552,
1988-10,4.814,
1988-11,4.773,
1988-12,4.514,
1989-01,4.489,
1989-02,4.520,
1989-03,4.524,
1989-04,4.473,
1989-05,4.544,
1989-06,4.975,
1989-07,5.556,
1989-08,5.412,
1989-09,5.366,
1989-10,5.613,
1989-11,5.331,
1989-12,4.958,
1990-01,5.355,
1990-02,5.407,
1990-03,5.149,
1990-04,4.990,
1990-05,4.998,
1990-06,4.764,
1990-07,4.895,
1990-08,4.918,
1990-09,5.171,
1990-10,5.299,
1990-11,5.174,
1990-12,5.130,
1991-01,5.231,
1991-02,5.437,
1991-03,5.534,
1991-04,6.406,
1991-05,6.077,
1991-06,5.876,
1991-07,5.891,
1991-08,5.860,
1991-09,5.714,
1991-10,5.733,
1991-11,5.844,
1991-12,5.988,
1992-01,6.163,
1992-02,6.235,
1992-03,6.278,
1992-04,6.281,
1992-05,6.239,
1992-06,6.349,
1992-07,6.357,
1992-08,6.378,
1992-09,6.707,
1992-10,7.048,
1992-11,6.824,
1992-12,8.137,
1993-01,8.519,
1993-02,8.780,
1993-03,9.344,
1993-04,9.496,
1993-05,9.375,
1993-06,9.621,
1993-07,9.274,
1993-08,8.993,
1993-09,9.234,
1993-10,9.715,
1993-11,9.923,
1993-12,10.627,
1994-01,11.302,
1994-02,11.401,
