"",BBK01.OUA215,BBK01.OUA215_FLAGS
"",Time deposits of local government and local government associations / for up and including 1 year / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:24,
1968-12,1.824,
1969-01,1.731,
1969-02,2.047,
1969-03,1.936,
1969-04,1.853,
1969-05,2.080,
1969-06,1.847,
1969-07,1.800,
1969-08,2.157,
1969-09,2.028,
1969-10,1.942,
1969-11,2.163,
1969-12,2.414,
1970-01,2.507,
1970-02,2.860,
1970-03,2.651,
1970-04,2.511,
1970-05,2.863,
1970-06,2.520,
1970-07,2.411,
1970-08,2.534,
1970-09,2.175,
1970-10,1.927,
1970-11,2.155,
1970-12,1.930,
1971-01,1.800,
1971-02,2.117,
1971-03,1.895,
1971-04,1.754,
1971-05,2.162,
1971-06,1.877,
1971-07,1.858,
1971-08,2.145,
1971-09,1.912,
1971-10,1.874,
1971-11,2.008,
1971-12,1.882,
1972-01,1.783,
1972-02,2.193,
1972-03,2.076,
1972-04,2.032,
1972-05,2.548,
1972-06,2.240,
1972-07,2.204,
1972-08,2.732,
1972-09,2.493,
1972-10,2.412,
1972-11,2.775,
1972-12,2.684,
1973-01,2.675,
1973-02,3.239,
1973-03,2.972,
1973-04,2.771,
1973-05,3.563,
1973-06,3.245,
1973-07,3.148,
1973-08,3.967,
1973-09,3.620,
1973-10,3.268,
1973-11,3.832,
1973-12,3.991,
1974-01,4.113,
1974-02,4.502,
1974-03,4.090,
1974-04,3.782,
1974-05,4.245,
1974-06,3.523,
1974-07,3.355,
1974-08,3.876,
1974-09,3.589,
1974-10,3.322,
1974-11,3.411,
1974-12,3.136,
1975-01,3.197,
1975-02,3.521,
1975-03,3.109,
1975-04,2.745,
1975-05,3.240,
1975-06,2.585,
1975-07,2.405,
1975-08,2.840,
1975-09,2.526,
1975-10,2.481,
1975-11,2.702,
1975-12,2.534,
1976-01,2.472,
1976-02,2.970,
1976-03,2.631,
1976-04,2.543,
1976-05,3.232,
1976-06,2.706,
1976-07,2.571,
1976-08,3.357,
1976-09,3.198,
1976-10,3.009,
1976-11,3.526,
1976-12,3.504,
1977-01,3.113,
1977-02,3.628,
1977-03,3.500,
1977-04,3.163,
1977-05,4.024,
1977-06,3.497,
1977-07,3.400,
1977-08,4.318,
1977-09,3.984,
1977-10,3.636,
1977-11,3.992,
1977-12,3.608,
1978-01,3.201,
1978-02,3.772,
1978-03,3.571,
1978-04,3.324,
1978-05,4.180,
1978-06,3.716,
1978-07,3.539,
