"",BBK01.RU5733,BBK01.RU5733_FLAGS
2006-11,1.726,
2006-12,1.025,
2007-01,1.244,
2007-02,1.091,
2007-03,1.143,
2007-04,1.100,
2007-05,1.333,
2007-06,0.934,
2007-07,0.969,
2007-08,1.070,
2007-09,1.170,
2007-10,1.139,
2007-11,1.308,
2007-12,1.370,
2008-01,1.179,
2008-02,1.196,
2008-03,1.196,
2008-04,1.092,
2008-05,0.928,
2008-06,0.914,
2008-07,0.976,
2008-08,1.019,
2008-09,1.124,
2008-10,1.423,
2008-11,1.588,
2008-12,1.205,
2009-01,1.292,
2009-02,1.359,
2009-03,1.483,
2009-04,1.605,
2009-05,1.406,
2009-06,1.532,
2009-07,1.419,
2009-08,1.448,
2009-09,1.404,
2009-10,1.285,
2009-11,1.302,
2009-12,1.294,
2010-01,1.208,
2010-02,1.449,
2010-03,1.341,
2010-04,1.395,
2010-05,1.434,
2010-06,1.486,
2010-07,1.369,
2010-08,1.396,
2010-09,1.288,
2010-10,1.208,
2010-11,1.381,
2010-12,1.203,
2011-01,1.323,
2011-02,1.249,
2011-03,1.249,
2011-04,1.277,
2011-05,1.442,
2011-06,1.395,
2011-07,1.520,
2011-08,1.501,
2011-09,1.313,
2011-10,1.469,
2011-11,1.289,
2011-12,1.146,
2012-01,1.074,
2012-02,1.096,
2012-03,1.165,
2012-04,1.071,
2012-05,1.264,
2012-06,1.469,
2012-07,1.535,
2012-08,1.382,
2012-09,1.353,
2012-10,1.289,
2012-11,1.343,
2012-12,1.426,
2013-01,1.173,
2013-02,1.167,
2013-03,1.047,
2013-04,1.309,
2013-05,1.271,
2013-06,1.101,
2013-07,0.916,
2013-08,0.885,
2013-09,0.983,
2013-10,0.765,
2013-11,1.351,
2013-12,1.070,
2014-01,1.173,
2014-02,1.293,
2014-03,1.237,
2014-04,1.048,
2014-05,1.066,
2014-06,1.125,
2014-07,1.189,
2014-08,0.799,
2014-09,0.879,
2014-10,0.891,
2014-11,0.804,
2014-12,0.566,
