"",BBK01.OUB371,BBK01.OUB371_FLAGS
"",Loans to foreign enterprises and households for over five years / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:25,
1999-01,14.683,
1999-02,14.071,
1999-03,14.768,
1999-04,15.268,
1999-05,15.532,
1999-06,16.040,
1999-07,15.937,
1999-08,16.626,
1999-09,16.822,
1999-10,17.309,
1999-11,17.991,
1999-12,18.109,
2000-01,18.550,
2000-02,18.744,
2000-03,18.801,
2000-04,19.492,
2000-05,20.052,
2000-06,19.931,
2000-07,20.495,
2000-08,21.388,
2000-09,21.692,
2000-10,22.578,
2000-11,22.475,
2000-12,22.009,
2001-01,22.270,
2001-02,23.841,
2001-03,25.570,
2001-04,25.507,
2001-05,26.482,
2001-06,27.005,
2001-07,26.671,
2001-08,26.141,
2001-09,26.064,
2001-10,26.214,
2001-11,26.584,
2001-12,27.552,
2002-01,28.009,
2002-02,28.185,
2002-03,28.590,
2002-04,28.388,
2002-05,27.889,
2002-06,28.080,
2002-07,27.067,
2002-08,27.205,
2002-09,27.249,
2002-10,27.158,
2002-11,26.999,
2002-12,26.153,
2003-01,25.779,
2003-02,27.433,
2003-03,26.966,
2003-04,26.656,
2003-05,28.598,
2003-06,28.497,
2003-07,28.996,
2003-08,29.681,
2003-09,28.568,
2003-10,32.043,
2003-11,31.579,
2003-12,31.139,
2004-01,30.918,
2004-02,30.729,
2004-03,30.433,
2004-04,31.152,
2004-05,30.929,
2004-06,31.462,
2004-07,30.640,
2004-08,30.585,
2004-09,30.427,
2004-10,29.543,
2004-11,29.166,
2004-12,28.802,
2005-01,29.676,
2005-02,29.593,
2005-03,29.910,
2005-04,30.751,
2005-05,31.208,
2005-06,31.889,
2005-07,31.394,
2005-08,30.861,
2005-09,31.708,
2005-10,32.099,
2005-11,32.328,
2005-12,32.191,
2006-01,31.166,
2006-02,32.643,
2006-03,34.174,
2006-04,33.206,
2006-05,33.312,
2006-06,33.899,
2006-07,34.255,
2006-08,34.461,
2006-09,34.650,
2006-10,34.951,
2006-11,34.823,
2006-12,34.756,
2007-01,32.956,
2007-02,32.851,
2007-03,33.393,
2007-04,32.515,
2007-05,32.766,
2007-06,33.384,
2007-07,34.002,
2007-08,35.542,
2007-09,35.832,
2007-10,36.095,
2007-11,36.368,
2007-12,36.517,
2008-01,36.726,
2008-02,38.826,
2008-03,38.697,
2008-04,40.081,
2008-05,40.813,
2008-06,40.589,
2008-07,41.207,
2008-08,42.377,
2008-09,43.713,
2008-10,45.845,
2008-11,45.867,
2008-12,44.614,
2009-01,45.419,
2009-02,45.871,
2009-03,44.128,
2009-04,44.722,
2009-05,43.671,
2009-06,43.202,
2009-07,43.348,
2009-08,43.223,
2009-09,42.665,
2009-10,42.084,
2009-11,41.404,
2009-12,41.705,
2010-01,42.355,
2010-02,43.192,
2010-03,43.071,
2010-04,43.432,
2010-05,44.801,
2010-06,44.539,
2010-07,43.616,
2010-08,46.452,
2010-09,44.747,
2010-10,44.653,
2010-11,45.883,
2010-12,44.250,
2011-01,43.601,
2011-02,43.832,
2011-03,43.599,
2011-04,42.943,
2011-05,43.874,
2011-06,44.921,
2011-07,45.388,
2011-08,45.291,
2011-09,46.967,
2011-10,47.031,
2011-11,48.744,
2011-12,49.389,
2012-01,49.640,
2012-02,49.327,
2012-03,48.854,
2012-04,47.555,
2012-05,54.935,
2012-06,54.602,
2012-07,55.485,
2012-08,54.595,
2012-09,53.619,
2012-10,53.128,
2012-11,53.251,
2012-12,52.952,
2013-01,52.179,
2013-02,53.098,
2013-03,52.218,
2013-04,51.359,
2013-05,51.697,
2013-06,50.902,
2013-07,50.811,
2013-08,51.001,
2013-09,50.646,
2013-10,50.091,
2013-11,50.021,
2013-12,49.847,
2014-01,50.256,
2014-02,50.062,
2014-03,50.163,
2014-04,49.734,
2014-05,49.878,
2014-06,48.699,
2014-07,48.975,
2014-08,49.285,
2014-09,50.263,
2014-10,50.627,
2014-11,51.091,
2014-12,51.354,Provisional value
