"",BBK01.OUU351,BBK01.OUU351_FLAGS
"",Lending to the federal states / Total / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:25,
1999-01,0.997,
1999-02,0.985,
1999-03,0.950,
1999-04,0.983,
1999-05,0.980,
1999-06,0.968,
1999-07,0.963,
1999-08,0.961,
1999-09,0.945,
1999-10,0.912,
1999-11,0.897,
1999-12,0.899,
2000-01,0.905,
2000-02,0.919,
2000-03,0.875,
2000-04,0.834,
2000-05,0.834,
2000-06,0.829,
2000-07,0.720,
2000-08,0.699,
2000-09,0.691,
2000-10,0.724,
2000-11,0.698,
2000-12,0.704,
2001-01,0.655,
2001-02,0.693,
2001-03,0.679,
2001-04,0.752,
2001-05,0.746,
2001-06,0.746,
2001-07,0.751,
2001-08,0.761,
2001-09,0.757,
2001-10,0.766,
2001-11,0.790,
2001-12,0.795,
2002-01,0.841,
2002-02,0.830,
2002-03,0.881,
2002-04,0.900,
2002-05,0.900,
2002-06,0.915,
2002-07,1.114,
2002-08,1.137,
2002-09,1.172,
2002-10,1.155,
2002-11,1.340,
2002-12,1.564,
2003-01,1.627,
2003-02,1.946,
2003-03,2.096,
2003-04,2.129,
2003-05,2.126,
2003-06,2.191,
2003-07,2.297,
2003-08,2.309,
2003-09,2.298,
2003-10,2.304,
2003-11,2.285,
2003-12,2.219,
2004-01,2.305,
2004-02,2.412,
2004-03,2.391,
2004-04,2.440,
2004-05,2.439,
2004-06,2.397,
2004-07,2.394,
2004-08,2.448,
2004-09,2.749,
2004-10,2.729,
2004-11,2.629,
2004-12,2.506,
2005-01,2.497,
2005-02,2.528,
2005-03,2.773,
2005-04,2.835,
2005-05,3.180,
2005-06,3.122,
2005-07,3.226,
2005-08,3.273,
2005-09,3.318,
2005-10,3.332,
2005-11,3.467,
2005-12,3.515,
2006-01,3.494,
2006-02,3.508,
2006-03,4.027,
2006-04,4.216,
2006-05,4.519,
2006-06,4.516,
2006-07,4.435,
2006-08,4.467,
2006-09,4.416,
2006-10,4.074,
2006-11,4.116,
2006-12,4.113,
2007-01,3.998,
2007-02,3.988,
2007-03,4.031,
2007-04,4.082,
2007-05,3.989,
2007-06,4.006,
2007-07,3.949,
2007-08,3.927,
2007-09,3.914,
2007-10,3.914,
2007-11,4.466,
2007-12,4.942,
2008-01,5.107,
2008-02,5.138,
2008-03,5.077,
2008-04,4.841,
2008-05,4.892,
2008-06,4.829,
2008-07,4.781,
2008-08,4.770,
2008-09,4.647,
2008-10,4.537,
2008-11,4.537,
2008-12,4.539,
2009-01,4.583,
2009-02,4.509,
2009-03,4.611,
2009-04,4.636,
2009-05,4.592,
2009-06,4.626,
2009-07,4.636,
2009-08,4.636,
2009-09,4.709,
2009-10,4.752,
2009-11,4.954,
2009-12,5.039,
2010-01,5.045,
2010-02,5.246,
2010-03,5.335,
2010-04,5.955,
2010-05,6.078,
2010-06,6.362,
2010-07,6.287,
2010-08,6.447,
2010-09,6.727,
2010-10,6.768,
2010-11,6.970,
2010-12,6.793,
2011-01,7.103,
2011-02,7.142,
2011-03,7.254,
2011-04,7.399,
2011-05,8.239,
2011-06,8.254,
2011-07,8.156,
2011-08,8.426,
2011-09,8.305,
2011-10,8.386,
2011-11,8.413,
2011-12,8.181,
2012-01,8.191,
2012-02,7.950,
2012-03,8.004,
2012-04,7.985,
2012-05,8.005,
2012-06,8.017,
2012-07,8.130,
2012-08,8.111,
2012-09,8.139,
2012-10,7.930,
2012-11,8.062,
2012-12,8.306,
2013-01,8.456,
2013-02,8.825,
2013-03,9.006,
2013-04,9.181,
2013-05,9.467,
2013-06,9.578,
2013-07,9.702,
2013-08,9.756,
2013-09,9.842,
2013-10,9.793,
2013-11,10.158,
2013-12,10.153,
2014-01,10.224,
2014-02,10.130,
2014-03,10.105,
2014-04,9.928,
2014-05,10.318,
2014-06,10.592,
2014-07,10.651,
2014-08,10.761,
2014-09,10.819,
2014-10,10.987,
2014-11,11.007,
2014-12,11.253,Provisional value
