"",BBK01.TU2019,BBK01.TU2019_FLAGS
"",Foreign branches: Deposits of foreign banks (MFIs),
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:19,
1973-06,2.900,
1973-07,3.515,
1973-08,4.476,
1973-09,4.634,
1973-10,5.070,
1973-11,5.376,
1973-12,6.228,
1974-01,6.362,
1974-02,6.128,
1974-03,6.433,
1974-04,6.368,
1974-05,6.689,
1974-06,7.286,
1974-07,7.532,
1974-08,7.842,
1974-09,7.578,
1974-10,7.410,
1974-11,7.422,
1974-12,6.706,
1975-01,6.485,
1975-02,7.223,
1975-03,6.813,
1975-04,7.180,
1975-05,6.828,
1975-06,7.157,
1975-07,7.941,
1975-08,8.582,
1975-09,9.063,
1975-10,8.154,
1975-11,8.766,
1975-12,9.411,
1976-01,9.115,
1976-02,9.710,
1976-03,10.148,
1976-04,10.647,
1976-05,11.104,
1976-06,10.625,
1976-07,10.904,
1976-08,11.091,
1976-09,11.652,
1976-10,11.723,
1976-11,11.772,
1976-12,12.455,
1977-01,13.080,
1977-02,13.528,
1977-03,14.121,
1977-04,14.530,
1977-05,15.115,
1977-06,15.749,
1977-07,16.283,
1977-08,15.767,
1977-09,17.016,
1977-10,17.226,
1977-11,16.622,
1977-12,17.668,
1978-01,17.519,
1978-02,18.587,
1978-03,19.061,
1978-04,19.484,
1978-05,18.846,
1978-06,20.433,
1978-07,21.273,
1978-08,21.485,
1978-09,22.331,
1978-10,21.304,
1978-11,23.661,
1978-12,23.512,
1979-01,25.587,
1979-02,24.821,
1979-03,26.712,
1979-04,27.528,
1979-05,26.471,
1979-06,26.006,
1979-07,25.070,
1979-08,26.635,
1979-09,28.457,
1979-10,26.932,
1979-11,27.702,
1979-12,29.515,
1980-01,31.285,
1980-02,33.066,
1980-03,35.898,
1980-04,31.912,
1980-05,31.525,
1980-06,32.404,
1980-07,33.759,
1980-08,34.535,
1980-09,34.715,
1980-10,35.442,
1980-11,34.495,
1980-12,31.717,
1981-01,35.398,
1981-02,34.319,
1981-03,34.928,
1981-04,35.883,
1981-05,38.057,
1981-06,38.901,
1981-07,39.078,
1981-08,39.445,
1981-09,38.063,
1981-10,37.539,
1981-11,37.637,
1981-12,36.749,
1982-01,40.251,
1982-02,41.617,
1982-03,44.042,
1982-04,42.130,
1982-05,43.913,
1982-06,43.961,
1982-07,46.018,
1982-08,47.773,
1982-09,47.812,
1982-10,48.176,
1982-11,46.050,
1982-12,43.758,
1983-01,44.422,
1983-02,44.257,
1983-03,47.228,
1983-04,45.006,
1983-05,46.317,
1983-06,48.077,
1983-07,50.001,
1983-08,50.044,
1983-09,50.408,
1983-10,47.866,
1983-11,49.595,
1983-12,46.449,
1984-01,46.443,
1984-02,44.688,
1984-03,46.809,
1984-04,48.661,
1984-05,49.820,
1984-06,49.661,
1984-07,50.417,
1984-08,49.967,
1984-09,51.597,
1984-10,50.732,
1984-11,52.395,
1984-12,51.968,
1985-01,51.834,
1985-02,54.348,
1985-03,52.216,
1985-04,50.544,
1985-05,50.428,
1985-06,55.232,
1985-07,52.649,
1985-08,53.660,
1985-09,51.633,
1985-10,48.649,
1985-11,49.002,
1985-12,47.134,
1986-01,48.348,
1986-02,45.535,
1986-03,48.312,
1986-04,46.718,
1986-05,46.329,
1986-06,43.761,
1986-07,42.640,
1986-08,42.136,
1986-09,43.759,
1986-10,43.723,
1986-11,39.532,
1986-12,39.650,
1987-01,42.094,
1987-02,42.318,
1987-03,43.766,
1987-04,43.361,
1987-05,44.029,
1987-06,43.701,
1987-07,44.992,
1987-08,44.127,
1987-09,47.840,
1987-10,49.399,
1987-11,47.986,
1987-12,45.757,
1988-01,51.720,
1988-02,49.742,
1988-03,51.105,
1988-04,49.250,
1988-05,53.395,
1988-06,54.958,
1988-07,57.673,
1988-08,56.066,
1988-09,57.705,
1988-10,53.420,
1988-11,52.650,
1988-12,51.526,
1989-01,57.506,
1989-02,55.804,
1989-03,59.314,
1989-04,56.597,
1989-05,59.434,
1989-06,54.420,
1989-07,51.995,
1989-08,51.993,
1989-09,54.998,
1989-10,49.968,
1989-11,49.494,
1989-12,45.561,
1990-01,46.730,
1990-02,50.863,
1990-03,53.318,
1990-04,52.947,
1990-05,54.378,
1990-06,54.321,
1990-07,52.849,
1990-08,53.102,
1990-09,58.647,
1990-10,57.250,
1990-11,58.628,
1990-12,55.474,
1991-01,57.859,
1991-02,58.120,
1991-03,64.482,
1991-04,60.983,
1991-05,60.063,
1991-06,63.514,
1991-07,60.949,
1991-08,60.749,
1991-09,60.321,
1991-10,60.591,
1991-11,63.001,
1991-12,61.284,
1992-01,62.370,
1992-02,62.757,
1992-03,69.410,
1992-04,69.567,
1992-05,70.981,
1992-06,71.263,
1992-07,73.777,
1992-08,71.639,
1992-09,88.995,
1992-10,89.915,
1992-11,89.050,
1992-12,83.559,
1993-01,87.674,
1993-02,88.155,
1993-03,93.892,
1993-04,90.306,
1993-05,91.718,
1993-06,91.633,
1993-07,98.162,
1993-08,100.130,
1993-09,94.293,
1993-10,88.481,
1993-11,93.956,
1993-12,113.588,
1994-01,120.124,
1994-02,123.069,
1994-03,130.979,
1994-04,131.891,
1994-05,135.498,
1994-06,135.944,
1994-07,141.890,
1994-08,148.802,
1994-09,151.085,
1994-10,149.275,
1994-11,151.449,
1994-12,160.191,
1995-01,166.799,
1995-02,170.426,
1995-03,173.316,
1995-04,176.174,
1995-05,184.410,
1995-06,190.983,
1995-07,187.816,
1995-08,199.375,
1995-09,208.486,
1995-10,209.759,
1995-11,223.674,
1995-12,232.086,
1996-01,237.581,
1996-02,234.015,
1996-03,247.049,
1996-04,259.052,
1996-05,253.133,
1996-06,264.886,
1996-07,259.887,
1996-08,257.115,
1996-09,260.451,
1996-10,271.358,
1996-11,271.793,
1996-12,263.323,
1997-01,283.699,
1997-02,303.943,
1997-03,298.870,
1997-04,315.832,
1997-05,317.222,
1997-06,322.100,
1997-07,354.515,
1997-08,341.845,
1997-09,331.210,
1997-10,360.399,
1997-11,387.352,
1997-12,399.599,
1998-01,413.143,
1998-02,399.476,
1998-03,410.118,
1998-04,416.479,
1998-05,422.743,
1998-06,415.114,
1998-07,415.467,
1998-08,418.783,
1998-09,408.186,
1998-10,473.019,
1998-11,496.454,
1998-12,471.258,
1999-01,484.144,
1999-02,472.911,
1999-03,494.499,
1999-04,501.621,
1999-05,516.600,
1999-06,527.730,
1999-07,514.680,
1999-08,517.425,
1999-09,538.686,
1999-10,553.307,
1999-11,568.665,
1999-12,523.568,
2000-01,584.255,
2000-02,575.444,
2000-03,589.818,
2000-04,617.691,
2000-05,600.294,
2000-06,586.909,
2000-07,592.324,
2000-08,594.710,
2000-09,637.753,
2000-10,670.136,
2000-11,671.908,
2000-12,641.354,
2001-01,655.793,
2001-02,662.059,
2001-03,667.997,
2001-04,734.873,
2001-05,757.723,
2001-06,733.621,
2001-07,738.201,
2001-08,738.795,
2001-09,724.873,
2001-10,717.826,
2001-11,742.707,
2001-12,661.235,
2002-01,704.346,
2002-02,693.588,
2002-03,683.068,
2002-04,674.022,
2002-05,637.133,
2002-06,581.525,
2002-07,575.820,
2002-08,572.422,
2002-09,556.349,
2002-10,563.042,
2002-11,577.468,
2002-12,508.373,
2003-01,544.291,
2003-02,526.554,
2003-03,500.356,
2003-04,509.139,
2003-05,500.990,
2003-06,508.943,
2003-07,486.778,
2003-08,495.602,
2003-09,475.315,
2003-10,474.119,
2003-11,477.182,
2003-12,460.505,
2004-01,484.271,
2004-02,523.219,
2004-03,534.275,
2004-04,547.375,
2004-05,507.486,
2004-06,508.482,
2004-07,513.035,
2004-08,519.021,
2004-09,522.742,
2004-10,516.929,
2004-11,524.264,
2004-12,503.249,
2005-01,520.837,
2005-02,521.073,
2005-03,517.597,
2005-04,517.195,
2005-05,533.145,
2005-06,555.148,
2005-07,549.591,
2005-08,561.401,
2005-09,546.124,
2005-10,592.118,
2005-11,638.284,
2005-12,538.855,
2006-01,562.779,
2006-02,566.025,
2006-03,586.073,
2006-04,582.310,
2006-05,569.088,
2006-06,515.936,
2006-07,584.170,
2006-08,587.760,
2006-09,564.282,
2006-10,587.234,
2006-11,583.750,
2006-12,586.430,
2007-01,604.417,
2007-02,612.626,
2007-03,608.223,
2007-04,614.357,
2007-05,625.656,
2007-06,633.813,
2007-07,659.347,
2007-08,673.390,
2007-09,616.124,
2007-10,648.699,
2007-11,630.995,
2007-12,643.298,
2008-01,676.303,
2008-02,657.221,
2008-03,637.506,
2008-04,634.476,
2008-05,641.774,
2008-06,595.156,
2008-07,592.742,
2008-08,606.803,
2008-09,595.789,
2008-10,653.839,
2008-11,622.599,
2008-12,516.126,
2009-01,564.560,
2009-02,502.611,
2009-03,471.995,
2009-04,505.694,
2009-05,468.596,
2009-06,451.051,
2009-07,433.560,
2009-08,409.668,
2009-09,405.488,
2009-10,381.290,
2009-11,395.014,
2009-12,348.408,
2010-01,380.291,
2010-02,370.512,
2010-03,364.762,
2010-04,420.330,
2010-05,431.057,
2010-06,441.702,
2010-07,397.226,
2010-08,422.595,
2010-09,379.875,
2010-10,414.480,
2010-11,419.205,
2010-12,353.733,
2011-01,358.778,
2011-02,365.034,
2011-03,339.357,
2011-04,339.766,
2011-05,367.100,
2011-06,331.032,
2011-07,338.220,
2011-08,376.231,
2011-09,412.783,
2011-10,381.694,
2011-11,378.739,
2011-12,407.388,
2012-01,434.176,
2012-02,456.707,
2012-03,398.807,
2012-04,419.052,
2012-05,453.782,
2012-06,395.914,
2012-07,376.883,
2012-08,392.178,
2012-09,385.672,
2012-10,399.372,
2012-11,393.604,
2012-12,356.465,
2013-01,371.277,
2013-02,359.118,
2013-03,371.412,
2013-04,369.989,
2013-05,353.205,
2013-06,324.043,
2013-07,328.165,
2013-08,327.813,
2013-09,288.466,
2013-10,320.095,
2013-11,326.617,
2013-12,269.365,
2014-01,329.719,
2014-02,328.114,
2014-03,284.600,
2014-04,312.651,
2014-05,313.878,
2014-06,317.082,
2014-07,360.770,
2014-08,357.563,
2014-09,327.073,
2014-10,342.849,
2014-11,341.516,
