"",BBK01.OUA177,BBK01.OUA177_FLAGS
"",Time deposits of non-banks (non-MFIs) / for up and including 1 year / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:28,
1968-12,20.970,
1969-01,21.641,
1969-02,21.888,
1969-03,21.449,
1969-04,21.999,
1969-05,24.376,
1969-06,22.999,
1969-07,22.834,
1969-08,23.231,
1969-09,24.887,
1969-10,25.373,
1969-11,24.048,
1969-12,25.943,
1970-01,25.586,
1970-02,26.385,
1970-03,25.279,
1970-04,26.771,
1970-05,27.970,
1970-06,28.583,
1970-07,30.302,
1970-08,30.755,
1970-09,29.515,
1970-10,30.489,
1970-11,30.847,
1970-12,32.272,
1971-01,33.092,
1971-02,33.682,
1971-03,33.741,
1971-04,35.328,
1971-05,36.475,
1971-06,34.437,
1971-07,33.940,
1971-08,34.185,
1971-09,34.262,
1971-10,35.489,
1971-11,35.840,
1971-12,37.815,
1972-01,37.901,
1972-02,38.278,
1972-03,36.330,
1972-04,36.697,
1972-05,38.322,
1972-06,38.262,
1972-07,39.465,
1972-08,40.519,
1972-09,40.053,
1972-10,41.281,
1972-11,41.507,
1972-12,45.600,
1973-01,47.103,
1973-02,49.303,
1973-03,48.283,
1973-04,50.157,
1973-05,55.087,
1973-06,53.952,
1973-07,55.899,
1973-08,59.522,
1973-09,59.325,
1973-10,61.891,
1973-11,61.293,
1973-12,62.101,
1974-01,64.169,
1974-02,64.515,
1974-03,62.183,
1974-04,64.582,
1974-05,64.756,
1974-06,61.722,
1974-07,60.742,
1974-08,60.655,
1974-09,58.936,
1974-10,59.915,
1974-11,59.006,
1974-12,61.650,
1975-01,61.301,
1975-02,60.891,
1975-03,56.359,
1975-04,53.315,
1975-05,50.999,
1975-06,47.820,
1975-07,47.488,
1975-08,48.445,
1975-09,45.748,
1975-10,49.157,
1975-11,49.019,
1975-12,53.674,
1976-01,51.534,
1976-02,51.809,
1976-03,49.660,
1976-04,50.368,
1976-05,49.525,
1976-06,48.695,
1976-07,48.661,
1976-08,52.269,
1976-09,52.129,
1976-10,56.217,
1976-11,55.347,
1976-12,58.831,
1977-01,55.394,
1977-02,55.336,
1977-03,53.859,
1977-04,54.510,
1977-05,55.506,
1977-06,52.961,
1977-07,54.378,
1977-08,55.901,
1977-09,55.386,
1977-10,59.089,
1977-11,60.110,
1977-12,65.745,
1978-01,58.822,
1978-02,58.628,
1978-03,55.561,
1978-04,56.169,
1978-05,57.017,
1978-06,55.893,
1978-07,57.752,
1978-08,60.422,
1978-09,61.515,
1978-10,67.282,
1978-11,70.825,
1978-12,74.513,
1979-01,67.066,
1979-02,68.080,
1979-03,65.613,
1979-04,67.464,
1979-05,69.978,
1979-06,70.848,
1979-07,72.847,
1979-08,74.697,
1979-09,74.051,
1979-10,76.644,
1979-11,79.302,
1979-12,86.407,
1980-01,83.684,
1980-02,85.662,
1980-03,85.322,
1980-04,86.399,
1980-05,87.658,
1980-06,86.402,
1980-07,87.911,
1980-08,90.000,
1980-09,86.466,
1980-10,89.485,
1980-11,91.142,
1980-12,97.740,
1981-01,95.663,
1981-02,98.290,
1981-03,101.209,
1981-04,106.234,
1981-05,108.302,
1981-06,106.997,
1981-07,112.197,
1981-08,114.702,
1981-09,114.945,
1981-10,115.660,
1981-11,114.487,
1981-12,120.337,
1982-01,119.291,
1982-02,120.604,
1982-03,118.469,
1982-04,119.726,
1982-05,120.016,
1982-06,118.204,
1982-07,120.946,
1982-08,123.034,
1982-09,121.879,
1982-10,123.246,
1982-11,118.669,
1982-12,123.363,
1983-01,117.242,
1983-02,117.135,
1983-03,113.389,
1983-04,112.303,
1983-05,112.177,
1983-06,109.268,
1983-07,111.978,
1983-08,114.229,
1983-09,113.137,
1983-10,115.746,
1983-11,113.811,
1983-12,118.590,
1984-01,114.810,
1984-02,116.364,
1984-03,113.107,
1984-04,114.748,
1984-05,117.310,
1984-06,116.777,
1984-07,119.619,
1984-08,123.727,
1984-09,123.249,
1984-10,124.838,
1984-11,123.650,
1984-12,125.634,
1985-01,124.246,
1985-02,127.074,
1985-03,121.967,
1985-04,123.902,
1985-05,126.491,
1985-06,125.724,
1985-07,126.563,
1985-08,127.616,
1985-09,122.955,
1985-10,123.257,
1985-11,123.322,
1985-12,131.370,
1986-01,132.643,
1986-02,131.684,
1986-03,124.206,
1986-04,122.760,
1986-05,125.166,
1986-06,123.953,
1986-07,126.849,
1986-08,130.684,
1986-09,128.896,
1986-10,131.650,
1986-11,131.108,
1986-12,133.627,
1987-01,136.226,
1987-02,136.309,
1987-03,131.051,
1987-04,130.625,
1987-05,133.242,
1987-06,129.302,
1987-07,130.462,
1987-08,132.136,
1987-09,129.240,
1987-10,131.994,
1987-11,132.388,
1987-12,137.585,
1988-01,137.791,
1988-02,134.900,
1988-03,130.558,
1988-04,131.472,
1988-05,133.815,
1988-06,130.103,
1988-07,130.734,
1988-08,134.345,
1988-09,135.930,
1988-10,136.694,
1988-11,138.134,
1988-12,140.150,
1989-01,139.287,
1989-02,141.331,
1989-03,140.675,
1989-04,143.842,
1989-05,145.800,
1989-06,145.600,
1989-07,149.438,
1989-08,154.527,
1989-09,154.613,
1989-10,157.245,
1989-11,160.640,
1989-12,169.272,
1990-01,174.149,
1990-02,177.416,
1990-03,176.884,
1990-04,177.615,
1990-05,183.685,
1990-06,185.494,
