"",BBK01.QUY571,BBK01.QUY571_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Columbia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:42,
2002-03,0.982,
2002-04,1.182,
2002-05,1.235,
2002-06,1.149,
2002-07,1.165,
2002-08,1.160,
2002-09,1.162,
2002-10,1.119,
2002-11,1.131,
2002-12,1.025,
2003-01,0.929,
2003-02,0.930,
2003-03,0.845,
2003-04,0.803,
2003-05,0.751,
2003-06,0.754,
2003-07,0.712,
2003-08,0.720,
2003-09,0.661,
2003-10,0.647,
2003-11,0.602,
2003-12,0.583,
2004-01,0.612,
2004-02,0.598,
2004-03,0.587,
2004-04,0.573,
2004-05,0.558,
2004-06,0.539,
2004-07,0.574,
2004-08,0.550,
2004-09,0.510,
2004-10,0.419,
2004-11,0.393,
2004-12,0.374,
2005-01,0.380,
2005-02,0.374,
2005-03,0.363,
2005-04,0.369,
2005-05,0.379,
2005-06,0.377,
2005-07,0.378,
2005-08,0.362,
2005-09,0.358,
2005-10,0.355,
2005-11,0.366,
2005-12,0.344,
2006-01,0.339,
2006-02,0.369,
2006-03,0.361,
2006-04,0.367,
2006-05,0.349,
2006-06,0.355,
2006-07,0.597,
2006-08,0.676,
2006-09,0.616,
2006-10,0.692,
2006-11,0.669,
2006-12,0.701,
2007-01,0.810,
2007-02,0.776,
2007-03,0.618,
2007-04,0.667,
2007-05,0.475,
2007-06,1.073,
2007-07,0.964,
2007-08,0.726,
2007-09,0.696,
2007-10,1.233,
2007-11,1.967,
2007-12,1.453,
2008-01,1.201,
2008-02,0.641,
2008-03,0.607,
2008-04,0.606,
2008-05,0.616,
2008-06,0.569,
2008-07,0.557,
2008-08,0.602,
2008-09,0.514,
2008-10,0.449,
2008-11,0.420,
2008-12,0.390,
2009-01,0.300,
2009-02,0.303,
2009-03,0.284,
2009-04,0.381,
2009-05,0.261,
2009-06,0.255,
2009-07,0.364,
2009-08,0.229,
2009-09,0.277,
2009-10,0.280,
2009-11,0.275,
2009-12,0.286,
2010-01,0.299,
2010-02,0.316,
2010-03,0.332,
2010-04,0.327,
2010-05,0.237,
2010-06,0.247,
2010-07,0.220,
2010-08,0.269,
2010-09,0.236,
2010-10,0.234,
2010-11,0.244,
2010-12,0.241,
2011-01,0.241,
2011-02,0.236,
2011-03,0.227,
2011-04,0.219,
2011-05,0.218,
2011-06,0.216,
2011-07,0.223,
2011-08,0.216,
2011-09,0.231,
2011-10,0.215,
2011-11,0.229,
2011-12,0.236,
2012-01,0.235,
2012-02,0.228,
2012-03,0.229,
2012-04,0.237,
2012-05,0.248,
2012-06,0.271,
2012-07,0.278,
2012-08,0.253,
2012-09,0.226,
2012-10,0.161,
2012-11,0.166,
2012-12,0.139,
2013-01,0.164,
2013-02,0.181,
2013-03,0.193,
2013-04,0.217,
2013-05,0.246,
2013-06,0.252,
2013-07,0.234,
2013-08,0.233,
2013-09,0.229,
2013-10,0.230,
2013-11,0.220,
2013-12,0.229,
2014-01,0.228,
2014-02,0.215,
2014-03,0.221,
2014-04,0.246,
2014-05,0.199,
2014-06,0.203,
2014-07,0.216,
2014-08,0.255,
2014-09,0.219,
2014-10,0.216,
