"",BBK01.WU5012,BBK01.WU5012_FLAGS
"",Exchange rates on the Frankfurt exchange / FRF 100 = DM ... / from January 1960 / France,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:19:14,
1960-01,84.952,
1960-02,84.964,
1960-03,84.985,
1960-04,85.021,
1960-05,85.070,
1960-06,85.084,
1960-07,85.099,
1960-08,85.104,
1960-09,85.100,
1960-10,85.021,
1960-11,85.106,
1960-12,85.056,
1961-01,85.129,
1961-02,85.140,
1961-03,81.559,
1961-04,81.010,
1961-05,81.025,
1961-06,81.087,
1961-07,81.210,
1961-08,81.262,
1961-09,81.269,
1961-10,81.311,
1961-11,81.505,
1961-12,81.591,
1962-01,81.527,
1962-02,81.590,
1962-03,81.594,
1962-04,81.610,
1962-05,81.596,
1962-06,81.496,
1962-07,81.359,
1962-08,81.562,
1962-09,81.641,
1962-10,81.746,
1962-11,81.806,
1962-12,81.548,
1963-01,81.745,
1963-02,81.675,
1963-03,81.555,
1963-04,81.482,
1963-05,81.326,
1963-06,81.232,
1963-07,81.270,
1963-08,81.296,
1963-09,81.230,
1963-10,81.163,
1963-11,81.128,
1963-12,81.089,
1964-01,81.131,
1964-02,81.069,
1964-03,81.090,
1964-04,81.108,
1964-05,81.113,
1964-06,81.078,
1964-07,81.109,
1964-08,81.127,
1964-09,81.115,
1964-10,81.108,
1964-11,81.154,
1964-12,81.148,
1965-01,81.183,
1965-02,81.181,
1965-03,81.143,
1965-04,81.129,
1965-05,81.286,
1965-06,81.613,
1965-07,81.751,
1965-08,81.874,
1965-09,81.834,
1965-10,81.694,
1965-11,81.632,
1965-12,81.636,
1966-01,81.847,
1966-02,81.921,
1966-03,81.903,
1966-04,81.942,
1966-05,81.966,
1966-06,81.744,
1966-07,81.462,
1966-08,81.403,
1966-09,81.066,
1966-10,80.653,
1966-11,80.444,
1966-12,80.264,
1967-01,80.361,
1967-02,80.336,
1967-03,80.292,
1967-04,80.384,
1967-05,80.838,
1967-06,81.110,
1967-07,81.585,
1967-08,81.592,
1967-09,81.567,
1967-10,81.662,
1967-11,81.379,
1967-12,81.252,
1968-01,81.327,
1968-02,81.324,
1968-03,81.050,
