"",BBK01.OUM335,BBK01.OUM335_FLAGS
"",Deposits and borrowing from foreign general government / Total / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:28:01,
1999-01,0.060,
1999-02,0.063,
1999-03,0.061,
1999-04,0.061,
1999-05,0.061,
1999-06,0.101,
1999-07,0.099,
1999-08,0.100,
1999-09,0.099,
1999-10,0.099,
1999-11,0.102,
1999-12,0.102,
2000-01,0.112,
2000-02,0.117,
2000-03,0.138,
2000-04,0.107,
2000-05,0.107,
2000-06,0.104,
2000-07,0.165,
2000-08,0.159,
2000-09,0.158,
2000-10,0.115,
2000-11,0.111,
2000-12,0.117,
2001-01,0.415,
2001-02,0.415,
2001-03,0.418,
2001-04,0.411,
2001-05,0.427,
2001-06,0.915,
2001-07,0.352,
2001-08,0.326,
2001-09,0.560,
2001-10,0.191,
2001-11,0.301,
2001-12,0.303,
2002-01,0.185,
2002-02,0.150,
2002-03,0.350,
2002-04,0.347,
2002-05,0.946,
2002-06,1.041,
2002-07,0.895,
2002-08,0.877,
2002-09,1.090,
2002-10,0.889,
2002-11,0.506,
2002-12,0.304,
2003-01,0.101,
2003-02,0.180,
2003-03,0.178,
2003-04,0.178,
2003-05,0.145,
2003-06,0.246,
2003-07,0.289,
2003-08,0.215,
2003-09,0.239,
2003-10,0.209,
2003-11,0.172,
2003-12,0.161,
2004-01,0.118,
2004-02,0.117,
2004-03,0.119,
2004-04,0.132,
2004-05,0.130,
2004-06,0.127,
2004-07,0.129,
2004-08,0.142,
2004-09,0.170,
2004-10,0.177,
2004-11,0.172,
2004-12,0.208,
2005-01,0.150,
2005-02,0.148,
2005-03,0.151,
2005-04,0.239,
2005-05,0.400,
2005-06,0.148,
2005-07,0.240,
2005-08,0.239,
2005-09,0.366,
2005-10,0.204,
2005-11,0.364,
2005-12,0.362,
2006-01,0.168,
2006-02,0.172,
2006-03,0.291,
2006-04,0.346,
2006-05,0.346,
2006-06,0.256,
2006-07,0.158,
2006-08,0.283,
2006-09,0.280,
2006-10,0.305,
2006-11,0.213,
2006-12,0.286,
2007-01,0.262,
2007-02,0.173,
2007-03,0.266,
2007-04,0.221,
2007-05,0.306,
2007-06,0.170,
2007-07,0.265,
2007-08,0.187,
2007-09,0.183,
2007-10,0.180,
2007-11,0.130,
2007-12,0.126,
2008-01,0.126,
2008-02,0.123,
2008-03,0.118,
2008-04,0.123,
2008-05,0.120,
2008-06,0.120,
2008-07,0.269,
2008-08,0.276,
2008-09,0.280,
2008-10,0.295,
2008-11,0.297,
2008-12,0.001,
2009-01,0.087,
2009-02,0.089,
2009-03,0.001,
2009-04,0.004,
2009-05,0.002,
2009-06,0.002,
2009-07,0.067,
2009-08,0.065,
2009-09,0.045,
2009-10,0.028,
2009-11,0.038,
2009-12,0.033,
2010-01,0.048,
2010-02,0.048,
2010-03,0.059,
2010-04,0.078,
2010-05,0.078,
2010-06,0.073,
2010-07,0.045,
2010-08,0.024,
2010-09,0.014,
2010-10,0.001,
2010-11,0.001,
2010-12,0.001,
2011-01,0.001,
2011-02,0.001,
2011-03,0.001,
2011-04,0.001,
2011-05,0.001,
2011-06,0.001,
2011-07,0.002,
2011-08,0.002,
2011-09,0.001,
2011-10,0.001,
2011-11,0.001,
2011-12,0.001,
2012-01,0.001,
2012-02,0.001,
2012-03,0.001,
2012-04,0.009,
2012-05,0.014,
2012-06,0.014,
2012-07,0.014,
2012-08,0.014,
2012-09,0.015,
2012-10,0.009,
2012-11,0.016,
2012-12,0.008,
2013-01,0.015,
2013-02,0.015,
2013-03,0.015,
2013-04,0.015,
2013-05,0.022,
2013-06,0.022,
2013-07,0.022,
2013-08,0.022,
2013-09,0.015,
2013-10,0.015,
2013-11,0.015,
2013-12,0.008,
2014-01,0.008,
2014-02,0.008,
2014-03,0.008,
2014-04,0.008,
2014-05,0.008,
2014-06,0.008,
2014-07,0.008,
2014-08,0.008,
2014-09,0.008,
2014-10,0.008,
2014-11,0.008,
2014-12,-,Nothing exists
