"",BBK01.OUB403,BBK01.OUB403_FLAGS
"",Lending to foreign banks (MFIs) / Balances and loans / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:42,
1999-01,277.328,
1999-02,239.054,
1999-03,235.300,
1999-04,237.284,
1999-05,220.573,
1999-06,223.307,
1999-07,227.875,
1999-08,225.044,
1999-09,210.299,
1999-10,213.958,
1999-11,222.901,
1999-12,199.551,
2000-01,214.119,
2000-02,223.955,
2000-03,221.800,
2000-04,225.985,
2000-05,235.175,
2000-06,226.991,
2000-07,221.441,
2000-08,235.042,
2000-09,239.791,
2000-10,248.313,
2000-11,261.440,
2000-12,254.041,
2001-01,247.267,
2001-02,262.087,
2001-03,271.438,
2001-04,280.858,
2001-05,277.051,
2001-06,278.421,
2001-07,263.297,
2001-08,278.085,
2001-09,292.881,
2001-10,290.855,
2001-11,303.311,
2001-12,307.628,
2002-01,293.852,
2002-02,280.402,
2002-03,286.871,
2002-04,299.473,
2002-05,309.926,
2002-06,303.088,
2002-07,312.984,
2002-08,321.547,
2002-09,343.917,
2002-10,340.457,
2002-11,374.691,
2002-12,379.048,
2003-01,369.621,
2003-02,355.252,
2003-03,366.332,
2003-04,378.062,
2003-05,392.627,
2003-06,408.478,
2003-07,404.603,
2003-08,409.285,
2003-09,399.379,
2003-10,395.791,
2003-11,393.213,
2003-12,412.842,
2004-01,415.760,
2004-02,400.371,
2004-03,408.057,
2004-04,425.793,
2004-05,429.532,
2004-06,412.276,
2004-07,409.734,
2004-08,409.505,
2004-09,421.749,
2004-10,432.806,
2004-11,441.128,
2004-12,448.332,
2005-01,459.243,
2005-02,476.049,
2005-03,477.082,
2005-04,505.117,
2005-05,506.082,
2005-06,493.206,
2005-07,499.947,
2005-08,481.561,
2005-09,492.187,
2005-10,505.491,
2005-11,505.631,
2005-12,482.631,
2006-01,496.609,
2006-02,505.632,
2006-03,523.444,
2006-04,520.021,
2006-05,521.819,
2006-06,541.412,
2006-07,515.214,
2006-08,513.444,
2006-09,518.264,
2006-10,510.232,
2006-11,524.795,
2006-12,559.661,
2007-01,559.789,
2007-02,566.685,
2007-03,568.467,
2007-04,588.853,
2007-05,590.132,
2007-06,598.311,
2007-07,606.704,
2007-08,599.532,
2007-09,620.973,
2007-10,615.399,
2007-11,609.685,
2007-12,616.177,
2008-01,618.769,
2008-02,617.943,
2008-03,617.371,
2008-04,657.189,
2008-05,642.541,
2008-06,615.815,
2008-07,617.526,
2008-08,619.842,
2008-09,667.802,
2008-10,681.313,
2008-11,631.380,
2008-12,606.537,
2009-01,583.834,
2009-02,578.902,
2009-03,539.463,
2009-04,574.966,
2009-05,565.510,
2009-06,561.031,
2009-07,541.228,
2009-08,538.319,
2009-09,506.902,
2009-10,533.789,
2009-11,533.824,
2009-12,539.610,
2010-01,535.340,
2010-02,525.005,
2010-03,525.243,
2010-04,566.623,
2010-05,583.466,
2010-06,542.910,
2010-07,546.832,
2010-08,559.793,
2010-09,530.174,
2010-10,547.845,
2010-11,573.058,
2010-12,559.455,
2011-01,573.667,
2011-02,578.696,
2011-03,542.644,
2011-04,590.771,
2011-05,589.656,
2011-06,557.399,
2011-07,560.854,
2011-08,593.730,
2011-09,588.715,
2011-10,575.638,
2011-11,579.335,
2011-12,562.148,
2012-01,585.066,
2012-02,586.709,
2012-03,564.078,
2012-04,575.881,
2012-05,572.123,
2012-06,547.287,
2012-07,566.707,
2012-08,567.929,
2012-09,569.733,
2012-10,573.624,
2012-11,560.109,
2012-12,571.128,
2013-01,558.736,
2013-02,578.044,
2013-03,561.553,
2013-04,568.226,
2013-05,571.687,
2013-06,581.179,
2013-07,560.708,
2013-08,564.063,
2013-09,551.365,
2013-10,577.084,
2013-11,589.045,
2013-12,567.159,
2014-01,594.450,
2014-02,587.895,
2014-03,574.296,
2014-04,587.213,
2014-05,607.850,
2014-06,614.871,
2014-07,656.572,
2014-08,645.729,
2014-09,640.101,
2014-10,672.962,
2014-11,702.909,
2014-12,691.986,Provisional value
