"",BBK01.OU2686,BBK01.OU2686_FLAGS
"",Securities (excluding money market paper) issued by domestic general governments) / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:50:09,
1965-01,0.078,
1965-02,0.074,
1965-03,0.073,
1965-04,0.072,
1965-05,0.073,
1965-06,0.075,
1965-07,0.078,
1965-08,0.076,
1965-09,0.073,
1965-10,0.074,
1965-11,0.074,
1965-12,0.060,
1966-01,0.110,
1966-02,0.115,
1966-03,0.116,
1966-04,0.115,
1966-05,0.115,
1966-06,0.115,
1966-07,0.114,
1966-08,0.114,
1966-09,0.139,
1966-10,0.139,
1966-11,0.138,
1966-12,0.144,
1967-01,0.200,
1967-02,0.214,
1967-03,0.221,
1967-04,0.230,
1967-05,0.257,
1967-06,0.256,
1967-07,0.274,
1967-08,0.393,
1967-09,0.394,
1967-10,0.444,
1967-11,0.490,
1967-12,0.483,
1968-01,0.499,
1968-02,0.501,
1968-03,0.508,
1968-04,0.512,
1968-05,0.508,
1968-06,0.510,
1968-07,0.514,
1968-08,0.545,
1968-09,0.544,
1968-10,0.554,
1968-11,0.555,
1968-12,0.573,
1969-01,0.574,
1969-02,0.576,
1969-03,0.567,
1969-04,0.564,
1969-05,0.561,
1969-06,0.563,
1969-07,0.587,
1969-08,0.625,
1969-09,0.619,
1969-10,0.629,
1969-11,0.623,
1969-12,0.615,
1970-01,0.600,
1970-02,0.535,
1970-03,0.532,
1970-04,0.535,
1970-05,0.536,
1970-06,0.534,
1970-07,0.534,
1970-08,0.535,
1970-09,0.509,
1970-10,0.436,
1970-11,0.401,
1970-12,0.418,
1971-01,0.354,
1971-02,0.357,
1971-03,0.349,
1971-04,0.348,
1971-05,0.329,
1971-06,0.327,
1971-07,0.320,
1971-08,0.311,
1971-09,0.303,
1971-10,0.305,
1971-11,0.370,
1971-12,0.372,
1972-01,0.380,
1972-02,0.374,
1972-03,0.382,
1972-04,0.378,
1972-05,0.373,
1972-06,0.366,
1972-07,0.336,
1972-08,0.287,
1972-09,0.283,
1972-10,0.284,
1972-11,0.275,
1972-12,0.291,
1973-01,0.285,
1973-02,0.283,
1973-03,0.271,
1973-04,0.262,
1973-05,0.277,
1973-06,0.277,
1973-07,0.246,
1973-08,0.248,
1973-09,0.260,
1973-10,0.270,
1973-11,0.288,
1973-12,0.279,
1974-01,0.282,
1974-02,0.274,
1974-03,0.274,
1974-04,0.282,
1974-05,0.290,
1974-06,0.288,
1974-07,0.286,
1974-08,0.266,
1974-09,0.262,
1974-10,0.270,
1974-11,0.212,
1974-12,0.242,
1975-01,0.299,
1975-02,0.312,
1975-03,0.327,
1975-04,0.370,
1975-05,0.386,
1975-06,0.400,
1975-07,0.360,
1975-08,0.315,
1975-09,0.299,
1975-10,0.299,
1975-11,0.213,
1975-12,0.290,
1976-01,0.250,
1976-02,0.263,
1976-03,0.273,
1976-04,0.272,
1976-05,0.302,
1976-06,0.302,
1976-07,0.359,
1976-08,0.353,
1976-09,0.376,
1976-10,0.357,
1976-11,0.393,
1976-12,0.416,
1977-01,0.353,
1977-02,0.462,
1977-03,0.447,
1977-04,0.459,
1977-05,0.473,
1977-06,0.624,
1977-07,0.601,
1977-08,0.646,
1977-09,0.685,
1977-10,0.887,
1977-11,0.959,
1977-12,1.058,
1978-01,0.933,
1978-02,0.926,
1978-03,0.979,
1978-04,1.011,
1978-05,0.963,
1978-06,1.020,
1978-07,0.913,
1978-08,0.971,
1978-09,1.262,
1978-10,1.254,
1978-11,1.372,
1978-12,1.480,
1979-01,1.406,
1979-02,1.510,
1979-03,1.476,
1979-04,1.460,
1979-05,1.450,
1979-06,1.418,
1979-07,1.395,
1979-08,1.425,
1979-09,1.427,
1979-10,1.412,
1979-11,1.418,
1979-12,1.417,
1980-01,1.431,
1980-02,1.392,
1980-03,1.283,
1980-04,1.302,
1980-05,1.352,
1980-06,1.348,
1980-07,1.344,
1980-08,1.120,
1980-09,1.203,
1980-10,1.409,
1980-11,1.334,
1980-12,1.295,
1981-01,1.071,
1981-02,1.021,
1981-03,1.023,
1981-04,0.992,
1981-05,0.968,
1981-06,0.988,
1981-07,0.947,
1981-08,0.980,
1981-09,1.042,
1981-10,1.011,
1981-11,1.043,
1981-12,0.984,
1982-01,0.969,
1982-02,0.988,
1982-03,1.256,
1982-04,1.310,
1982-05,1.440,
1982-06,1.529,
1982-07,1.665,
1982-08,1.911,
1982-09,1.789,
1982-10,2.079,
1982-11,2.042,
1982-12,2.187,
1983-01,2.061,
1983-02,2.168,
1983-03,2.172,
1983-04,2.191,
1983-05,2.182,
1983-06,2.443,
1983-07,2.545,
1983-08,2.626,
1983-09,2.604,
1983-10,2.649,
1983-11,2.672,
1983-12,2.719,
1984-01,2.639,
1984-02,2.530,
1984-03,2.557,
1984-04,2.798,
1984-05,2.889,
