"",BBK01.OUL178,BBK01.OUL178_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:18:37,
1968-12,0.378,
1969-01,0.342,
1969-02,0.338,
1969-03,0.333,
1969-04,0.343,
1969-05,0.345,
1969-06,0.342,
1969-07,0.348,
1969-08,0.347,
1969-09,0.345,
1969-10,0.351,
1969-11,0.349,
1969-12,0.356,
1970-01,0.355,
1970-02,0.357,
1970-03,0.359,
1970-04,0.359,
1970-05,0.358,
1970-06,0.355,
1970-07,0.364,
1970-08,0.361,
1970-09,0.365,
1970-10,0.367,
1970-11,0.367,
1970-12,0.378,
1971-01,0.380,
1971-02,0.383,
1971-03,0.390,
1971-04,0.382,
1971-05,0.390,
1971-06,0.389,
1971-07,0.401,
1971-08,0.411,
1971-09,0.419,
1971-10,0.418,
1971-11,0.420,
1971-12,0.441,
1972-01,0.448,
1972-02,0.464,
1972-03,0.460,
1972-04,0.469,
1972-05,0.482,
1972-06,0.490,
1972-07,0.499,
1972-08,0.514,
1972-09,0.513,
1972-10,0.523,
1972-11,0.526,
1972-12,0.560,
1973-01,0.573,
1973-02,0.595,
1973-03,0.592,
1973-04,0.619,
1973-05,0.625,
1973-06,0.639,
1973-07,0.659,
1973-08,0.668,
1973-09,0.676,
1973-10,0.683,
1973-11,0.690,
1973-12,0.719,
1974-01,0.703,
1974-02,0.706,
1974-03,0.713,
1974-04,0.713,
1974-05,0.722,
1974-06,0.714,
1974-07,0.755,
1974-08,0.765,
1974-09,0.765,
1974-10,0.766,
1974-11,0.775,
1974-12,0.807,
1975-01,0.807,
1975-02,0.839,
1975-03,0.847,
1975-04,0.863,
1975-05,0.874,
1975-06,0.870,
1975-07,0.869,
1975-08,0.874,
1975-09,0.884,
1975-10,0.893,
1975-11,0.904,
1975-12,0.912,
1976-01,0.928,
1976-02,0.953,
1976-03,0.979,
1976-04,0.985,
1976-05,1.002,
1976-06,1.014,
1976-07,1.029,
1976-08,1.047,
1976-09,1.078,
1976-10,1.103,
1976-11,1.120,
1976-12,1.215,
1977-01,1.320,
1977-02,1.375,
1977-03,1.415,
1977-04,1.453,
1977-05,1.484,
1977-06,1.521,
1977-07,1.582,
1977-08,1.603,
1977-09,1.623,
1977-10,1.648,
1977-11,1.677,
1977-12,1.733,
1978-01,1.828,
1978-02,1.866,
1978-03,1.897,
1978-04,1.921,
1978-05,1.969,
1978-06,1.963,
1978-07,2.008,
1978-08,2.052,
1978-09,2.085,
1978-10,2.178,
1978-11,2.198,
1978-12,2.317,
1979-01,2.394,
1979-02,2.442,
1979-03,2.489,
1979-04,2.533,
1979-05,2.580,
1979-06,2.654,
1979-07,2.744,
1979-08,2.816,
1979-09,2.873,
1979-10,3.009,
1979-11,3.066,
1979-12,3.223,
1980-01,3.308,
1980-02,3.392,
1980-03,3.435,
1980-04,3.493,
1980-05,3.534,
1980-06,3.592,
1980-07,3.660,
1980-08,3.717,
1980-09,3.704,
1980-10,3.726,
1980-11,3.757,
1980-12,3.787,
1981-01,3.835,
1981-02,3.844,
1981-03,3.886,
1981-04,3.914,
1981-05,3.907,
1981-06,3.938,
1981-07,3.976,
1981-08,3.993,
1981-09,4.043,
1981-10,4.106,
1981-11,4.116,
1981-12,4.179,
1982-01,4.194,
1982-02,4.190,
1982-03,4.226,
1982-04,4.266,
1982-05,4.291,
1982-06,4.300,
1982-07,4.356,
1982-08,4.321,
1982-09,4.318,
1982-10,4.322,
1982-11,4.346,
1982-12,4.458,
1983-01,4.483,
1983-02,4.514,
1983-03,4.522,
1983-04,4.522,
1983-05,4.565,
1983-06,4.596,
1983-07,4.629,
1983-08,4.632,
1983-09,4.664,
1983-10,4.739,
1983-11,4.742,
1983-12,4.898,
1984-01,4.996,
1984-02,5.104,
1984-03,5.155,
1984-04,5.181,
1984-05,5.166,
1984-06,5.196,
1984-07,5.215,
1984-08,5.269,
1984-09,5.303,
1984-10,5.363,
1984-11,5.380,
1984-12,5.510,
1985-01,5.477,
1985-02,5.495,
1985-03,5.531,
1985-04,5.530,
1985-05,5.559,
1985-06,5.577,
1985-07,5.610,
1985-08,5.639,
1985-09,5.615,
1985-10,5.656,
1985-11,5.698,
1985-12,6.553,
1986-01,6.647,
1986-02,6.659,
1986-03,6.706,
1986-04,6.734,
1986-05,6.777,
1986-06,6.744,
1986-07,5.363,
1986-08,5.397,
1986-09,5.421,
1986-10,5.393,
1986-11,5.416,
1986-12,5.523,
1987-01,5.548,
1987-02,5.601,
1987-03,5.650,
1987-04,5.706,
1987-05,5.776,
1987-06,5.797,
1987-07,5.871,
1987-08,5.971,
1987-09,6.050,
1987-10,6.140,
1987-11,6.167,
1987-12,6.316,
1988-01,6.335,
1988-02,6.372,
1988-03,6.429,
1988-04,6.408,
1988-05,6.377,
1988-06,6.415,
1988-07,6.418,
1988-08,6.479,
1988-09,6.540,
1988-10,6.498,
1988-11,6.482,
1988-12,6.695,
1989-01,6.708,
1989-02,6.782,
1989-03,6.915,
1989-04,6.944,
1989-05,7.002,
1989-06,7.123,
1989-07,7.218,
1989-08,7.312,
1989-09,7.435,
1989-10,7.585,
1989-11,7.726,
1989-12,7.932,
1990-01,8.014,
1990-02,8.079,
1990-03,8.144,
1990-04,8.202,
1990-05,8.230,
1990-06,8.378,
1990-07,8.394,
1990-08,8.489,
1990-09,8.531,
1990-10,8.561,
1990-11,8.602,
1990-12,8.767,
1991-01,8.793,
1991-02,8.804,
1991-03,8.832,
1991-04,8.862,
1991-05,8.902,
1991-06,8.959,
1991-07,9.018,
1991-08,9.029,
1991-09,9.150,
1991-10,9.245,
1991-11,9.353,
1991-12,9.619,
1992-01,9.673,
1992-02,9.715,
1992-03,9.748,
1992-04,9.801,
1992-05,9.845,
1992-06,9.877,
1992-07,9.923,
1992-08,9.980,
1992-09,10.034,
1992-10,10.116,
1992-11,10.197,
1992-12,10.464,
1993-01,10.521,
1993-02,10.537,
1993-03,10.598,
1993-04,10.699,
1993-05,10.797,
1993-06,10.994,
1993-07,11.076,
1993-08,11.231,
1993-09,11.391,
1993-10,11.550,
1993-11,11.689,
1993-12,12.306,
1994-01,12.406,
1994-02,12.633,
1994-03,12.779,
1994-04,12.765,
1994-05,12.861,
1994-06,12.961,
1994-07,13.041,
1994-08,13.151,
1994-09,13.314,
1994-10,13.407,
1994-11,13.552,
1994-12,14.065,
1995-01,14.018,
1995-02,14.187,
1995-03,14.380,
1995-04,14.529,
1995-05,14.619,
1995-06,14.714,
1995-07,14.938,
1995-08,15.065,
1995-09,15.211,
1995-10,15.379,
1995-11,15.649,
1995-12,15.972,
1996-01,16.065,
1996-02,16.223,
1996-03,16.535,
1996-04,16.634,
1996-05,16.685,
1996-06,16.787,
1996-07,16.754,
1996-08,16.989,
1996-09,17.029,
1996-10,17.201,
1996-11,17.321,
1996-12,17.407,
1997-01,17.504,
1997-02,17.633,
1997-03,17.763,
1997-04,17.685,
1997-05,17.857,
1997-06,17.921,
1997-07,17.905,
1997-08,17.932,
1997-09,18.005,
1997-10,18.061,
1997-11,18.256,
1997-12,18.627,
1998-01,18.769,
1998-02,18.881,
1998-03,18.980,
1998-04,19.000,
1998-05,19.303,
1998-06,19.371,
1998-07,19.397,
1998-08,19.613,
1998-09,19.708,
1998-10,19.738,
1998-11,19.831,
1998-12,20.079,
1999-01,20.047,
1999-02,20.055,
1999-03,20.073,
1999-04,19.897,
1999-05,19.872,
1999-06,19.919,
1999-07,19.826,
1999-08,19.762,
1999-09,19.868,
1999-10,19.925,
1999-11,20.053,
1999-12,20.384,
2000-01,19.935,
2000-02,20.049,
2000-03,20.142,
2000-04,20.156,
2000-05,20.288,
2000-06,20.414,
2000-07,20.596,
2000-08,20.698,
2000-09,20.848,
2000-10,21.306,
2000-11,21.801,
2000-12,22.352,
2001-01,22.538,
2001-02,22.709,
2001-03,22.844,
2001-04,22.840,
2001-05,22.888,
2001-06,22.994,
2001-07,22.975,
2001-08,23.026,
2001-09,23.000,
2001-10,23.326,
2001-11,23.404,
2001-12,23.552,
2002-01,23.385,
2002-02,23.408,
2002-03,23.357,
2002-04,23.438,
2002-05,23.642,
2002-06,23.740,
2002-07,24.041,
2002-08,24.178,
2002-09,24.201,
2002-10,24.364,
2002-11,24.501,
2002-12,24.615,
2003-01,24.478,
2003-02,24.491,
2003-03,24.445,
2003-04,24.335,
2003-05,24.047,
2003-06,23.877,
2003-07,23.945,
2003-08,23.906,
2003-09,23.863,
2003-10,23.957,
