"",BBK01.EU8128,BBK01.EU8128_FLAGS
"",External position of the Bundesbank since the beginning of EMU / Reserve position in the IMF and SDR,
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:26,
1998-12,8461.114,comment
1999-01,8457.667,
1999-02,7146.082,
1999-03,7517.719,
1999-04,9091.210,
1999-05,8779.194,
1999-06,8550.699,
1999-07,8444.515,
1999-08,8212.267,
1999-09,8046.213,
1999-10,7979.987,
1999-11,7938.078,
1999-12,8331.670,
2000-01,8202.031,
2000-02,8238.093,
2000-03,8680.679,
2000-04,7688.322,
2000-05,7699.670,
2000-06,7580.762,
2000-07,7373.801,
2000-08,7427.660,
2000-09,7815.058,
2000-10,7683.591,
2000-11,7619.882,
2000-12,7761.922,
2001-01,7856.412,
2001-02,7628.460,
2001-03,7751.765,
2001-04,7616.776,
2001-05,7956.108,
2001-06,8158.398,
2001-07,7979.725,
2001-08,7765.486,
2001-09,8988.707,
2001-10,8643.265,
2001-11,8745.206,
2001-12,8721.242,
2002-01,8855.477,
2002-02,8874.125,
2002-03,8839.917,
2002-04,8205.005,
2002-05,8039.744,
2002-06,8847.546,
2002-07,8897.289,
2002-08,8797.408,
2002-09,8751.476,
2002-10,8594.210,
2002-11,8542.143,
2002-12,8271.785,
2003-01,8022.772,
2003-02,8007.509,
2003-03,8347.934,
2003-04,8123.363,
2003-05,7871.450,
2003-06,8291.533,
2003-07,8289.120,
2003-08,8582.727,
2003-09,8491.757,
2003-10,8539.305,
2003-11,8374.352,
2003-12,7608.968,
2004-01,7726.460,
2004-02,7736.065,
2004-03,7610.436,
2004-04,7880.147,
2004-05,7685.171,
2004-06,7390.353,
2004-07,7394.553,
2004-08,7395.136,
2004-09,6995.647,
2004-10,6889.103,
2004-11,6685.268,
2004-12,6548.183,
2005-01,6634.210,
2005-02,6537.646,
2005-03,6143.065,
2005-04,6095.740,
2005-05,6340.267,
2005-06,5830.044,
2005-07,5007.195,
2005-08,4990.432,
2005-09,4994.377,
2005-10,4979.169,
2005-11,5012.136,
2005-12,4549.463,
2006-01,4477.365,
2006-02,3829.077,
2006-03,3754.682,
2006-04,3684.863,
2006-05,3356.228,
2006-06,3638.723,
2006-07,3465.461,
2006-08,3500.938,
2006-09,3439.785,
2006-10,3096.726,
2006-11,3048.332,
2006-12,3010.824,
2007-01,2997.534,
2007-02,2733.897,
2007-03,2624.414,
2007-04,2577.952,
2007-05,2671.445,
2007-06,2666.379,
2007-07,2594.059,
2007-08,2593.607,
2007-09,2529.874,
2007-10,2475.208,
2007-11,2425.665,
2007-12,2418.312,
2008-01,2397.688,
2008-02,2377.560,
2008-03,2334.929,
2008-04,2345.393,
2008-05,2517.850,
2008-06,2494.751,
2008-07,2468.297,
2008-08,2538.757,
2008-09,2623.153,
2008-10,2773.045,
2008-11,3476.451,
2008-12,3285.217,
2009-01,3461.600,
2009-02,3454.628,
2009-03,3463.471,
2009-04,3482.455,
2009-05,4598.856,
2009-06,4492.506,
2009-07,4694.368,
2009-08,15186.042,
2009-09,16267.838,
2009-10,16501.318,
2009-11,15722.638,
2009-12,15968.500,
2010-01,16350.327,
2010-02,17326.889,
2010-03,17176.344,
2010-04,17289.658,
2010-05,18854.484,
2010-06,19039.245,
2010-07,18506.851,
2010-08,18798.302,
2010-09,18187.693,
2010-10,17971.664,
2010-11,18396.646,
2010-12,18739.995,
2011-01,18667.172,
2011-02,18532.329,
2011-03,19253.048,
2011-04,18817.797,
2011-05,19202.336,
2011-06,19097.679,
2011-07,19900.641,
2011-08,19773.960,
2011-09,20862.381,
2011-10,20434.266,
2011-11,20850.208,
2011-12,22296.402,
2012-01,22115.237,
2012-02,22073.119,
2012-03,22177.301,
2012-04,22624.223,
2012-05,23399.646,
2012-06,23320.452,
2012-07,23768.999,
2012-08,23519.975,
2012-09,23295.111,
2012-10,23153.656,
2012-11,22770.637,
2012-12,22343.598,
2013-01,21952.840,
2013-02,22011.493,
2013-03,22402.982,
2013-04,22095.953,
2013-05,21983.942,
2013-06,21926.325,
2013-07,21649.773,
2013-08,21433.863,
2013-09,21295.898,
2013-10,20922.440,
2013-11,20906.853,
2013-12,20797.926,
2014-01,21110.116,
2014-02,20589.307,
2014-03,20585.709,
2014-04,20949.884,
2014-05,21124.769,
2014-06,20794.675,
2014-07,21162.148,
2014-08,21132.736,
2014-09,21864.413,
2014-10,21753.080,
2014-11,21564.344,
2014-12,20624.469,
2015-01,21382.853,
"",Comment on 1998-12: The Bundesbank's opening balance sheet in euro as at,
