"",BBK01.QUX698,BBK01.QUX698_FLAGS
"",Consolidated German banks: Loans and advances to non- residents with a residual maturity of up to one yearies / Remaining European countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:52,
2002-03,1.690,
2002-04,0.992,
2002-05,0.882,
2002-06,0.731,
2002-07,0.636,
2002-08,0.627,
2002-09,0.564,
2002-10,0.461,
2002-11,0.438,
2002-12,0.423,
2003-01,0.480,
2003-02,0.430,
2003-03,0.419,
2003-04,0.384,
2003-05,0.383,
2003-06,0.398,
2003-07,0.507,
2003-08,0.483,
2003-09,0.446,
2003-10,0.467,
2003-11,0.484,
2003-12,0.503,
2004-01,0.557,
2004-02,0.574,
2004-03,0.675,
2004-04,0.635,
2004-05,0.646,
2004-06,0.626,
2004-07,0.838,
2004-08,0.635,
2004-09,0.629,
2004-10,0.636,
2004-11,0.505,
2004-12,0.700,
2005-01,0.594,
2005-02,0.609,
2005-03,0.674,
2005-04,0.809,
2005-05,0.838,
2005-06,0.936,
2005-07,0.868,
2005-08,0.969,
2005-09,0.939,
2005-10,1.008,
2005-11,1.051,
2005-12,0.458,
2006-01,0.534,
2006-02,0.434,
2006-03,0.551,
2006-04,0.534,
2006-05,0.569,
2006-06,0.659,
2006-07,0.835,
2006-08,0.731,
2006-09,0.786,
2006-10,0.936,
2006-11,0.921,
2006-12,0.798,
2007-01,0.679,
2007-02,0.891,
2007-03,0.899,
2007-04,0.783,
2007-05,0.804,
2007-06,0.816,
2007-07,0.806,
2007-08,0.949,
2007-09,0.996,
2007-10,0.986,
2007-11,1.010,
2007-12,4.121,
2008-01,4.220,
2008-02,3.925,
2008-03,3.732,
2008-04,3.900,
2008-05,3.923,
2008-06,4.472,
2008-07,4.406,
2008-08,4.951,
2008-09,5.392,
2008-10,4.835,
2008-11,3.688,
2008-12,2.743,
2009-01,2.820,
2009-02,2.797,
2009-03,2.804,
2009-04,2.835,
2009-05,2.723,
2009-06,2.284,
2009-07,2.475,
2009-08,2.445,
2009-09,2.373,
2009-10,2.425,
2009-11,2.418,
2009-12,0.667,
2010-01,0.710,
2010-02,0.682,
2010-03,0.709,
2010-04,0.676,
2010-05,0.718,
2010-06,0.659,
2010-07,0.721,
2010-08,0.874,
2010-09,0.817,
2010-10,0.854,
2010-11,0.728,
2010-12,0.728,
2011-01,0.757,
2011-02,0.762,
2011-03,0.746,
2011-04,0.880,
2011-05,0.961,
2011-06,0.946,
2011-07,0.958,
2011-08,0.826,
2011-09,0.904,
2011-10,0.826,
2011-11,0.840,
2011-12,0.840,
2012-01,0.860,
2012-02,0.840,
2012-03,0.834,
2012-04,0.935,
2012-05,0.938,
2012-06,1.006,
2012-07,1.011,
2012-08,0.942,
2012-09,0.928,
2012-10,0.915,
2012-11,1.012,
2012-12,1.058,
2013-01,1.288,
2013-02,1.297,
2013-03,1.122,
2013-04,1.074,
2013-05,1.093,
2013-06,1.083,
2013-07,1.040,
2013-08,0.986,
2013-09,1.005,
2013-10,0.996,
2013-11,1.076,
2013-12,1.078,
2014-01,1.064,
2014-02,1.119,
2014-03,1.114,
2014-04,1.078,
2014-05,0.948,
2014-06,0.960,
2014-07,0.962,
2014-08,0.976,
2014-09,1.024,
2014-10,1.025,
