"",BBK01.QU2338,BBK01.QU2338_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / Denmark / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:12:35,
1975-12,0.102,
1976-01,0.069,
1976-02,0.068,
1976-03,0.079,
1976-04,0.081,
1976-05,0.077,
1976-06,0.072,
1976-07,0.064,
1976-08,0.074,
1976-09,0.083,
1976-10,0.107,
1976-11,0.079,
1976-12,0.080,
1977-01,0.083,
1977-02,0.080,
1977-03,0.071,
1977-04,0.061,
1977-05,0.079,
1977-06,0.080,
1977-07,0.092,
1977-08,0.070,
1977-09,0.078,
1977-10,0.075,
1977-11,0.089,
1977-12,0.126,
1978-01,0.117,
1978-02,0.131,
1978-03,0.146,
1978-04,0.151,
1978-05,0.162,
1978-06,0.156,
1978-07,0.138,
1978-08,0.126,
1978-09,0.112,
1978-10,0.135,
1978-11,0.121,
1978-12,0.137,
1979-01,0.137,
1979-02,0.182,
1979-03,0.121,
1979-04,0.107,
1979-05,0.105,
1979-06,0.120,
1979-07,0.109,
1979-08,0.104,
1979-09,0.125,
1979-10,0.153,
1979-11,0.114,
1979-12,0.138,
1980-01,0.120,
1980-02,0.118,
1980-03,0.131,
1980-04,0.128,
1980-05,0.133,
1980-06,0.126,
1980-07,0.129,
1980-08,0.144,
1980-09,0.126,
1980-10,0.109,
1980-11,0.139,
1980-12,0.127,
1981-01,0.122,
1981-02,0.128,
1981-03,0.177,
1981-04,0.123,
1981-05,0.147,
1981-06,0.174,
1981-07,0.140,
1981-08,0.174,
1981-09,0.152,
1981-10,0.146,
1981-11,0.134,
1981-12,0.130,
1982-01,0.112,
1982-02,0.135,
1982-03,0.146,
1982-04,0.115,
1982-05,0.142,
1982-06,0.124,
1982-07,0.088,
1982-08,0.113,
1982-09,0.066,
1982-10,0.095,
1982-11,0.099,
1982-12,0.106,
1983-01,0.118,
1983-02,0.095,
1983-03,0.134,
1983-04,0.097,
1983-05,0.117,
1983-06,0.096,
1983-07,0.071,
1983-08,0.077,
1983-09,0.075,
1983-10,0.090,
1983-11,0.107,
1983-12,0.101,
1984-01,0.082,
1984-02,0.074,
1984-03,0.097,
1984-04,0.120,
1984-05,0.090,
1984-06,0.130,
1984-07,0.097,
1984-08,0.066,
1984-09,0.091,
1984-10,0.107,
1984-11,0.111,
1984-12,0.117,
1985-01,0.147,
1985-02,0.146,
1985-03,0.152,
1985-04,0.174,
1985-05,0.156,
1985-06,0.230,
1985-07,0.121,
1985-08,0.110,
1985-09,0.166,
1985-10,0.135,
1985-11,0.115,
1985-12,0.214,
1986-01,0.149,
1986-02,0.190,
1986-03,0.214,
1986-04,0.195,
1986-05,0.153,
1986-06,0.213,
1986-07,0.192,
1986-08,0.187,
1986-09,0.176,
1986-10,0.190,
1986-11,0.142,
1986-12,0.229,
1987-01,0.261,
1987-02,0.142,
1987-03,0.189,
1987-04,0.166,
1987-05,0.131,
1987-06,0.396,
1987-07,0.133,
1987-08,0.232,
1987-09,0.174,
1987-10,0.239,
1987-11,0.189,
1987-12,0.125,
1988-01,0.166,
1988-02,0.214,
1988-03,0.233,
1988-04,0.240,
1988-05,0.216,
1988-06,0.224,
1988-07,0.271,
1988-08,0.145,
1988-09,0.224,
1988-10,0.310,
1988-11,0.217,
1988-12,0.163,
1989-01,0.187,
1989-02,0.302,
1989-03,0.218,
1989-04,0.260,
1989-05,0.206,
1989-06,0.304,
1989-07,0.178,
1989-08,0.260,
1989-09,0.164,
1989-10,0.306,
1989-11,0.320,
1989-12,0.268,
1990-01,0.265,
1990-02,0.334,
1990-03,0.364,
1990-04,0.554,
1990-05,0.394,
1990-06,0.477,
1990-07,0.376,
1990-08,0.376,
1990-09,0.253,
1990-10,0.222,
1990-11,0.401,
1990-12,0.282,
1991-01,0.260,
1991-02,0.241,
1991-03,0.364,
1991-04,0.356,
1991-05,0.271,
1991-06,0.382,
1991-07,0.424,
1991-08,0.312,
1991-09,0.325,
1991-10,0.422,
1991-11,0.405,
1991-12,0.332,
1992-01,0.389,
1992-02,0.420,
1992-03,0.638,
1992-04,0.286,
1992-05,0.390,
1992-06,0.411,
1992-07,0.525,
1992-08,0.374,
1992-09,0.630,
1992-10,0.397,
1992-11,0.633,
1992-12,0.397,
1993-01,0.669,
1993-02,0.631,
1993-03,0.917,
1993-04,0.788,
1993-05,0.781,
1993-06,0.664,
1993-07,0.503,
1993-08,1.029,
1993-09,0.836,
1993-10,0.518,
1993-11,0.670,
1993-12,0.908,
1994-01,0.914,
1994-02,0.673,
1994-03,1.129,
1994-04,0.405,
1994-05,1.130,
1994-06,0.729,
1994-07,0.701,
1994-08,0.594,
1994-09,0.864,
1994-10,1.016,
1994-11,0.491,
1994-12,0.542,
1995-01,0.502,
1995-02,0.538,
1995-03,0.524,
1995-04,0.631,
1995-05,0.697,
1995-06,0.674,
1995-07,0.782,
1995-08,1.043,
1995-09,0.905,
1995-10,0.642,
1995-11,1.047,
1995-12,0.924,
1996-01,1.258,
1996-02,1.072,
1996-03,0.903,
1996-04,0.992,
1996-05,1.226,
1996-06,1.392,
1996-07,1.084,
1996-08,1.126,
1996-09,1.467,
1996-10,1.841,
1996-11,1.977,
1996-12,1.534,
1997-01,1.367,
1997-02,1.613,
1997-03,1.454,
1997-04,1.259,
1997-05,1.535,
1997-06,1.048,
1997-07,1.352,
1997-08,1.771,
1997-09,1.900,
1997-10,1.999,
1997-11,2.025,
1997-12,2.112,
1998-01,2.740,
1998-02,2.319,
1998-03,1.656,
1998-04,1.633,
1998-05,2.382,
1998-06,2.666,
1998-07,2.552,
1998-08,2.369,
1998-09,2.621,
1998-10,2.709,
1998-11,2.656,
1998-12,2.586,
1999-01,4.976,
1999-02,3.752,
1999-03,3.188,
1999-04,4.286,
1999-05,4.265,
1999-06,3.211,
1999-07,3.501,
1999-08,3.913,
1999-09,3.412,
1999-10,3.324,
1999-11,3.047,
1999-12,3.300,
