"",BBK01.QUV836,BBK01.QUV836_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Hong Kong / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:23:24,
2001-12,1.225,
2002-01,1.133,
2002-02,1.100,
2002-03,1.244,
2002-04,1.205,
2002-05,1.177,
2002-06,1.171,
2002-07,1.178,
2002-08,1.136,
2002-09,1.138,
2002-10,1.089,
2002-11,1.005,
2002-12,0.922,
2003-01,0.894,
2003-02,0.901,
2003-03,0.760,
2003-04,0.761,
2003-05,0.697,
2003-06,0.700,
2003-07,0.654,
2003-08,0.675,
2003-09,0.664,
2003-10,0.688,
2003-11,0.663,
2003-12,0.927,
2004-01,0.932,
2004-02,0.934,
2004-03,0.976,
2004-04,0.955,
2004-05,0.945,
2004-06,0.879,
2004-07,1.056,
2004-08,1.321,
2004-09,1.626,
2004-10,1.544,
2004-11,1.444,
2004-12,1.388,
2005-01,1.432,
2005-02,1.405,
2005-03,1.442,
2005-04,1.435,
2005-05,1.408,
2005-06,1.380,
2005-07,1.383,
2005-08,1.390,
2005-09,1.533,
2005-10,1.486,
2005-11,1.515,
2005-12,1.558,
2006-01,1.555,
2006-02,1.569,
2006-03,1.432,
2006-04,1.408,
2006-05,1.440,
2006-06,1.320,
2006-07,1.312,
2006-08,1.372,
2006-09,1.372,
2006-10,1.374,
2006-11,1.282,
2006-12,1.187,
2007-01,1.282,
2007-02,1.258,
2007-03,1.267,
2007-04,1.257,
2007-05,1.311,
2007-06,1.296,
2007-07,1.272,
2007-08,1.312,
2007-09,1.276,
2007-10,1.573,
2007-11,1.521,
2007-12,1.583,
2008-01,1.528,
2008-02,1.526,
2008-03,1.525,
2008-04,1.604,
2008-05,1.561,
2008-06,1.484,
2008-07,1.422,
2008-08,1.511,
2008-09,1.493,
2008-10,1.353,
2008-11,1.338,
2008-12,1.515,
2009-01,1.631,
2009-02,1.643,
2009-03,1.558,
2009-04,1.583,
2009-05,1.547,
2009-06,1.646,
2009-07,1.668,
2009-08,1.670,
2009-09,1.642,
2009-10,1.533,
2009-11,1.568,
2009-12,1.594,
2010-01,1.623,
2010-02,1.684,
2010-03,1.717,
2010-04,1.795,
2010-05,1.993,
2010-06,2.007,
2010-07,1.845,
2010-08,1.955,
2010-09,1.831,
2010-10,1.836,
2010-11,1.930,
2010-12,1.697,
2011-01,1.634,
2011-02,1.610,
2011-03,1.806,
2011-04,1.773,
2011-05,1.815,
2011-06,1.868,
2011-07,2.222,
2011-08,2.337,
2011-09,2.447,
2011-10,2.374,
2011-11,2.405,
2011-12,2.414,
2012-01,2.400,
2012-02,2.385,
2012-03,2.297,
2012-04,2.256,
2012-05,2.285,
2012-06,2.240,
2012-07,1.976,
2012-08,1.929,
2012-09,1.986,
2012-10,1.824,
2012-11,1.883,
2012-12,1.513,
2013-01,1.481,
2013-02,1.501,
2013-03,1.491,
2013-04,1.477,
2013-05,1.501,
2013-06,1.489,
2013-07,1.507,
2013-08,1.609,
2013-09,1.513,
2013-10,1.549,
2013-11,1.481,
2013-12,1.425,
2014-01,1.437,
2014-02,1.428,
2014-03,1.558,
2014-04,1.532,
2014-05,1.828,
2014-06,1.716,
2014-07,1.963,
2014-08,1.985,
2014-09,2.256,
2014-10,2.348,
2014-11,2.455,
2014-12,2.460,
