"",BBK01.OUP149,BBK01.OUP149_FLAGS
"",Domestic securities / Corporate debt securities (non-MFIs) / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:50:41,
1985-12,0.403,
1986-01,0.405,
1986-02,0.384,
1986-03,0.414,
1986-04,0.488,
1986-05,0.391,
1986-06,0.353,
1986-07,0.386,
1986-08,0.418,
1986-09,0.428,
1986-10,0.555,
1986-11,0.458,
1986-12,0.391,
1987-01,0.402,
1987-02,0.433,
1987-03,0.437,
1987-04,0.393,
1987-05,0.390,
1987-06,0.419,
1987-07,0.462,
1987-08,0.487,
1987-09,0.459,
1987-10,0.464,
1987-11,0.512,
1987-12,0.528,
1988-01,0.541,
1988-02,0.504,
1988-03,0.533,
1988-04,0.535,
1988-05,0.569,
1988-06,0.572,
1988-07,0.512,
1988-08,0.513,
1988-09,0.550,
1988-10,0.577,
1988-11,0.646,
1988-12,0.662,
1989-01,0.611,
1989-02,0.608,
1989-03,0.658,
1989-04,0.659,
1989-05,0.640,
1989-06,0.635,
1989-07,0.569,
1989-08,0.613,
1989-09,0.629,
1989-10,0.642,
1989-11,0.627,
1989-12,0.637,
1990-01,0.610,
1990-02,0.598,
1990-03,0.620,
1990-04,0.629,
1990-05,0.762,
1990-06,0.757,
1990-07,0.737,
1990-08,0.710,
1990-09,0.742,
1990-10,0.683,
1990-11,0.669,
1990-12,0.664,
1991-01,0.664,
1991-02,0.667,
1991-03,0.642,
1991-04,0.619,
1991-05,0.683,
1991-06,0.689,
1991-07,0.666,
1991-08,0.726,
1991-09,0.733,
1991-10,0.646,
1991-11,0.643,
1991-12,0.626,
1992-01,0.636,
1992-02,0.676,
1992-03,0.637,
1992-04,0.626,
1992-05,0.648,
1992-06,0.646,
1992-07,0.655,
1992-08,0.731,
1992-09,0.871,
1992-10,0.842,
1992-11,0.791,
1992-12,1.018,
1993-01,1.342,
1993-02,1.291,
1993-03,1.277,
1993-04,1.360,
1993-05,1.376,
1993-06,1.309,
1993-07,1.364,
1993-08,1.523,
1993-09,1.436,
1993-10,2.034,
1993-11,1.768,
1993-12,2.521,
1994-01,2.418,
1994-02,2.391,
1994-03,2.203,
1994-04,2.858,
1994-05,2.687,
1994-06,2.631,
1994-07,2.565,
1994-08,2.977,
1994-09,2.259,
1994-10,2.606,
1994-11,2.220,
1994-12,2.069,
1995-01,2.070,
1995-02,2.326,
1995-03,1.924,
1995-04,2.257,
1995-05,1.746,
1995-06,1.763,
1995-07,1.673,
1995-08,1.837,
1995-09,2.035,
1995-10,1.731,
1995-11,1.751,
1995-12,1.840,
1996-01,1.730,
1996-02,1.538,
1996-03,1.574,
1996-04,1.410,
1996-05,1.685,
1996-06,1.474,
1996-07,1.646,
1996-08,1.711,
1996-09,1.823,
1996-10,1.789,
1996-11,1.575,
1996-12,1.810,
1997-01,1.711,
1997-02,1.680,
1997-03,1.709,
1997-04,1.984,
1997-05,1.819,
1997-06,1.657,
1997-07,1.715,
1997-08,1.863,
1997-09,1.888,
1997-10,1.773,
1997-11,1.774,
1997-12,1.622,
1998-01,1.325,
1998-02,1.297,
1998-03,1.414,
1998-04,1.425,
1998-05,1.451,
1998-06,1.363,
1998-07,1.376,
1998-08,1.394,
1998-09,1.277,
1998-10,1.443,
1998-11,1.378,
1998-12,1.229,
1999-01,0.646,
1999-02,0.801,
1999-03,0.500,
1999-04,0.426,
1999-05,0.230,
1999-06,0.485,
1999-07,0.357,
1999-08,0.567,
1999-09,0.599,
1999-10,0.663,
1999-11,0.694,
1999-12,0.750,
2000-01,0.849,
2000-02,0.841,
2000-03,0.853,
2000-04,0.861,
2000-05,0.885,
2000-06,0.872,
2000-07,0.893,
2000-08,0.941,
2000-09,0.863,
2000-10,0.762,
2000-11,0.572,
2000-12,0.809,
2001-01,1.192,
2001-02,1.218,
2001-03,1.181,
2001-04,1.295,
2001-05,1.222,
2001-06,1.212,
2001-07,1.229,
2001-08,1.218,
2001-09,1.498,
2001-10,1.491,
2001-11,1.263,
2001-12,1.199,
2002-01,1.385,
2002-02,1.175,
2002-03,1.182,
2002-04,1.148,
2002-05,1.081,
2002-06,1.408,
2002-07,1.038,
2002-08,1.290,
2002-09,1.151,
2002-10,1.227,
2002-11,1.241,
2002-12,1.042,
2003-01,1.050,
2003-02,1.171,
2003-03,1.179,
2003-04,1.326,
2003-05,1.320,
2003-06,1.074,
2003-07,1.093,
2003-08,1.148,
2003-09,1.172,
2003-10,1.222,
2003-11,1.186,
2003-12,1.161,
2004-01,1.245,
2004-02,1.114,
2004-03,1.230,
2004-04,1.061,
2004-05,1.071,
2004-06,1.008,
2004-07,0.943,
2004-08,0.868,
2004-09,0.900,
2004-10,0.821,
2004-11,0.880,
2004-12,0.770,
2005-01,0.757,
2005-02,0.751,
2005-03,0.739,
2005-04,0.731,
2005-05,0.772,
2005-06,0.736,
2005-07,0.725,
2005-08,0.717,
2005-09,0.785,
2005-10,0.791,
2005-11,0.790,
2005-12,1.205,
2006-01,1.268,
2006-02,1.281,
2006-03,1.320,
2006-04,1.368,
2006-05,1.390,
2006-06,1.459,
2006-07,1.499,
2006-08,1.467,
2006-09,1.643,
2006-10,1.539,
2006-11,1.760,
2006-12,1.753,
2007-01,1.751,
2007-02,1.773,
2007-03,1.521,
2007-04,1.532,
2007-05,1.519,
2007-06,1.547,
2007-07,1.626,
2007-08,1.742,
2007-09,1.783,
2007-10,1.696,
2007-11,1.782,
2007-12,1.777,
2008-01,1.737,
2008-02,1.635,
2008-03,1.236,
2008-04,1.198,
2008-05,1.182,
2008-06,1.234,
2008-07,1.173,
2008-08,1.191,
2008-09,1.200,
2008-10,1.200,
2008-11,1.242,
2008-12,17.546,
2009-01,17.193,
2009-02,18.595,
2009-03,18.514,
2009-04,18.349,
2009-05,18.043,
2009-06,17.845,
2009-07,17.591,
2009-08,17.540,
2009-09,18.183,
2009-10,18.001,
