"",BBK01.QUW268,BBK01.QUW268_FLAGS
"","Foreign branches in the Cayman Islands: Liabilities to non-residents, total / All countries / Japanese yen",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:19,
2001-12,8.886,
2002-01,9.351,
2002-02,8.094,
2002-03,8.046,
2002-04,6.651,
2002-05,8.579,
2002-06,7.583,
2002-07,5.460,
2002-08,5.662,
2002-09,5.494,
2002-10,5.134,
2002-11,4.942,
2002-12,4.476,
2003-01,4.020,
2003-02,3.119,
2003-03,2.912,
2003-04,2.481,
2003-05,1.826,
2003-06,1.881,
2003-07,2.242,
2003-08,2.219,
2003-09,2.881,
2003-10,2.196,
2003-11,1.862,
2003-12,1.823,
2004-01,1.603,
2004-02,1.900,
2004-03,1.799,
2004-04,1.652,
2004-05,1.894,
2004-06,1.780,
2004-07,2.773,
2004-08,2.801,
2004-09,2.722,
2004-10,2.766,
2004-11,2.876,
2004-12,2.040,
2005-01,1.883,
2005-02,2.066,
2005-03,2.067,
2005-04,1.872,
2005-05,1.804,
2005-06,1.325,
2005-07,0.856,
2005-08,0.473,
2005-09,0.440,
2005-10,0.246,
2005-11,0.226,
2005-12,0.324,
2006-01,0.444,
2006-02,0.426,
2006-03,0.441,
2006-04,0.490,
2006-05,0.558,
2006-06,0.358,
2006-07,0.437,
2006-08,0.287,
2006-09,0.258,
2006-10,0.437,
2006-11,0.336,
2006-12,0.334,
2007-01,0.401,
2007-02,0.423,
2007-03,0.295,
2007-04,0.344,
2007-05,0.446,
2007-06,0.376,
2007-07,0.355,
2007-08,0.232,
2007-09,0.255,
2007-10,0.377,
2007-11,0.787,
2007-12,1.034,
2008-01,1.069,
2008-02,0.988,
2008-03,0.942,
2008-04,1.686,
2008-05,2.686,
2008-06,2.161,
2008-07,2.148,
2008-08,3.115,
2008-09,2.479,
2008-10,4.552,
2008-11,1.652,
2008-12,1.154,
2009-01,0.512,
2009-02,0.245,
2009-03,0.253,
2009-04,0.263,
2009-05,0.196,
2009-06,0.256,
2009-07,0.244,
2009-08,0.320,
2009-09,0.311,
2009-10,0.326,
2009-11,0.335,
2009-12,0.361,
2010-01,0.287,
2010-02,0.414,
2010-03,0.360,
2010-04,0.385,
2010-05,0.428,
2010-06,0.448,
2010-07,0.466,
2010-08,0.408,
2010-09,0.433,
2010-10,0.423,
2010-11,0.449,
2010-12,0.447,
2011-01,0.414,
2011-02,0.399,
2011-03,0.235,
2011-04,0.313,
2011-05,0.285,
2011-06,0.245,
2011-07,0.265,
2011-08,0.316,
2011-09,0.283,
2011-10,0.277,
2011-11,0.280,
2011-12,0.327,
2012-01,0.181,
2012-02,0.198,
2012-03,0.177,
2012-04,0.191,
2012-05,0.135,
2012-06,0.074,
2012-07,0.089,
2012-08,0.076,
2012-09,0.072,
2012-10,0.137,
2012-11,0.139,
2012-12,0.232,
2013-01,0.174,
2013-02,0.212,
2013-03,0.162,
2013-04,0.041,
2013-05,0.108,
2013-06,0.185,
2013-07,0.116,
2013-08,0.093,
2013-09,0.119,
2013-10,0.172,
2013-11,0.205,
2013-12,0.244,
2014-01,0.138,
2014-02,0.060,
2014-03,0.097,
2014-04,0.124,
2014-05,0.052,
2014-06,0.011,
2014-07,0.057,
2014-08,0.063,
2014-09,0.114,
2014-10,0.105,
2014-11,0.116,
