"",BBK01.OUD351,BBK01.OUD351_FLAGS
"",Lending to the federal states / Total / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:22,
1999-01,5.832,
1999-02,5.964,
1999-03,6.086,
1999-04,7.106,
1999-05,6.451,
1999-06,6.040,
1999-07,7.149,
1999-08,6.682,
1999-09,6.367,
1999-10,6.747,
1999-11,7.241,
1999-12,6.819,
2000-01,6.758,
2000-02,6.654,
2000-03,6.637,
2000-04,6.829,
2000-05,17.624,
2000-06,17.376,
2000-07,17.437,
2000-08,17.337,
2000-09,17.047,
2000-10,18.172,
2000-11,18.342,
2000-12,19.127,
2001-01,17.816,
2001-02,17.734,
2001-03,17.235,
2001-04,17.372,
2001-05,17.791,
2001-06,16.556,
2001-07,16.247,
2001-08,16.972,
2001-09,17.025,
2001-10,17.124,
2001-11,18.215,
2001-12,19.741,
2002-01,18.048,
2002-02,18.537,
2002-03,18.604,
2002-04,18.972,
2002-05,18.889,
2002-06,19.367,
2002-07,19.823,
2002-08,18.996,
2002-09,18.886,
2002-10,17.681,
2002-11,19.508,
2002-12,18.883,
2003-01,18.723,
2003-02,17.599,
2003-03,17.129,
2003-04,17.379,
2003-05,17.691,
2003-06,17.451,
2003-07,17.098,
2003-08,18.547,
2003-09,17.980,
2003-10,18.010,
2003-11,18.625,
2003-12,18.764,
2004-01,18.291,
2004-02,17.437,
2004-03,17.858,
2004-04,17.936,
2004-05,17.416,
2004-06,17.078,
2004-07,17.118,
2004-08,17.111,
2004-09,15.662,
2004-10,16.523,
2004-11,16.255,
2004-12,11.054,
2005-01,9.976,
2005-02,11.932,
2005-03,12.382,
2005-04,12.218,
2005-05,11.589,
2005-06,11.105,
2005-07,11.872,
2005-08,10.575,
2005-09,9.662,
2005-10,10.125,
2005-11,9.395,
2005-12,15.123,
2006-01,14.756,
2006-02,14.944,
2006-03,17.021,
2006-04,17.710,
2006-05,17.573,
2006-06,16.922,
2006-07,16.835,
2006-08,16.692,
2006-09,16.269,
2006-10,16.683,
2006-11,16.653,
2006-12,16.824,
2007-01,15.716,
2007-02,15.738,
2007-03,15.763,
2007-04,16.557,
2007-05,17.550,
2007-06,15.797,
2007-07,16.592,
2007-08,15.790,
2007-09,15.645,
2007-10,16.638,
2007-11,16.697,
2007-12,17.071,
2008-01,17.718,
2008-02,17.611,
2008-03,17.108,
2008-04,17.628,
2008-05,18.516,
2008-06,17.723,
2008-07,18.083,
2008-08,19.038,
2008-09,19.592,
2008-10,19.820,
2008-11,20.401,
2008-12,20.139,
2009-01,21.263,
2009-02,20.551,
2009-03,20.789,
2009-04,20.931,
2009-05,20.859,
2009-06,21.454,
2009-07,21.441,
2009-08,20.944,
2009-09,20.570,
2009-10,20.637,
2009-11,20.893,
2009-12,20.222,
2010-01,19.387,
2010-02,20.071,
2010-03,21.305,
2010-04,21.815,
2010-05,22.120,
2010-06,21.326,
2010-07,21.794,
2010-08,21.453,
2010-09,20.500,
2010-10,21.376,
2010-11,22.382,
2010-12,22.190,
2011-01,23.548,
2011-02,23.775,
2011-03,23.628,
2011-04,23.057,
2011-05,22.895,
2011-06,22.977,
2011-07,22.683,
2011-08,23.282,
2011-09,24.025,
2011-10,24.469,
2011-11,24.903,
2011-12,25.868,
2012-01,26.084,
2012-02,26.441,
2012-03,26.576,
2012-04,27.621,
2012-05,27.512,
2012-06,27.866,
2012-07,28.519,
2012-08,29.290,
2012-09,29.295,
2012-10,29.831,
2012-11,30.716,
2012-12,33.244,
2013-01,32.919,
2013-02,33.239,
2013-03,32.793,
2013-04,33.308,
2013-05,33.553,
2013-06,32.615,
2013-07,32.092,
2013-08,32.036,
2013-09,32.885,
2013-10,32.279,
2013-11,33.157,
2013-12,32.930,
2014-01,34.309,
2014-02,33.411,
2014-03,34.043,
2014-04,33.699,
2014-05,34.085,
2014-06,32.975,
2014-07,32.971,
2014-08,33.351,
2014-09,33.514,
2014-10,33.923,
2014-11,33.817,
2014-12,32.951,Provisional value
