"",BBK01.TUD411,BBK01.TUD411_FLAGS
"",Lending to non-banks (non-MFIs) in the euro area / in the home country / Total / German contribution,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-26 15:19:57,
1979-12,737817,
1980-01,733537,
1980-02,738732,
1980-03,744024,
1980-04,750809,
1980-05,756374,
1980-06,764326,
1980-07,766639,
1980-08,768287,
1980-09,774718,
1980-10,781370,
1980-11,792262,
1980-12,805327,
1981-01,804495,
1981-02,811023,
1981-03,816747,
1981-04,821654,
1981-05,824218,
1981-06,835355,
1981-07,838313,
1981-08,843305,
1981-09,851986,
1981-10,857954,
1981-11,863082,
1981-12,875805,
1982-01,876478,
1982-02,876950,
1982-03,881296,
1982-04,885282,
1982-05,886681,
1982-06,893664,
1982-07,898406,
1982-08,901357,
1982-09,907816,
1982-10,915096,
1982-11,917975,
1982-12,933262,
1983-01,929005,
1983-02,930925,
1983-03,934755,
1983-04,938507,
1983-05,941580,
1983-06,952295,
1983-07,954715,
1983-08,958454,
1983-09,966299,
1983-10,972183,
1983-11,977396,
1983-12,992532,
1984-01,986161,
1984-02,988108,
1984-03,992417,
1984-04,996230,
1984-05,1000044,
1984-06,1007716,
1984-07,1010836,
1984-08,1015421,
1984-09,1025222,
1984-10,1029871,
1984-11,1036172,
1984-12,1049326,
1985-01,1046589,
1985-02,1052186,
1985-03,1058049,
1985-04,1059561,
1985-05,1062960,
1985-06,1071256,
1985-07,1071569,
1985-08,1072861,
1985-09,1078345,
1985-10,1083400,
1985-11,1090595,
1985-12,1113298,
1986-01,1107472,
1986-02,1107855,
1986-03,1112165,
1986-04,1115378,
1986-05,1118030,
1986-06,1125647,
1986-07,1128733,
1986-08,1130221,
1986-09,1133490,
1986-10,1136278,
1986-11,1141200,
1986-12,1150275,
1987-01,1146057,
1987-02,1145423,
1987-03,1147195,
1987-04,1147325,
1987-05,1149872,
1987-06,1155608,
1987-07,1160472,
1987-08,1166256,
1987-09,1174131,
1987-10,1183219,
1987-11,1185931,
1987-12,1194641,
1988-01,1193666,
1988-02,1195646,
1988-03,1201328,
1988-04,1202878,
1988-05,1206745,
1988-06,1219133,
1988-07,1222461,
1988-08,1227787,
1988-09,1236091,
1988-10,1240007,
1988-11,1247720,
1988-12,1260056,
1989-01,1259633,
1989-02,1264368,
1989-03,1268666,
1989-04,1273091,
1989-05,1276939,
1989-06,1285872,
1989-07,1287926,
1989-08,1290104,
1989-09,1301011,
1989-10,1305071,
1989-11,1315046,
1989-12,1332183,
1990-01,1336503,
1990-02,1343423,
1990-03,1351491,
1990-04,1355751,
1990-05,1360801,
1990-06,1494260,
1990-07,1498948,
1990-08,1512148,
1990-09,1529893,
1990-10,1541094,
1990-11,1550062,
1990-12,1575504,
1991-01,1575740,
1991-02,1583301,
1991-03,1601299,
1991-04,1609944,
1991-05,1622795,
1991-06,1639629,
1991-07,1650327,
1991-08,1658783,
1991-09,1669931,
1991-10,1684165,
1991-11,1701696,
1991-12,1728282,
1992-01,1736891,
1992-02,1745299,
1992-03,1756703,
1992-04,1771955,
1992-05,1779825,
1992-06,1800287,
1992-07,1808679,
1992-08,1817504,
1992-09,1823133,
1992-10,1841056,
1992-11,1858869,
1992-12,1873977,
1993-01,1879400,
1993-02,1888572,
1993-03,1903955,
1993-04,1911025,
1993-05,1924259,
1993-06,1939261,
1993-07,1948801,
1993-08,1955728,
1993-09,1976934,
1993-10,1999341,
1993-11,2013872,
1993-12,2048157,
1994-01,2052711,
1994-02,2060666,
1994-03,2080217,
1994-04,2089454,
1994-05,2098952,
1994-06,2116811,
1994-07,2131320,
1994-08,2139699,
1994-09,2154225,
1994-10,2170852,
1994-11,2191611,
1994-12,2215545,
1995-01,2206219,
1995-02,2220494,
1995-03,2228309,
1995-04,2237719,
1995-05,2248084,
1995-06,2261193,
1995-07,2273759,
1995-08,2284634,
1995-09,2301639,
1995-10,2322331,
1995-11,2346228,
1995-12,2369852,
1996-01,2383117,
1996-02,2397165,
1996-03,2414260,
1996-04,2431606,
1996-05,2438134,
1996-06,2446511,
1996-07,2453342,
1996-08,2462017,
1996-09,2471333,
1996-10,2494599,
1996-11,2520058,
1996-12,2547195,
1997-01,2553690,
1997-02,2570486,
1997-03,2589557,
1997-04,2596730,
1997-05,2608715,
1997-06,2614109,
