"",BBK01.OUZ428,BBK01.OUZ428_FLAGS
"","Unsecuritised lending to non-banks(non-MFIs), total Building and loan associations",
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:58,
1999-01,96.683,
1999-02,96.128,
1999-03,96.211,
1999-04,96.062,
1999-05,95.853,
1999-06,96.070,
1999-07,96.177,
1999-08,96.406,
1999-09,96.807,
1999-10,97.063,
1999-11,97.289,
1999-12,97.930,
2000-01,97.774,
2000-02,97.630,
2000-03,98.151,
2000-04,98.335,
2000-05,98.707,
2000-06,99.338,
2000-07,99.832,
2000-08,100.074,
2000-09,100.742,
2000-10,101.180,
2000-11,101.517,
2000-12,101.908,
2001-01,102.195,
2001-02,102.115,
2001-03,102.516,
2001-04,102.716,
2001-05,102.944,
2001-06,103.483,
2001-07,103.947,
2001-08,104.204,
2001-09,104.583,
2001-10,104.827,
2001-11,105.029,
2001-12,105.332,
2002-01,105.387,
2002-02,105.295,
2002-03,105.564,
2002-04,105.889,
2002-05,106.085,
2002-06,106.616,
2002-07,107.090,
2002-08,107.429,
2002-09,107.904,
2002-10,108.233,
2002-11,108.437,
2002-12,109.095,
2003-01,109.240,
2003-02,109.214,
2003-03,109.359,
2003-04,109.556,
2003-05,109.885,
2003-06,110.499,
2003-07,111.061,
2003-08,111.282,
2003-09,111.959,
2003-10,112.376,
2003-11,112.714,
2003-12,111.640,
2004-01,111.763,
2004-02,111.546,
2004-03,111.936,
2004-04,112.019,
2004-05,112.101,
2004-06,111.831,
2004-07,110.750,
2004-08,110.937,
2004-09,110.144,
2004-10,110.173,
2004-11,110.217,
2004-12,110.341,
2005-01,109.976,
2005-02,109.624,
2005-03,107.917,
2005-04,107.728,
2005-05,107.571,
2005-06,107.838,
2005-07,107.727,
2005-08,107.603,
2005-09,107.690,
2005-10,107.460,
2005-11,107.404,
2005-12,107.707,
2006-01,107.185,
2006-02,106.945,
2006-03,107.444,
2006-04,107.348,
2006-05,107.554,
2006-06,107.792,
2006-07,107.968,
2006-08,108.127,
2006-09,108.500,
2006-10,108.666,
2006-11,108.934,
2006-12,109.475,
2007-01,109.513,
2007-02,109.619,
2007-03,109.835,
2007-04,109.884,
2007-05,109.936,
2007-06,110.389,
2007-07,110.736,
2007-08,110.924,
2007-09,111.218,
2007-10,111.158,
2007-11,111.229,
2007-12,111.383,
2008-01,111.336,
2008-02,111.212,
2008-03,111.433,
2008-04,111.769,
2008-05,111.814,
2008-06,112.424,
2008-07,113.074,
2008-08,113.296,
2008-09,113.872,
2008-10,114.223,
2008-11,114.329,
2008-12,114.612,
2009-01,114.544,
2009-02,114.355,
2009-03,114.374,
2009-04,114.481,
2009-05,114.692,
2009-06,115.084,
2009-07,115.626,
2009-08,115.766,
2009-09,116.390,
2009-10,116.745,
2009-11,116.901,
2009-12,117.189,
2010-01,117.094,
2010-02,116.818,
2010-03,117.051,
2010-04,117.298,
2010-05,117.262,
2010-06,117.886,
2010-07,117.874,
2010-08,118.019,
2010-09,118.544,
2010-10,118.618,
2010-11,118.460,
2010-12,118.575,
2011-01,118.492,
2011-02,118.296,
2011-03,118.623,
2011-04,118.672,
2011-05,119.255,
2011-06,119.647,
2011-07,119.902,
2011-08,120.271,
2011-09,120.582,
2011-10,120.848,
2011-11,121.006,
2011-12,121.529,
2012-01,121.564,
2012-02,121.236,
2012-03,121.695,
2012-04,121.621,
2012-05,121.680,
2012-06,122.098,
2012-07,122.137,
2012-08,122.203,
2012-09,122.451,
2012-10,122.602,
2012-11,122.646,
2012-12,122.599,
2013-01,122.553,
2013-02,122.410,
2013-03,122.758,
2013-04,122.727,
2013-05,122.959,
2013-06,123.227,
2013-07,123.525,
2013-08,123.725,
2013-09,124.164,
2013-10,124.227,
2013-11,124.405,
2013-12,124.564,
2014-01,124.679,
2014-02,124.713,
2014-03,125.114,
2014-04,125.199,
2014-05,125.459,
2014-06,125.792,
2014-07,125.826,
2014-08,126.014,
2014-09,126.502,
2014-10,126.669,
2014-11,126.801,
