"",BBK01.OUK050,BBK01.OUK050_FLAGS
"",Time deposits of non-profit institutions / Total / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:55,
1968-12,0.034,
1969-01,0.041,
1969-02,0.040,
1969-03,0.037,
1969-04,0.037,
1969-05,0.038,
1969-06,0.039,
1969-07,0.042,
1969-08,0.043,
1969-09,0.044,
1969-10,0.044,
1969-11,0.040,
1969-12,0.043,
1970-01,0.041,
1970-02,0.042,
1970-03,0.042,
1970-04,0.043,
1970-05,0.045,
1970-06,0.044,
1970-07,0.045,
1970-08,0.045,
1970-09,0.047,
1970-10,0.046,
1970-11,0.043,
1970-12,0.043,
1971-01,0.049,
1971-02,0.059,
1971-03,0.064,
1971-04,0.062,
1971-05,0.056,
1971-06,0.059,
1971-07,0.059,
1971-08,0.060,
1971-09,0.059,
1971-10,0.057,
1971-11,0.056,
1971-12,0.061,
1972-01,0.071,
1972-02,0.069,
1972-03,0.073,
1972-04,0.079,
1972-05,0.083,
1972-06,0.080,
1972-07,0.081,
1972-08,0.079,
1972-09,0.080,
1972-10,0.081,
1972-11,0.080,
1972-12,0.085,
1973-01,0.084,
1973-02,0.087,
1973-03,0.094,
1973-04,0.097,
1973-05,0.091,
1973-06,0.090,
1973-07,0.091,
1973-08,0.088,
1973-09,0.089,
1973-10,0.089,
1973-11,0.091,
1973-12,0.088,
1974-01,0.091,
1974-02,0.096,
1974-03,0.097,
1974-04,0.085,
1974-05,0.086,
1974-06,0.084,
1974-07,0.088,
1974-08,0.087,
1974-09,0.081,
1974-10,0.083,
1974-11,0.081,
1974-12,0.085,
1975-01,0.087,
1975-02,0.086,
1975-03,0.086,
1975-04,0.088,
1975-05,0.085,
1975-06,0.087,
1975-07,0.089,
1975-08,0.088,
1975-09,0.086,
1975-10,0.089,
1975-11,0.083,
1975-12,0.082,
1976-01,0.096,
1976-02,0.086,
1976-03,0.092,
1976-04,0.100,
1976-05,0.107,
1976-06,0.116,
1976-07,0.119,
1976-08,0.115,
1976-09,0.108,
1976-10,0.122,
1976-11,0.103,
1976-12,0.098,
1977-01,0.099,
1977-02,0.099,
1977-03,0.108,
1977-04,0.113,
1977-05,0.121,
1977-06,0.129,
1977-07,0.122,
1977-08,0.121,
1977-09,0.118,
1977-10,0.118,
1977-11,0.109,
1977-12,0.110,
1978-01,0.125,
1978-02,0.133,
1978-03,0.140,
1978-04,0.141,
1978-05,0.153,
1978-06,0.145,
1978-07,0.150,
1978-08,0.153,
1978-09,0.150,
1978-10,0.151,
1978-11,0.145,
1978-12,0.155,
1979-01,0.157,
1979-02,0.162,
1979-03,0.172,
1979-04,0.174,
1979-05,0.186,
1979-06,0.179,
1979-07,0.176,
1979-08,0.176,
1979-09,0.174,
1979-10,0.167,
1979-11,0.169,
1979-12,0.173,
1980-01,0.172,
1980-02,0.164,
1980-03,0.171,
1980-04,0.160,
1980-05,0.172,
1980-06,0.178,
1980-07,0.180,
1980-08,0.181,
1980-09,0.171,
1980-10,0.178,
1980-11,0.163,
1980-12,0.144,
1981-01,0.149,
1981-02,0.171,
1981-03,0.159,
1981-04,0.161,
1981-05,0.161,
1981-06,0.155,
1981-07,0.164,
1981-08,0.170,
1981-09,0.170,
1981-10,0.167,
1981-11,0.166,
1981-12,0.177,
1982-01,0.170,
1982-02,0.179,
1982-03,0.190,
1982-04,0.189,
1982-05,0.192,
1982-06,0.187,
1982-07,0.195,
1982-08,0.196,
1982-09,0.196,
1982-10,0.202,
1982-11,0.183,
1982-12,0.188,
1983-01,0.176,
1983-02,0.202,
1983-03,0.207,
1983-04,0.194,
1983-05,0.191,
1983-06,0.197,
1983-07,0.198,
1983-08,0.202,
1983-09,0.195,
1983-10,0.198,
1983-11,0.197,
1983-12,0.211,
1984-01,0.212,
1984-02,0.230,
1984-03,0.225,
1984-04,0.226,
1984-05,0.228,
1984-06,0.220,
1984-07,0.219,
1984-08,0.224,
1984-09,0.220,
1984-10,0.220,
1984-11,0.224,
1984-12,0.235,
1985-01,0.268,
1985-02,0.264,
1985-03,0.268,
1985-04,0.266,
1985-05,0.262,
1985-06,0.255,
1985-07,0.265,
1985-08,0.261,
1985-09,0.250,
1985-10,0.247,
1985-11,0.231,
1985-12,0.232,
1986-01,0.233,
1986-02,0.245,
1986-03,0.247,
1986-04,0.245,
1986-05,0.224,
1986-06,0.223,
1986-07,0.229,
1986-08,0.229,
1986-09,0.222,
1986-10,0.227,
1986-11,0.211,
1986-12,0.218,
1987-01,0.228,
1987-02,0.244,
1987-03,0.233,
1987-04,0.227,
1987-05,0.240,
1987-06,0.217,
1987-07,0.247,
1987-08,0.233,
1987-09,0.220,
1987-10,0.221,
1987-11,0.192,
1987-12,0.216,
1988-01,0.252,
1988-02,0.243,
1988-03,0.215,
1988-04,0.206,
1988-05,0.212,
1988-06,0.204,
1988-07,0.210,
1988-08,0.192,
1988-09,0.185,
1988-10,0.185,
1988-11,0.179,
1988-12,0.178,
1989-01,0.210,
1989-02,0.210,
1989-03,0.214,
1989-04,0.186,
1989-05,0.192,
1989-06,0.193,
1989-07,0.194,
1989-08,0.183,
1989-09,0.181,
1989-10,0.178,
1989-11,0.177,
1989-12,0.189,
1990-01,0.215,
1990-02,0.192,
1990-03,0.205,
1990-04,0.198,
1990-05,0.194,
1990-06,0.195,
1990-07,0.193,
1990-08,0.189,
1990-09,0.186,
1990-10,0.184,
1990-11,0.176,
1990-12,0.175,
1991-01,0.175,
1991-02,0.171,
1991-03,0.184,
1991-04,0.183,
1991-05,0.186,
1991-06,0.188,
1991-07,0.190,
1991-08,0.187,
1991-09,0.176,
1991-10,0.168,
1991-11,0.165,
1991-12,0.155,
1992-01,0.155,
1992-02,0.157,
1992-03,0.169,
1992-04,0.176,
1992-05,0.168,
1992-06,0.167,
1992-07,0.168,
1992-08,0.157,
1992-09,0.156,
1992-10,0.151,
1992-11,0.144,
1992-12,0.140,
1993-01,0.170,
1993-02,0.164,
1993-03,0.167,
1993-04,0.165,
1993-05,0.250,
1993-06,0.255,
1993-07,0.260,
1993-08,0.260,
1993-09,0.256,
1993-10,0.253,
1993-11,0.249,
1993-12,0.254,
1994-01,0.288,
1994-02,0.310,
1994-03,0.326,
1994-04,0.328,
1994-05,0.319,
1994-06,0.334,
1994-07,0.340,
1994-08,0.327,
1994-09,0.312,
1994-10,0.319,
1994-11,0.308,
1994-12,0.309,
1995-01,0.291,
1995-02,0.296,
1995-03,0.283,
1995-04,0.280,
1995-05,0.290,
1995-06,0.276,
1995-07,0.239,
1995-08,0.241,
1995-09,0.230,
1995-10,0.230,
1995-11,0.178,
1995-12,0.180,
1996-01,0.219,
1996-02,0.231,
1996-03,0.230,
1996-04,0.221,
1996-05,0.207,
1996-06,0.209,
1996-07,0.187,
1996-08,0.181,
1996-09,0.173,
1996-10,0.183,
1996-11,0.175,
1996-12,0.172,
1997-01,0.172,
1997-02,0.178,
1997-03,0.195,
1997-04,0.173,
1997-05,0.182,
1997-06,0.171,
1997-07,0.155,
1997-08,0.160,
1997-09,0.165,
1997-10,0.164,
1997-11,0.154,
1997-12,0.150,
1998-01,0.165,
1998-02,0.164,
1998-03,0.162,
1998-04,0.169,
1998-05,0.168,
1998-06,0.183,
1998-07,0.198,
1998-08,0.186,
1998-09,0.171,
1998-10,0.170,
1998-11,0.162,
1998-12,0.151,
1999-01,0.183,
1999-02,0.186,
1999-03,0.192,
1999-04,0.178,
1999-05,0.199,
1999-06,0.195,
1999-07,0.199,
1999-08,0.197,
1999-09,0.212,
1999-10,0.243,
1999-11,0.295,
1999-12,0.306,
2000-01,0.298,
2000-02,0.316,
2000-03,0.371,
2000-04,0.359,
2000-05,0.292,
2000-06,0.322,
2000-07,0.356,
2000-08,0.293,
2000-09,0.269,
2000-10,0.313,
2000-11,0.282,
2000-12,0.394,
2001-01,0.371,
2001-02,0.377,
2001-03,0.386,
2001-04,0.373,
2001-05,0.396,
2001-06,0.341,
2001-07,0.325,
2001-08,0.397,
2001-09,0.377,
2001-10,0.350,
2001-11,0.290,
2001-12,0.389,
2002-01,0.323,
2002-02,0.320,
2002-03,0.387,
2002-04,0.385,
2002-05,0.463,
2002-06,0.474,
2002-07,0.298,
2002-08,0.291,
2002-09,0.266,
2002-10,0.270,
2002-11,0.252,
2002-12,0.365,
2003-01,0.330,
2003-02,0.274,
2003-03,0.359,
2003-04,0.352,
2003-05,0.378,
2003-06,0.366,
2003-07,0.341,
2003-08,0.290,
2003-09,0.269,
2003-10,0.265,
2003-11,0.272,
2003-12,0.258,
2004-01,0.214,
2004-02,0.249,
2004-03,0.210,
2004-04,0.216,
2004-05,0.273,
2004-06,0.349,
2004-07,0.381,
2004-08,0.285,
2004-09,0.277,
2004-10,0.324,
2004-11,0.267,
2004-12,0.326,
2005-01,0.329,
2005-02,0.323,
2005-03,0.303,
2005-04,0.357,
2005-05,0.336,
2005-06,0.259,
2005-07,0.300,
2005-08,0.321,
2005-09,0.295,
2005-10,0.304,
2005-11,0.255,
2005-12,0.374,
2006-01,0.291,
2006-02,0.284,
2006-03,0.136,
2006-04,0.141,
2006-05,0.104,
2006-06,0.109,
2006-07,0.106,
2006-08,0.103,
2006-09,0.109,
2006-10,0.100,
2006-11,0.079,
2006-12,0.082,
2007-01,0.081,
2007-02,0.078,
2007-03,0.095,
2007-04,0.089,
2007-05,0.065,
2007-06,0.067,
2007-07,0.067,
2007-08,0.072,
2007-09,0.070,
2007-10,0.072,
2007-11,0.068,
2007-12,0.065,
2008-01,0.067,
2008-02,0.068,
2008-03,0.079,
2008-04,0.090,
2008-05,0.089,
2008-06,0.085,
2008-07,0.088,
2008-08,0.091,
2008-09,0.090,
2008-10,0.090,
2008-11,0.089,
2008-12,0.069,
2009-01,0.068,
2009-02,0.071,
2009-03,0.072,
2009-04,0.067,
2009-05,0.064,
2009-06,0.060,
2009-07,0.082,
2009-08,0.078,
2009-09,0.074,
2009-10,0.072,
2009-11,0.073,
2009-12,0.177,
2010-01,0.063,
2010-02,0.062,
2010-03,0.053,
2010-04,0.052,
2010-05,0.052,
2010-06,0.052,
2010-07,0.053,
2010-08,0.053,
2010-09,0.051,
2010-10,0.051,
2010-11,0.054,
2010-12,0.185,
2011-01,0.057,
2011-02,0.065,
2011-03,0.060,
2011-04,0.058,
2011-05,0.058,
2011-06,0.058,
2011-07,0.059,
2011-08,0.060,
2011-09,0.058,
2011-10,0.057,
2011-11,0.057,
2011-12,0.060,
2012-01,0.064,
2012-02,0.060,
2012-03,0.061,
2012-04,0.063,
2012-05,0.065,
2012-06,0.065,
2012-07,0.056,
2012-08,0.061,
2012-09,0.055,
2012-10,0.053,
2012-11,0.056,
2012-12,0.054,
2013-01,0.053,
2013-02,0.049,
2013-03,0.046,
2013-04,0.049,
2013-05,0.049,
2013-06,0.057,
2013-07,0.062,
2013-08,0.079,
2013-09,0.078,
2013-10,0.084,
2013-11,0.080,
2013-12,0.078,
2014-01,0.078,
2014-02,0.078,
2014-03,0.079,
2014-04,0.081,
2014-05,0.082,
2014-06,0.078,
2014-07,0.078,
2014-08,0.078,
2014-09,0.078,
2014-10,0.078,
2014-11,0.078,
2014-12,0.090,Provisional value
