"",BBK01.QUY344,BBK01.QUY344_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Hungary / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:36,
2002-03,0.156,
2002-04,0.127,
2002-05,0.138,
2002-06,0.125,
2002-07,0.148,
2002-08,0.150,
2002-09,0.129,
2002-10,0.153,
2002-11,0.164,
2002-12,0.117,
2003-01,0.139,
2003-02,0.135,
2003-03,0.119,
2003-04,0.132,
2003-05,0.091,
2003-06,0.089,
2003-07,0.109,
2003-08,0.146,
2003-09,0.158,
2003-10,0.182,
2003-11,0.187,
2003-12,0.204,
2004-01,0.202,
2004-02,0.144,
2004-03,0.288,
2004-04,0.411,
2004-05,0.424,
2004-06,0.393,
2004-07,0.331,
2004-08,0.366,
2004-09,0.386,
2004-10,0.442,
2004-11,0.455,
2004-12,0.434,
2005-01,0.524,
2005-02,0.525,
2005-03,0.419,
2005-04,0.451,
2005-05,0.453,
2005-06,0.507,
2005-07,0.552,
2005-08,0.537,
2005-09,0.491,
2005-10,0.548,
2005-11,0.586,
2005-12,0.208,
2006-01,0.440,
2006-02,0.423,
2006-03,0.388,
2006-04,0.410,
2006-05,0.354,
2006-06,0.364,
2006-07,0.273,
2006-08,0.295,
2006-09,0.209,
2006-10,0.397,
2006-11,0.397,
2006-12,0.415,
2007-01,0.268,
2007-02,0.457,
2007-03,0.396,
2007-04,0.543,
2007-05,0.502,
2007-06,0.459,
2007-07,0.536,
2007-08,0.566,
2007-09,0.652,
2007-10,0.700,
2007-11,0.501,
2007-12,0.694,
2008-01,0.785,
2008-02,0.917,
2008-03,0.852,
2008-04,0.897,
2008-05,0.888,
2008-06,0.691,
2008-07,0.766,
2008-08,0.775,
2008-09,0.351,
2008-10,0.619,
2008-11,0.290,
2008-12,0.268,
2009-01,0.236,
2009-02,0.306,
2009-03,0.345,
2009-04,0.386,
2009-05,0.402,
2009-06,0.389,
2009-07,0.431,
2009-08,0.441,
2009-09,0.414,
2009-10,0.447,
2009-11,0.429,
2009-12,0.679,
2010-01,0.679,
2010-02,0.690,
2010-03,0.596,
2010-04,0.522,
2010-05,0.513,
2010-06,0.460,
2010-07,0.412,
2010-08,0.415,
2010-09,0.401,
2010-10,0.347,
2010-11,0.258,
2010-12,0.243,
2011-01,0.317,
2011-02,0.312,
2011-03,0.409,
2011-04,0.426,
2011-05,0.297,
2011-06,0.281,
2011-07,0.263,
2011-08,0.267,
2011-09,0.264,
2011-10,0.259,
2011-11,0.261,
2011-12,0.234,
2012-01,0.259,
2012-02,0.241,
2012-03,0.192,
2012-04,0.202,
2012-05,0.175,
2012-06,0.196,
2012-07,0.218,
2012-08,0.227,
2012-09,0.211,
2012-10,0.206,
2012-11,0.161,
2012-12,0.166,
2013-01,0.163,
2013-02,0.150,
2013-03,0.149,
2013-04,0.152,
2013-05,0.147,
2013-06,0.143,
2013-07,0.149,
2013-08,0.140,
2013-09,0.159,
2013-10,0.160,
2013-11,0.183,
2013-12,0.152,
2014-01,0.139,
2014-02,0.164,
2014-03,0.161,
2014-04,0.166,
2014-05,0.165,
2014-06,0.172,
2014-07,0.182,
2014-08,0.208,
2014-09,0.214,
2014-10,0.191,
