"",BBK01.OUL153,BBK01.OUL153_FLAGS
"",Deposits and borrowing of local government and local government associations / Total / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:01,
1968-12,0.338,
1969-01,0.328,
1969-02,0.379,
1969-03,0.355,
1969-04,0.346,
1969-05,0.391,
1969-06,0.351,
1969-07,0.338,
1969-08,0.396,
1969-09,0.368,
1969-10,0.353,
1969-11,0.403,
1969-12,0.457,
1970-01,0.426,
1970-02,0.468,
1970-03,0.426,
1970-04,0.405,
1970-05,0.459,
1970-06,0.410,
1970-07,0.379,
1970-08,0.431,
1970-09,0.387,
1970-10,0.362,
1970-11,0.423,
1970-12,0.406,
1971-01,0.392,
1971-02,0.440,
1971-03,0.396,
1971-04,0.363,
1971-05,0.434,
1971-06,0.384,
1971-07,0.376,
1971-08,0.433,
1971-09,0.394,
1971-10,0.379,
1971-11,0.433,
1971-12,0.433,
1972-01,0.422,
1972-02,0.467,
1972-03,0.431,
1972-04,0.410,
1972-05,0.486,
1972-06,0.428,
1972-07,0.431,
1972-08,0.516,
1972-09,0.487,
1972-10,0.471,
1972-11,0.548,
1972-12,0.537,
1973-01,0.510,
1973-02,0.596,
1973-03,0.542,
1973-04,0.533,
1973-05,0.624,
1973-06,0.575,
1973-07,0.542,
1973-08,0.631,
1973-09,0.566,
1973-10,0.532,
1973-11,0.643,
1973-12,0.713,
1974-01,0.690,
1974-02,0.772,
1974-03,0.699,
1974-04,0.653,
1974-05,0.767,
1974-06,0.652,
1974-07,0.598,
1974-08,0.699,
1974-09,0.627,
1974-10,0.580,
1974-11,0.668,
1974-12,0.618,
1975-01,0.582,
1975-02,0.658,
1975-03,0.578,
1975-04,0.541,
1975-05,0.656,
1975-06,0.558,
1975-07,0.531,
1975-08,0.642,
1975-09,0.574,
1975-10,0.532,
1975-11,0.643,
1975-12,0.616,
1976-01,0.578,
1976-02,0.676,
1976-03,0.612,
1976-04,0.588,
1976-05,0.754,
1976-06,0.646,
1976-07,0.610,
1976-08,0.745,
1976-09,0.668,
1976-10,0.628,
1976-11,0.808,
1976-12,0.770,
1977-01,0.727,
1977-02,0.839,
1977-03,0.757,
1977-04,0.714,
1977-05,0.902,
1977-06,0.770,
1977-07,0.760,
1977-08,0.959,
1977-09,0.860,
1977-10,0.807,
1977-11,0.979,
1977-12,0.931,
1978-01,0.861,
1978-02,1.000,
1978-03,0.927,
1978-04,0.888,
1978-05,1.106,
1978-06,0.999,
1978-07,0.962,
1978-08,1.110,
1978-09,1.026,
1978-10,0.981,
1978-11,1.144,
1978-12,1.084,
1979-01,1.030,
1979-02,1.210,
1979-03,1.131,
1979-04,1.057,
1979-05,1.272,
1979-06,1.094,
1979-07,0.992,
1979-08,1.226,
1979-09,1.085,
1979-10,1.011,
1979-11,1.163,
1979-12,1.064,
1980-01,1.018,
1980-02,1.172,
1980-03,1.063,
1980-04,1.038,
1980-05,1.273,
1980-06,1.068,
1980-07,0.982,
1980-08,1.228,
1980-09,1.135,
1980-10,1.007,
1980-11,1.194,
1980-12,1.127,
1981-01,1.051,
1981-02,1.194,
1981-03,1.061,
1981-04,0.991,
1981-05,1.235,
1981-06,1.044,
1981-07,0.933,
1981-08,1.167,
1981-09,1.034,
1981-10,0.948,
1981-11,1.136,
1981-12,1.070,
1982-01,0.971,
1982-02,1.131,
1982-03,1.034,
1982-04,0.989,
1982-05,1.231,
1982-06,1.072,
1982-07,0.984,
1982-08,1.218,
1982-09,1.103,
