"",BBK01.QX6287,BBK01.QX6287_FLAGS
"",Banks in Germany: Claims on non-residents / Morocco / US dollar,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:40,
1995-01,0.024,
1995-02,0.028,
1995-03,0.024,
1995-04,0.025,
1995-05,0.029,
1995-06,0.032,
1995-07,0.036,
1995-08,0.036,
1995-09,0.033,
1995-10,0.032,
1995-11,0.029,
1995-12,0.020,
1996-01,0.018,
1996-02,0.017,
1996-03,0.017,
1996-04,0.026,
1996-05,0.023,
1996-06,0.022,
1996-07,0.023,
1996-08,0.024,
1996-09,0.032,
1996-10,0.031,
1996-11,0.033,
1996-12,0.035,
1997-01,0.038,
1997-02,0.036,
1997-03,0.029,
1997-04,0.025,
1997-05,0.033,
1997-06,0.034,
1997-07,0.036,
1997-08,0.035,
1997-09,0.039,
1997-10,0.053,
1997-11,0.052,
1997-12,0.056,
1998-01,0.042,
1998-02,0.048,
1998-03,0.079,
1998-04,0.077,
1998-05,0.076,
1998-06,0.075,
1998-07,0.059,
1998-08,0.063,
1998-09,0.061,
1998-10,0.058,
1998-11,0.063,
1998-12,0.054,
1999-01,0.055,
1999-02,0.058,
1999-03,0.055,
1999-04,0.054,
1999-05,0.063,
1999-06,0.060,
1999-07,0.056,
1999-08,0.058,
1999-09,0.067,
1999-10,0.059,
1999-11,0.060,
1999-12,0.060,
2000-01,0.065,
2000-02,0.058,
2000-03,0.062,
2000-04,0.066,
2000-05,0.066,
2000-06,0.065,
2000-07,0.063,
2000-08,0.067,
2000-09,0.074,
2000-10,0.077,
2000-11,0.075,
2000-12,0.048,
2001-01,0.049,
2001-02,0.052,
2001-03,0.049,
2001-04,0.051,
2001-05,0.057,
2001-06,0.064,
2001-07,0.068,
2001-08,0.074,
2001-09,0.073,
2001-10,0.074,
2001-11,0.068,
2001-12,0.076,
2002-01,0.071,
2002-02,0.067,
2002-03,0.066,
2002-04,0.044,
2002-05,0.045,
2002-06,0.037,
2002-07,0.044,
2002-08,0.044,
2002-09,0.038,
2002-10,0.038,
2002-11,0.042,
2002-12,0.049,
2003-01,0.048,
2003-02,0.035,
2003-03,0.032,
2003-04,0.035,
2003-05,0.035,
2003-06,0.035,
2003-07,0.027,
2003-08,0.041,
2003-09,0.032,
2003-10,0.031,
2003-11,0.035,
2003-12,0.036,
2004-01,0.037,
2004-02,0.040,
2004-03,0.038,
2004-04,0.044,
2004-05,0.041,
2004-06,0.039,
2004-07,0.059,
2004-08,0.055,
2004-09,0.066,
2004-10,0.070,
2004-11,0.060,
2004-12,0.068,
2005-01,0.076,
2005-02,0.069,
2005-03,0.081,
2005-04,0.080,
2005-05,0.080,
2005-06,0.069,
2005-07,0.069,
2005-08,0.059,
2005-09,0.058,
2005-10,0.055,
2005-11,0.049,
2005-12,0.052,
2006-01,0.054,
2006-02,0.043,
2006-03,0.051,
2006-04,0.054,
2006-05,0.037,
2006-06,0.027,
2006-07,0.029,
2006-08,0.029,
2006-09,0.058,
2006-10,0.070,
2006-11,0.057,
2006-12,0.057,
2007-01,0.048,
2007-02,0.039,
2007-03,0.038,
2007-04,0.032,
2007-05,0.044,
2007-06,0.040,
2007-07,0.034,
2007-08,0.016,
2007-09,0.016,
2007-10,0.004,
2007-11,0.005,
2007-12,0.021,
2008-01,0.004,
2008-02,0.003,
2008-03,0.009,
2008-04,0.017,
2008-05,0.017,
2008-06,0.017,
2008-07,0.013,
2008-08,0.016,
2008-09,0.009,
2008-10,.,No value available
2008-11,.,No value available
2008-12,.,No value available
2009-01,.,No value available
2009-02,0.002,
2009-03,.,No value available
2009-04,.,No value available
2009-05,.,No value available
2009-06,0.006,
2009-07,0.002,
2009-08,.,No value available
2009-09,.,No value available
2009-10,.,No value available
2009-11,.,No value available
2009-12,0.004,
2010-01,0.004,
2010-02,0.004,
2010-03,.,No value available
2010-04,.,No value available
2010-05,.,No value available
2010-06,0.003,
2010-07,0.017,
2010-08,0.004,
2010-09,.,No value available
2010-10,.,No value available
2010-11,.,No value available
2010-12,.,No value available
2011-01,.,No value available
2011-02,.,No value available
2011-03,0.004,
2011-04,0.004,
2011-05,0.005,
2011-06,0.002,
2011-07,0.023,
2011-08,0.051,
2011-09,0.096,
2011-10,0.134,
2011-11,0.123,
2011-12,0.154,
2012-01,0.084,
2012-02,0.050,
2012-03,0.047,
2012-04,0.049,
2012-05,0.057,
2012-06,0.040,
2012-07,0.018,
2012-08,0.031,
2012-09,0.061,
2012-10,0.041,
2012-11,0.029,
2012-12,0.027,
2013-01,0.023,
2013-02,0.036,
2013-03,0.037,
2013-04,0.038,
2013-05,0.022,
2013-06,0.041,
2013-07,0.020,
2013-08,0.012,
2013-09,0.010,
2013-10,0.008,
2013-11,0.011,
2013-12,0.052,
2014-01,0.059,
2014-02,0.056,
2014-03,0.034,
2014-04,0.033,
2014-05,0.033,
2014-06,0.037,
2014-07,0.048,
2014-08,0.046,
2014-09,0.051,
2014-10,0.053,
2014-11,0.043,
2014-12,0.128,
