"",BBK01.OUZ506,BBK01.OUZ506_FLAGS
"","Bill stock, total, Landesbanken and Savings banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:04,
1999-01,3.006,
1999-02,3.056,
1999-03,3.210,
1999-04,4.190,
1999-05,3.228,
1999-06,3.134,
1999-07,3.106,
1999-08,3.117,
1999-09,2.971,
1999-10,3.018,
1999-11,3.171,
1999-12,2.991,
2000-01,3.061,
2000-02,3.678,
2000-03,2.906,
2000-04,3.044,
2000-05,3.245,
2000-06,3.170,
2000-07,3.127,
2000-08,3.275,
2000-09,3.903,
2000-10,3.158,
2000-11,3.468,
2000-12,3.894,
2001-01,3.090,
2001-02,2.834,
2001-03,2.865,
2001-04,2.863,
2001-05,2.814,
2001-06,2.973,
2001-07,2.874,
2001-08,2.766,
2001-09,2.815,
2001-10,2.703,
2001-11,2.644,
2001-12,2.587,
2002-01,2.503,
2002-02,2.320,
2002-03,2.487,
2002-04,2.442,
2002-05,2.362,
2002-06,2.333,
2002-07,2.365,
2002-08,2.231,
2002-09,2.187,
2002-10,2.650,
2002-11,2.714,
2002-12,2.130,
2003-01,2.065,
2003-02,2.018,
2003-03,2.019,
2003-04,1.955,
2003-05,1.927,
2003-06,1.915,
2003-07,2.006,
2003-08,1.910,
2003-09,1.803,
2003-10,1.787,
2003-11,1.696,
2003-12,1.724,
2004-01,1.746,
2004-02,1.577,
2004-03,1.545,
2004-04,1.374,
2004-05,1.384,
2004-06,1.357,
2004-07,1.352,
2004-08,1.277,
2004-09,1.201,
2004-10,1.201,
2004-11,1.187,
2004-12,1.238,
2005-01,1.225,
2005-02,1.164,
2005-03,1.129,
2005-04,1.171,
2005-05,1.104,
2005-06,1.106,
2005-07,1.091,
2005-08,1.147,
2005-09,1.070,
2005-10,1.090,
2005-11,1.054,
2005-12,1.136,
2006-01,1.083,
2006-02,1.016,
2006-03,1.007,
2006-04,1.001,
2006-05,0.988,
2006-06,1.003,
2006-07,0.997,
2006-08,0.990,
2006-09,0.965,
2006-10,0.908,
2006-11,0.923,
2006-12,1.016,
2007-01,0.975,
2007-02,0.963,
2007-03,1.044,
2007-04,1.025,
2007-05,0.953,
2007-06,1.155,
2007-07,1.094,
2007-08,1.101,
2007-09,1.076,
2007-10,1.072,
2007-11,1.006,
2007-12,1.048,
2008-01,1.095,
2008-02,1.056,
2008-03,0.892,
2008-04,0.969,
2008-05,0.925,
2008-06,0.885,
2008-07,0.862,
2008-08,0.859,
2008-09,0.837,
2008-10,0.855,
2008-11,0.851,
2008-12,0.731,
2009-01,0.663,
2009-02,0.650,
2009-03,0.627,
2009-04,0.532,
2009-05,0.498,
2009-06,0.478,
2009-07,0.424,
2009-08,0.409,
2009-09,0.397,
2009-10,0.396,
2009-11,0.392,
2009-12,0.373,
2010-01,0.366,
2010-02,0.320,
2010-03,0.313,
2010-04,0.314,
2010-05,0.310,
2010-06,0.306,
2010-07,0.283,
2010-08,0.275,
2010-09,0.281,
2010-10,0.306,
2010-11,0.281,
2010-12,0.325,
2011-01,0.294,
2011-02,0.316,
2011-03,0.308,
2011-04,0.301,
2011-05,0.307,
2011-06,0.288,
2011-07,0.284,
2011-08,0.290,
2011-09,0.288,
2011-10,0.296,
2011-11,0.307,
2011-12,0.308,
2012-01,0.298,
2012-02,0.276,
2012-03,0.277,
2012-04,0.281,
2012-05,0.279,
2012-06,0.262,
2012-07,0.257,
2012-08,0.262,
2012-09,0.262,
2012-10,0.266,
2012-11,0.264,
2012-12,0.273,
2013-01,0.268,
2013-02,0.240,
2013-03,0.233,
2013-04,0.233,
2013-05,0.247,
2013-06,0.251,
2013-07,0.248,
2013-08,0.247,
2013-09,0.241,
2013-10,0.230,
2013-11,0.223,
2013-12,0.256,
2014-01,0.238,
2014-02,0.216,
2014-03,0.199,
2014-04,0.202,
2014-05,0.187,
2014-06,0.181,
2014-07,0.180,
2014-08,0.189,
2014-09,0.221,
2014-10,0.244,
2014-11,0.260,
