"",BBK01.SU9504,BBK01.SU9504_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / South Africa / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:19:31,
1989-12,-,Nothing exists
1990-01,.,No value available
1990-02,0.220,
1990-03,0.235,
1990-04,0.232,
1990-05,0.100,
1990-06,0.247,
1990-07,0.148,
1990-08,0.169,
1990-09,0.127,
1990-10,0.120,
1990-11,0.158,
1990-12,.,No value available
1991-01,.,No value available
1991-02,.,No value available
1991-03,0.245,
1991-04,0.137,
1991-05,0.149,
1991-06,0.155,
1991-07,0.148,
1991-08,0.147,
1991-09,.,No value available
1991-10,.,No value available
1991-11,.,No value available
1991-12,.,No value available
1992-01,.,No value available
1992-02,.,No value available
1992-03,0.274,
1992-04,0.196,
1992-05,0.205,
1992-06,.,No value available
1992-07,.,No value available
1992-08,.,No value available
1992-09,0.327,
1992-10,0.190,
1992-11,0.132,
1992-12,0.122,
1993-01,0.154,
1993-02,0.157,
1993-03,.,No value available
1993-04,.,No value available
1993-05,.,No value available
1993-06,.,No value available
1993-07,.,No value available
1993-08,.,No value available
1993-09,0.154,
1993-10,0.069,
1993-11,0.104,
1993-12,0.103,
1994-01,0.323,
1994-02,0.155,
1994-03,.,No value available
1994-04,0.285,
1994-05,.,No value available
1994-06,.,No value available
1994-07,.,No value available
1994-08,0.222,
1994-09,0.202,
1994-10,0.361,
1994-11,0.150,
1994-12,0.140,
1995-01,0.414,
1995-02,0.447,
1995-03,0.413,
1995-04,0.199,
1995-05,0.255,
1995-06,0.207,
1995-07,0.281,
1995-08,0.489,
1995-09,0.580,
1995-10,0.108,
1995-11,0.264,
1995-12,0.596,
1996-01,0.590,
1996-02,0.188,
1996-03,0.199,
1996-04,0.074,
1996-05,0.079,
1996-06,0.188,
1996-07,0.102,
1996-08,0.107,
1996-09,0.164,
1996-10,0.136,
1996-11,0.212,
1996-12,0.302,
1997-01,0.309,
1997-02,0.554,
1997-03,0.338,
1997-04,0.521,
1997-05,0.793,
1997-06,0.800,
1997-07,0.997,
1997-08,0.781,
1997-09,0.803,
1997-10,0.942,
1997-11,0.484,
1997-12,0.492,
1998-01,0.566,
