"",BBK01.SU0018,BBK01.SU0018_FLAGS
1983-07,5.00,
1983-08,5.00,
1983-09,5.25,
1983-10,5.50,
1983-11,5.60,
1983-12,5.75,
1984-01,5.62,
1984-02,5.50,
1984-03,5.50,
1984-04,5.50,
1984-05,5.50,
1984-06,5.50,
1984-07,5.50,
1984-08,5.50,
1984-09,5.50,
1984-10,5.62,
1984-11,5.50,
1984-12,5.50,
1985-01,5.25,
1985-02,5.50,
1985-03,5.63,
1985-04,5.50,
1985-05,5.50,
1985-06,5.38,
1985-07,5.13,
1985-08,4.75,
1985-09,4.50,
1985-10,4.38,
1985-11,4.50,
1985-12,4.50,
1986-01,4.30,
1986-02,4.25,
1986-03,4.13,
1986-04,4.00,
1986-05,4.00,
1986-06,4.25,
1986-07,4.25,
1986-08,4.22,
1986-09,4.13,
1986-10,4.25,
1986-11,4.25,
1986-12,4.37,
1987-01,4.20,
1987-02,3.75,
1987-03,3.60,
1987-04,3.60,
1987-05,3.50,
1987-06,3.50,
1987-07,3.40,
1987-08,3.50,
1987-09,3.50,
1987-10,3.90,
1987-11,3.60,
1987-12,3.50,
1988-01,3.25,
1988-02,3.13,
1988-03,3.00,
1988-04,3.05,
1988-05,3.13,
1988-06,3.25,
1988-07,4.00,
1988-08,4.38,
1988-09,4.50,
1988-10,4.50,
1988-11,4.50,
1988-12,4.75,
1989-01,4.80,
1989-02,5.25,
1989-03,5.50,
1989-04,5.50,
1989-05,5.75,
1989-06,6.00,
1989-07,6.25,
1989-08,6.25,
1989-09,6.38,
1989-10,7.00,
1989-11,7.25,
1989-12,7.25,
1990-01,7.34,
1990-02,7.25,
1990-03,7.50,
1990-04,7.50,
1990-05,7.50,
1990-06,7.50,
1990-07,7.50,
1990-08,7.60,
1990-09,7.65,
1990-10,7.75,
1990-11,7.88,
1990-12,8.10,
1991-01,8.00,
1991-02,8.00,
1991-03,8.00,
1991-04,8.00,
1991-05,8.10,
1991-06,8.10,
1991-07,8.25,
1991-08,8.25,
1991-09,8.25,
1991-10,8.38,
1991-11,8.50,
1991-12,8.50,
1992-01,8.60,
1992-02,8.50,
1992-03,8.60,
1992-04,8.70,
1992-05,8.75,
1992-06,8.75,
1992-07,8.75,
1992-08,8.80,
1992-09,8.75,
1992-10,8.25,
1992-11,8.00,
1992-12,8.15,
1993-01,8.00,
1993-02,7.65,
1993-03,7.50,
1993-04,7.50,
1993-05,7.10,
1993-06,7.00,
1993-07,7.00,
1993-08,6.25,
1993-09,6.10,
1993-10,6.15,
1993-11,6.00,
1993-12,5.75,
1994-01,5.50,
1994-02,5.40,
1994-03,5.37,
1994-04,5.25,
1994-05,5.00,
1994-06,4.65,
1994-07,4.60,
1994-08,4.55,
1994-09,4.55,
1994-10,4.65,
1994-11,4.70,
1994-12,4.95,
1995-01,4.75,
1995-02,4.65,
1995-03,4.63,
1995-04,4.40,
1995-05,4.25,
1995-06,4.20,
1995-07,4.25,
1995-08,4.20,
1995-09,4.00,
1995-10,3.85,
1995-11,3.80,
1995-12,3.75,
1996-01,3.60,
1996-02,3.30,
1996-03,3.25,
1996-04,3.21,
1996-05,3.12,
1996-06,3.13,
1996-07,3.15,
1996-08,3.15,
1996-09,3.00,
1996-10,3.00,
1996-11,3.00,
1996-12,3.00,
1997-01,3.00,
1997-02,2.90,
1997-03,3.00,
1997-04,3.00,
1997-05,3.00,
1997-06,2.90,
1997-07,2.90,
1997-08,2.95,
1997-09,2.95,
1997-10,3.09,
1997-11,3.15,
1997-12,3.40,
1998-01,3.25,
1998-02,3.10,
1998-03,3.20,
1998-04,3.25,
1998-05,3.25,
1998-06,3.25,
1998-07,3.25,
1998-08,3.25,
1998-09,3.20,
1998-10,3.20,
1998-11,3.25,
1998-12,3.20,
1999-01,3.00,
1999-02,3.00,
1999-03,2.90,
1999-04,2.80,
1999-05,2.60,
1999-06,2.50,
1999-07,2.50,
1999-08,2.50,
1999-09,2.50,
1999-10,2.60,
1999-11,2.75,
1999-12,3.25,
2000-01,3.00,
2000-02,3.00,
2000-03,3.35,
2000-04,3.40,
2000-05,3.83,
2000-06,4.00,
2000-07,4.10,
2000-08,4.25,
2000-09,4.30,
2000-10,4.50,
2000-11,4.50,
2000-12,4.60,
2001-01,4.50,
2001-02,4.45,
2001-03,4.50,
2001-04,4.50,
2001-05,4.40,
2001-06,4.25,
2001-07,4.20,
2001-08,4.20,
2001-09,4.00,
2001-10,3.50,
2001-11,3.15,
2001-12,3.15,
2002-01,3.10,
2002-02,3.05,
2002-03,3.10,
2002-04,3.05,
2002-05,3.05,
2002-06,3.10,
2002-07,3.10,
2002-08,3.10,
2002-09,3.07,
2002-10,3.02,
2002-11,3.00,
2002-12,2.80,
2003-01,2.65,
2003-02,2.55,
2003-03,2.50,
2003-04,2.40,
2003-05,2.35,
2003-06,2.10,
"","General: Up to May 1986, deposits of less than DM 1 million with maturities of three months; from June 1986 up to October 1996, deposits of DM 100,000 and more but less than DM 1 million with maturities of one month to three months; from November 1996 up to December 2001, deposits of DM 100,000 and more but less than DM 1 million with maturities of 1 month. Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
