"",BBK01.TUD440,BBK01.TUD440_FLAGS
"",Deposits of non-banks (non-MFIs) in the euro area / in other member states / with agreed maturities / of which: op to 2 years / German contribution,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-26 15:20:26,
1979-12,943,
1980-01,881,
1980-02,894,
1980-03,920,
1980-04,929,
1980-05,922,
1980-06,938,
1980-07,920,
1980-08,940,
1980-09,950,
1980-10,963,
1980-11,975,
1980-12,1002,
1981-01,977,
1981-02,981,
1981-03,1051,
1981-04,1016,
1981-05,1033,
1981-06,1033,
1981-07,1059,
1981-08,1031,
1981-09,1023,
1981-10,1007,
1981-11,1016,
1981-12,1070,
1982-01,1029,
1982-02,1031,
1982-03,1049,
1982-04,1013,
1982-05,1015,
1982-06,1041,
1982-07,1049,
1982-08,1059,
1982-09,1072,
1982-10,1064,
1982-11,1054,
1982-12,1092,
1983-01,1040,
1983-02,1039,
1983-03,1050,
1983-04,1033,
1983-05,1049,
1983-06,1089,
1983-07,1078,
1983-08,1074,
1983-09,1075,
1983-10,1067,
1983-11,1070,
1983-12,1098,
1984-01,1044,
1984-02,1029,
1984-03,1043,
1984-04,1071,
1984-05,1083,
1984-06,1095,
1984-07,1121,
1984-08,1120,
1984-09,1183,
1984-10,1182,
1984-11,1188,
1984-12,1276,
1985-01,1234,
1985-02,1270,
1985-03,1217,
1985-04,1215,
1985-05,1190,
1985-06,1227,
1985-07,1179,
1985-08,1194,
1985-09,1196,
1985-10,1209,
1985-11,1242,
1985-12,1296,
1986-01,1250,
1986-02,1232,
1986-03,1282,
1986-04,1267,
1986-05,1273,
1986-06,1280,
1986-07,1248,
1986-08,1256,
1986-09,1361,
1986-10,1373,
1986-11,1346,
1986-12,1369,
1987-01,1360,
1987-02,1338,
1987-03,1354,
1987-04,1382,
1987-05,1380,
1987-06,1420,
1987-07,1417,
1987-08,1419,
1987-09,1458,
1987-10,1513,
1987-11,1459,
1987-12,1448,
1988-01,1460,
1988-02,1461,
1988-03,1490,
1988-04,1468,
1988-05,1502,
1988-06,1549,
1988-07,1618,
1988-08,1648,
1988-09,1642,
1988-10,1640,
1988-11,1634,
1988-12,1630,
1989-01,1668,
1989-02,1690,
1989-03,1734,
1989-04,1793,
1989-05,1882,
1989-06,1885,
1989-07,1831,
1989-08,1857,
1989-09,1874,
1989-10,1894,
1989-11,1896,
1989-12,1895,
1990-01,1936,
1990-02,1977,
1990-03,1985,
1990-04,2006,
1990-05,2012,
1990-06,2239,
1990-07,2284,
1990-08,2296,
1990-09,2368,
1990-10,2324,
1990-11,2308,
1990-12,2337,
1991-01,2346,
1991-02,2379,
1991-03,2566,
1991-04,2527,
1991-05,2472,
1991-06,2548,
1991-07,2502,
1991-08,2539,
1991-09,2472,
1991-10,2519,
1991-11,2509,
1991-12,2459,
1992-01,2525,
1992-02,2583,
1992-03,2661,
1992-04,2702,
1992-05,2702,
1992-06,2695,
1992-07,2656,
1992-08,2682,
1992-09,2895,
1992-10,2910,
1992-11,2975,
1992-12,3002,
1993-01,2963,
1993-02,3082,
1993-03,3099,
1993-04,3074,
1993-05,3113,
1993-06,3227,
1993-07,3277,
1993-08,3289,
1993-09,3249,
1993-10,3343,
1993-11,3408,
1993-12,3483,
1994-01,3412,
1994-02,3356,
1994-03,3462,
1994-04,3451,
1994-05,3613,
1994-06,3987,
1994-07,3669,
1994-08,3630,
1994-09,4307,
1994-10,4978,
1994-11,5390,
1994-12,6037,
1995-01,6103,
1995-02,5760,
1995-03,4914,
1995-04,4513,
1995-05,4406,
1995-06,4340,
1995-07,4791,
1995-08,4708,
1995-09,4881,
1995-10,6937,
1995-11,7034,
1995-12,5852,
1996-01,5084,
1996-02,5046,
1996-03,4720,
1996-04,4533,
1996-05,4317,
1996-06,4056,
1996-07,4201,
1996-08,4064,
1996-09,3842,
1996-10,4166,
1996-11,4407,
1996-12,4608,
1997-01,4740,
1997-02,4666,
1997-03,4302,
1997-04,4458,
1997-05,4553,
1997-06,4180,
1997-07,4587,
1997-08,4519,
1997-09,4181,
1997-10,4309,
1997-11,4380,
1997-12,4710,
1998-01,4235,
1998-02,3954,
1998-03,5557,
1998-04,5995,
1998-05,4886,
1998-06,4346,
1998-07,5245,
1998-08,5754,
1998-09,6117,
1998-10,5897,
1998-11,6360,
1998-12,7041,
1999-01,6729,
1999-02,5721,
1999-03,5600,
1999-04,5536,
1999-05,5434,
1999-06,5809,
1999-07,6337,
1999-08,6043,
1999-09,6133,
1999-10,8825,
1999-11,7842,
1999-12,8877,
2000-01,6595,
2000-02,5638,
2000-03,7743,
2000-04,7029,
2000-05,6887,
2000-06,6412,
2000-07,6607,
2000-08,7025,
2000-09,6636,
2000-10,6271,
2000-11,6540,
2000-12,6732,
2001-01,6485,
2001-02,7037,
2001-03,7735,
2001-04,7748,
2001-05,8389,
2001-06,8705,
2001-07,8033,
2001-08,8417,
2001-09,7297,
2001-10,9843,
2001-11,9265,
2001-12,9047,
2002-01,8145,
2002-02,7255,
2002-03,9295,
2002-04,8258,
2002-05,9516,
2002-06,8494,
2002-07,8680,
2002-08,9657,
2002-09,8777,
2002-10,9147,
2002-11,9401,
2002-12,9899,
2003-01,9353,
2003-02,12339,
2003-03,12986,
2003-04,12287,
2003-05,13293,
2003-06,12329,
2003-07,12104,
2003-08,12826,
2003-09,12018,
2003-10,12692,
2003-11,11431,
2003-12,11378,
2004-01,11878,
2004-02,10855,
2004-03,10069,
2004-04,10176,
2004-05,12255,
2004-06,10173,
2004-07,9718,
2004-08,10159,
2004-09,8201,
2004-10,10337,
2004-11,8025,
2004-12,9836,
2005-01,8538,
2005-02,7992,
2005-03,8017,
2005-04,9342,
2005-05,9542,
2005-06,8464,
2005-07,7351,
2005-08,7672,
2005-09,7613,
2005-10,8267,
2005-11,8426,
2005-12,9769,
2006-01,9561,
2006-02,8474,
2006-03,7824,
2006-04,11669,
2006-05,8303,
2006-06,6877,
2006-07,6260,
2006-08,6480,
2006-09,7792,
2006-10,9915,
2006-11,10097,
2006-12,9302,
2007-01,9192,
2007-02,8878,
2007-03,9972,
2007-04,9501,
2007-05,8209,
2007-06,9964,
2007-07,12619,
2007-08,13064,
2007-09,16517,
2007-10,17544,
2007-11,18081,
2007-12,22008,
2008-01,18945,
2008-02,23594,
2008-03,22969,
2008-04,23450,
2008-05,24551,
2008-06,23374,
2008-07,25480,
2008-08,26422,
2008-09,25511,
2008-10,21849,
2008-11,23940,
2008-12,24875,
2009-01,19710,
2009-02,19269,
2009-03,18172,
2009-04,20951,
2009-05,19900,
2009-06,19076,
2009-07,19691,
2009-08,19224,
2009-09,19156,
2009-10,18782,
2009-11,16303,
2009-12,16982,
2010-01,15480,
2010-02,15136,
2010-03,13649,
2010-04,16793,
2010-05,13899,
2010-06,14069,
2010-07,13119,
2010-08,13880,
2010-09,14771,
2010-10,14585,
2010-11,15547,
2010-12,16068,
2011-01,13692,
2011-02,14263,
2011-03,16281,
2011-04,16043,
2011-05,16188,
2011-06,15814,
2011-07,16855,
2011-08,15216,
2011-09,17720,
2011-10,17119,
2011-11,17612,
2011-12,18377,
2012-01,19011,
2012-02,18640,
2012-03,15969,
2012-04,16662,
2012-05,15864,
2012-06,16509,
2012-07,16147,
2012-08,14289,
2012-09,12496,
2012-10,12637,
2012-11,12275,
2012-12,14722,
2013-01,14174,
2013-02,13122,
2013-03,13016,
2013-04,13119,
2013-05,12488,
2013-06,11451,
2013-07,12377,
2013-08,14549,
2013-09,12666,
2013-10,14228,
2013-11,13582,
2013-12,16895,
2014-01,13189,
2014-02,13498,
2014-03,15821,
2014-04,14942,
2014-05,15980,
2014-06,12785,
2014-07,12288,
2014-08,14371,
2014-09,14095,
2014-10,14456,
2014-11,14974,
2014-12,15862,
2015-01,15542,
