"",BBK01.QX6823,BBK01.QX6823_FLAGS
"","Foreign branches in Luxembourg: Liabilities to non-residents, total / All countries / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:41:32,
1993-12,6.739,
1994-01,6.838,
1994-02,7.169,
1994-03,8.425,
1994-04,7.402,
1994-05,9.192,
1994-06,9.289,
1994-07,8.866,
1994-08,9.747,
1994-09,9.058,
1994-10,9.616,
1994-11,9.245,
1994-12,9.440,
1995-01,9.289,
1995-02,9.148,
1995-03,10.373,
1995-04,10.204,
1995-05,10.938,
1995-06,9.729,
1995-07,9.320,
1995-08,10.565,
1995-09,10.257,
1995-10,9.693,
1995-11,11.538,
1995-12,10.617,
1996-01,10.494,
1996-02,11.624,
1996-03,12.045,
1996-04,11.920,
1996-05,10.630,
1996-06,11.808,
1996-07,11.090,
1996-08,10.805,
1996-09,10.459,
1996-10,10.819,
1996-11,11.124,
1996-12,11.101,
1997-01,11.309,
1997-02,11.530,
1997-03,15.800,
1997-04,14.208,
1997-05,14.417,
1997-06,17.379,
1997-07,12.256,
1997-08,13.422,
1997-09,15.858,
1997-10,17.288,
1997-11,17.235,
1997-12,17.978,
1998-01,17.593,
1998-02,18.568,
1998-03,21.840,
1998-04,20.866,
1998-05,22.968,
1998-06,24.912,
1998-07,21.499,
1998-08,19.824,
1998-09,19.685,
1998-10,21.454,
1998-11,24.493,
1998-12,18.381,
1999-01,17.304,
1999-02,16.428,
1999-03,16.689,
1999-04,17.094,
1999-05,18.921,
1999-06,17.518,
1999-07,17.806,
1999-08,18.827,
1999-09,18.639,
1999-10,18.927,
1999-11,21.226,
1999-12,20.477,
2000-01,18.828,
2000-02,18.032,
2000-03,19.642,
2000-04,19.714,
2000-05,21.181,
2000-06,20.767,
2000-07,20.731,
2000-08,21.940,
2000-09,20.805,
2000-10,20.230,
2000-11,21.286,
2000-12,21.306,
2001-01,22.047,
2001-02,20.625,
2001-03,20.569,
2001-04,19.358,
2001-05,21.161,
2001-06,21.783,
2001-07,21.342,
2001-08,20.913,
2001-09,20.917,
2001-10,22.724,
2001-11,22.677,
2001-12,24.545,
2002-01,26.265,
2002-02,25.675,
2002-03,26.125,
2002-04,25.228,
2002-05,25.363,
2002-06,24.682,
2002-07,23.988,
2002-08,23.764,
2002-09,22.503,
2002-10,24.095,
2002-11,26.842,
2002-12,26.699,
2003-01,23.327,
2003-02,23.814,
2003-03,23.183,
2003-04,23.240,
2003-05,21.081,
2003-06,21.196,
2003-07,21.563,
2003-08,22.929,
2003-09,21.410,
2003-10,21.005,
2003-11,21.157,
2003-12,20.424,
2004-01,21.354,
2004-02,23.881,
2004-03,24.095,
2004-04,26.948,
2004-05,26.292,
2004-06,27.566,
2004-07,27.858,
2004-08,26.381,
2004-09,25.726,
2004-10,25.800,
2004-11,24.115,
2004-12,22.792,
2005-01,25.215,
2005-02,26.791,
2005-03,27.370,
2005-04,27.871,
2005-05,27.163,
2005-06,25.618,
2005-07,27.096,
2005-08,29.620,
2005-09,29.594,
2005-10,36.499,
2005-11,37.770,
2005-12,41.195,
2006-01,40.131,
2006-02,40.303,
2006-03,39.706,
2006-04,38.400,
2006-05,30.066,
2006-06,29.117,
2006-07,28.783,
2006-08,29.340,
2006-09,27.081,
2006-10,30.258,
2006-11,27.878,
2006-12,28.083,
2007-01,30.908,
2007-02,33.996,
2007-03,34.291,
2007-04,34.968,
2007-05,35.890,
2007-06,33.558,
2007-07,33.897,
2007-08,37.199,
2007-09,34.710,
2007-10,36.933,
2007-11,38.363,
2007-12,33.157,
2008-01,32.558,
2008-02,32.991,
2008-03,34.232,
2008-04,36.934,
2008-05,35.668,
2008-06,34.900,
2008-07,39.466,
2008-08,39.960,
2008-09,41.181,
2008-10,41.380,
2008-11,38.386,
2008-12,33.800,
2009-01,35.133,
2009-02,35.378,
2009-03,33.864,
2009-04,33.822,
2009-05,30.387,
2009-06,28.773,
2009-07,31.037,
2009-08,28.130,
2009-09,31.964,
2009-10,30.248,
2009-11,29.058,
2009-12,26.951,
2010-01,29.586,
2010-02,29.867,
2010-03,29.647,
2010-04,30.200,
2010-05,29.941,
2010-06,29.610,
2010-07,30.379,
2010-08,31.017,
2010-09,27.638,
2010-10,26.026,
2010-11,31.274,
2010-12,29.267,
2011-01,29.286,
2011-02,28.713,
2011-03,30.809,
2011-04,28.011,
2011-05,29.139,
2011-06,25.214,
2011-07,26.281,
2011-08,29.497,
2011-09,27.940,
2011-10,27.984,
2011-11,27.573,
2011-12,28.655,
2012-01,30.251,
2012-02,29.866,
2012-03,29.759,
2012-04,30.752,
2012-05,30.850,
2012-06,29.482,
2012-07,28.347,
2012-08,27.483,
2012-09,25.659,
2012-10,25.382,
2012-11,26.527,
2012-12,24.766,
2013-01,24.804,
2013-02,25.595,
2013-03,25.827,
2013-04,23.997,
2013-05,23.773,
2013-06,24.871,
2013-07,24.190,
2013-08,23.888,
2013-09,22.978,
2013-10,23.113,
2013-11,23.612,
2013-12,23.437,
2014-01,24.403,
2014-02,24.585,
2014-03,24.402,
2014-04,24.532,
2014-05,24.856,
2014-06,25.992,
2014-07,27.620,
2014-08,28.269,
2014-09,26.674,
2014-10,28.241,
2014-11,25.607,
