"",BBK01.OUC227,BBK01.OUC227_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year up to and including two years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:42,
1999-01,1.028,
1999-02,0.924,
1999-03,0.937,
1999-04,0.959,
1999-05,0.990,
1999-06,0.992,
1999-07,1.146,
1999-08,1.229,
1999-09,1.197,
1999-10,1.491,
1999-11,1.578,
1999-12,1.485,
2000-01,1.315,
2000-02,1.266,
2000-03,1.250,
2000-04,1.433,
2000-05,1.366,
2000-06,1.285,
2000-07,1.130,
2000-08,1.131,
2000-09,1.127,
2000-10,0.978,
2000-11,1.891,
2000-12,1.861,
2001-01,2.513,
2001-02,2.437,
2001-03,2.420,
2001-04,2.365,
2001-05,2.388,
2001-06,2.358,
2001-07,2.289,
2001-08,2.221,
2001-09,2.200,
2001-10,2.159,
2001-11,2.158,
2001-12,2.103,
2002-01,2.129,
2002-02,0.603,
2002-03,0.613,
2002-04,0.493,
2002-05,0.511,
2002-06,0.580,
2002-07,0.560,
2002-08,0.546,
2002-09,0.547,
2002-10,0.611,
2002-11,0.696,
2002-12,0.687,
2003-01,0.730,
2003-02,0.956,
2003-03,0.959,
2003-04,0.956,
2003-05,0.878,
2003-06,0.810,
2003-07,0.678,
2003-08,0.959,
2003-09,1.096,
2003-10,1.050,
2003-11,1.089,
2003-12,1.004,
2004-01,0.986,
2004-02,0.958,
2004-03,1.417,
2004-04,1.390,
2004-05,1.873,
2004-06,2.091,
2004-07,2.076,
2004-08,2.549,
2004-09,2.593,
2004-10,2.700,
2004-11,2.336,
2004-12,2.532,
2005-01,2.517,
2005-02,2.510,
2005-03,2.095,
2005-04,2.095,
2005-05,2.107,
2005-06,2.078,
2005-07,2.062,
2005-08,1.513,
2005-09,1.326,
2005-10,1.213,
2005-11,1.229,
2005-12,0.970,
2006-01,1.111,
2006-02,1.103,
2006-03,1.172,
2006-04,1.185,
2006-05,1.238,
2006-06,1.791,
2006-07,1.795,
2006-08,1.813,
2006-09,1.925,
2006-10,2.042,
2006-11,2.004,
2006-12,2.088,
2007-01,2.272,
2007-02,2.297,
2007-03,2.300,
2007-04,2.507,
2007-05,2.596,
2007-06,3.014,
2007-07,3.021,
2007-08,3.109,
2007-09,3.299,
2007-10,3.465,
2007-11,4.058,
2007-12,5.544,
2008-01,6.037,
2008-02,6.293,
2008-03,6.369,
2008-04,6.689,
2008-05,6.914,
2008-06,6.616,
2008-07,7.043,
2008-08,7.498,
2008-09,7.683,
2008-10,7.939,
2008-11,8.757,
2008-12,8.434,
2009-01,8.315,
2009-02,8.706,
2009-03,9.059,
2009-04,9.392,
2009-05,10.165,
2009-06,10.391,
2009-07,10.349,
2009-08,10.280,
2009-09,9.882,
2009-10,9.873,
2009-11,9.177,
2009-12,9.079,
2010-01,7.875,
2010-02,7.346,
2010-03,6.974,
2010-04,6.562,
2010-05,6.271,
2010-06,6.048,
2010-07,5.765,
2010-08,5.399,
2010-09,5.389,
2010-10,5.251,
2010-11,5.028,
2010-12,4.773,
2011-01,4.729,
2011-02,4.683,
2011-03,4.743,
2011-04,4.651,
2011-05,4.783,
2011-06,4.680,
2011-07,4.774,
2011-08,4.716,
2011-09,4.827,
2011-10,5.111,
2011-11,5.501,
2011-12,6.039,
2012-01,6.241,
2012-02,6.784,
2012-03,7.283,
2012-04,7.266,
2012-05,7.356,
2012-06,7.545,
2012-07,7.757,
2012-08,7.866,
2012-09,7.941,
2012-10,7.547,
2012-11,7.036,
2012-12,6.698,
2013-01,6.485,
2013-02,6.368,
2013-03,6.170,
2013-04,6.357,
2013-05,6.805,
2013-06,6.843,
2013-07,6.952,
2013-08,7.035,
2013-09,7.226,
2013-10,7.311,
2013-11,7.559,
2013-12,7.409,
2014-01,7.082,
2014-02,6.875,
2014-03,6.860,
2014-04,6.764,
2014-05,6.505,
2014-06,6.347,
2014-07,6.205,
2014-08,6.236,
2014-09,5.912,
2014-10,5.899,
2014-11,6.090,
2014-12,6.029,Provisional value
