"",BBK01.OUM320,BBK01.OUM320_FLAGS
"",Time deposits of foreign non-banks / for up and including 1 year / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:28,
1999-01,0.060,
1999-02,0.090,
1999-03,0.106,
1999-04,0.079,
1999-05,0.088,
1999-06,0.125,
1999-07,0.112,
1999-08,0.114,
1999-09,0.115,
1999-10,0.119,
1999-11,0.122,
1999-12,0.065,
2000-01,0.062,
2000-02,0.379,
2000-03,0.139,
2000-04,0.124,
2000-05,0.093,
2000-06,0.154,
2000-07,0.163,
2000-08,0.222,
2000-09,0.321,
2000-10,0.534,
2000-11,0.522,
2000-12,1.017,
2001-01,1.116,
2001-02,0.746,
2001-03,0.786,
2001-04,0.617,
2001-05,0.659,
2001-06,1.536,
2001-07,0.857,
2001-08,0.920,
2001-09,1.197,
2001-10,0.759,
2001-11,1.432,
2001-12,1.737,
2002-01,1.803,
2002-02,1.657,
2002-03,1.420,
2002-04,1.043,
2002-05,1.667,
2002-06,1.689,
2002-07,1.485,
2002-08,1.413,
2002-09,1.538,
2002-10,1.503,
2002-11,1.176,
2002-12,1.435,
2003-01,1.116,
2003-02,1.162,
2003-03,0.989,
2003-04,1.267,
2003-05,1.134,
2003-06,1.576,
2003-07,0.988,
2003-08,0.923,
2003-09,0.815,
2003-10,0.884,
2003-11,0.638,
2003-12,0.462,
2004-01,0.499,
2004-02,0.351,
2004-03,0.606,
2004-04,0.604,
2004-05,0.791,
2004-06,0.772,
2004-07,0.741,
2004-08,0.514,
2004-09,0.452,
2004-10,0.611,
2004-11,0.464,
2004-12,0.370,
2005-01,0.343,
2005-02,0.344,
2005-03,0.352,
2005-04,0.457,
2005-05,0.656,
2005-06,0.355,
2005-07,0.253,
2005-08,0.289,
2005-09,0.841,
2005-10,0.347,
2005-11,0.474,
2005-12,0.600,
2006-01,1.022,
2006-02,0.671,
2006-03,0.767,
2006-04,0.506,
2006-05,0.509,
2006-06,0.442,
2006-07,0.355,
2006-08,0.571,
2006-09,0.554,
2006-10,0.582,
2006-11,0.377,
2006-12,0.698,
2007-01,1.110,
2007-02,1.110,
2007-03,0.816,
2007-04,0.818,
2007-05,0.968,
2007-06,0.445,
2007-07,0.553,
2007-08,0.476,
2007-09,0.461,
2007-10,0.433,
2007-11,0.361,
2007-12,0.396,
2008-01,0.354,
2008-02,1.991,
2008-03,1.920,
2008-04,0.385,
2008-05,0.376,
2008-06,0.405,
2008-07,0.376,
2008-08,0.449,
2008-09,0.423,
2008-10,0.430,
2008-11,1.250,
2008-12,1.300,
2009-01,1.326,
2009-02,1.288,
2009-03,1.273,
2009-04,1.289,
2009-05,1.248,
2009-06,0.435,
2009-07,0.534,
2009-08,0.528,
2009-09,0.536,
2009-10,0.516,
2009-11,0.499,
2009-12,0.516,
2010-01,0.738,
2010-02,5.217,
2010-03,5.635,
2010-04,5.519,
2010-05,6.995,
2010-06,7.558,
2010-07,6.377,
2010-08,4.459,
2010-09,6.652,
2010-10,6.224,
2010-11,6.734,
2010-12,1.854,
2011-01,1.206,
2011-02,1.369,
2011-03,1.343,
2011-04,1.380,
2011-05,1.936,
2011-06,1.255,
2011-07,2.159,
2011-08,1.705,
2011-09,1.322,
2011-10,1.163,
2011-11,1.824,
2011-12,1.117,
2012-01,1.075,
2012-02,0.947,
2012-03,1.006,
2012-04,1.197,
2012-05,0.985,
2012-06,0.968,
2012-07,0.950,
2012-08,0.521,
2012-09,0.525,
2012-10,0.505,
2012-11,0.484,
2012-12,0.463,
2013-01,0.492,
2013-02,0.478,
2013-03,0.504,
2013-04,0.504,
2013-05,0.503,
2013-06,0.488,
2013-07,0.488,
2013-08,0.529,
2013-09,0.493,
2013-10,0.504,
2013-11,0.469,
2013-12,0.508,
2014-01,0.525,
2014-02,0.483,
2014-03,0.448,
2014-04,0.436,
2014-05,0.435,
2014-06,0.291,
2014-07,0.291,
2014-08,0.399,
2014-09,0.405,
2014-10,0.397,
2014-11,0.390,
2014-12,0.284,Provisional value
