"",BBK01.QUW463,BBK01.QUW463_FLAGS
"",Foreign branches: Short-term loans and advances to non- residents / Norway / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:48:19,
2001-12,1.213,
2002-01,1.746,
2002-02,1.384,
2002-03,1.271,
2002-04,1.000,
2002-05,0.892,
2002-06,0.423,
2002-07,2.556,
2002-08,1.366,
2002-09,0.914,
2002-10,1.409,
2002-11,1.950,
2002-12,1.139,
2003-01,1.709,
2003-02,1.825,
2003-03,1.216,
2003-04,1.493,
2003-05,1.107,
2003-06,0.955,
2003-07,1.829,
2003-08,1.952,
2003-09,2.124,
2003-10,2.982,
2003-11,2.937,
2003-12,3.434,
2004-01,4.508,
2004-02,3.014,
2004-03,2.586,
2004-04,3.429,
2004-05,4.586,
2004-06,4.440,
2004-07,4.405,
2004-08,4.380,
2004-09,3.528,
2004-10,8.288,
2004-11,5.714,
2004-12,5.843,
2005-01,7.667,
2005-02,8.867,
2005-03,6.607,
2005-04,5.365,
2005-05,7.488,
2005-06,4.424,
2005-07,6.463,
2005-08,9.302,
2005-09,4.471,
2005-10,5.534,
2005-11,7.025,
2005-12,2.375,
2006-01,6.149,
2006-02,6.729,
2006-03,4.669,
2006-04,9.377,
2006-05,8.799,
2006-06,5.876,
2006-07,8.425,
2006-08,9.263,
2006-09,9.406,
2006-10,12.167,
2006-11,13.653,
2006-12,13.116,
2007-01,14.074,
2007-02,10.791,
2007-03,10.743,
2007-04,10.367,
2007-05,10.462,
2007-06,11.647,
2007-07,17.624,
2007-08,14.850,
2007-09,17.342,
2007-10,19.295,
2007-11,15.900,
2007-12,14.801,
2008-01,14.815,
2008-02,14.266,
2008-03,14.121,
2008-04,15.098,
2008-05,18.471,
2008-06,10.783,
2008-07,12.942,
2008-08,14.722,
2008-09,13.346,
2008-10,15.288,
2008-11,13.241,
2008-12,6.917,
2009-01,7.130,
2009-02,11.881,
2009-03,5.121,
2009-04,6.722,
2009-05,6.182,
2009-06,5.083,
2009-07,10.767,
2009-08,5.322,
2009-09,5.048,
2009-10,6.312,
2009-11,3.582,
2009-12,2.297,
2010-01,1.407,
2010-02,2.999,
2010-03,2.963,
2010-04,2.431,
2010-05,3.452,
2010-06,3.507,
2010-07,3.309,
2010-08,3.618,
2010-09,3.975,
2010-10,5.126,
2010-11,4.124,
2010-12,2.570,
2011-01,1.556,
2011-02,1.058,
2011-03,0.903,
2011-04,1.528,
2011-05,0.923,
2011-06,0.968,
2011-07,0.926,
2011-08,1.273,
2011-09,1.060,
2011-10,1.396,
2011-11,0.974,
2011-12,1.043,
2012-01,0.877,
2012-02,0.779,
2012-03,0.732,
2012-04,0.744,
2012-05,0.867,
2012-06,0.813,
2012-07,0.951,
2012-08,1.181,
2012-09,2.365,
2012-10,1.115,
2012-11,1.147,
2012-12,0.921,
2013-01,0.780,
2013-02,0.861,
2013-03,0.808,
2013-04,1.233,
2013-05,0.954,
2013-06,0.512,
2013-07,2.336,
2013-08,1.358,
2013-09,0.800,
2013-10,0.761,
2013-11,0.869,
2013-12,1.737,
2014-01,1.321,
2014-02,0.715,
2014-03,0.607,
2014-04,0.805,
2014-05,1.055,
2014-06,0.567,
2014-07,0.569,
2014-08,1.337,
2014-09,0.767,
2014-10,0.778,
2014-11,0.739,
