"",BBK01.OUD250,BBK01.OUD250_FLAGS
"",Savings deposits of foreign non-banks (non-MFIs) / At three months' notice / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:09,
1968-12,0.093,
1969-01,0.090,
1969-02,0.088,
1969-03,0.089,
1969-04,0.090,
1969-05,0.091,
1969-06,0.093,
1969-07,0.094,
1969-08,0.098,
1969-09,0.102,
1969-10,0.100,
1969-11,0.097,
1969-12,0.102,
1970-01,0.099,
1970-02,0.097,
1970-03,0.094,
1970-04,0.095,
1970-05,0.094,
1970-06,0.092,
1970-07,0.092,
1970-08,0.094,
1970-09,0.094,
1970-10,0.094,
1970-11,0.099,
1970-12,0.102,
1971-01,0.102,
1971-02,0.103,
1971-03,0.099,
1971-04,0.101,
1971-05,0.101,
1971-06,0.103,
1971-07,0.101,
1971-08,0.093,
1971-09,0.093,
1971-10,0.093,
1971-11,0.093,
1971-12,0.099,
1972-01,0.099,
1972-02,0.099,
1972-03,0.100,
1972-04,0.102,
1972-05,0.106,
1972-06,0.107,
1972-07,0.108,
1972-08,0.110,
1972-09,0.111,
1972-10,0.111,
1972-11,0.110,
1972-12,0.115,
1973-01,0.114,
1973-02,0.112,
1973-03,0.114,
1973-04,0.114,
1973-05,0.116,
1973-06,0.116,
1973-07,0.116,
1973-08,0.113,
1973-09,0.112,
1973-10,0.111,
1973-11,0.111,
1973-12,0.114,
1974-01,0.112,
1974-02,0.112,
1974-03,0.110,
1974-04,0.110,
1974-05,0.110,
1974-06,0.109,
1974-07,0.109,
1974-08,0.109,
1974-09,0.108,
1974-10,0.109,
1974-11,0.111,
1974-12,0.114,
1975-01,0.115,
1975-02,0.117,
1975-03,0.119,
1975-04,0.122,
1975-05,0.123,
1975-06,0.124,
1975-07,0.126,
1975-08,0.126,
1975-09,0.129,
1975-10,0.131,
1975-11,0.134,
1975-12,0.142,
1976-01,0.146,
1976-02,0.149,
1976-03,0.152,
1976-04,0.155,
1976-05,0.157,
1976-06,0.159,
1976-07,0.160,
1976-08,0.160,
1976-09,0.161,
1976-10,0.163,
1976-11,0.138,
1976-12,0.146,
1977-01,0.146,
1977-02,0.147,
1977-03,0.149,
1977-04,0.150,
1977-05,0.151,
1977-06,0.152,
1977-07,0.152,
1977-08,0.154,
1977-09,0.156,
1977-10,0.158,
1977-11,0.159,
1977-12,0.167,
1978-01,0.167,
1978-02,0.168,
1978-03,0.169,
1978-04,0.170,
1978-05,0.169,
1978-06,0.170,
1978-07,0.170,
1978-08,0.170,
1978-09,0.172,
1978-10,0.173,
1978-11,0.174,
1978-12,0.180,
1979-01,0.179,
1979-02,0.180,
1979-03,0.180,
1979-04,0.179,
1979-05,0.179,
1979-06,0.177,
1979-07,0.173,
1979-08,0.174,
1979-09,0.173,
1979-10,0.172,
1979-11,0.172,
1979-12,0.177,
1980-01,0.175,
1980-02,0.176,
1980-03,0.175,
1980-04,0.173,
1980-05,0.172,
1980-06,0.171,
1980-07,0.172,
1980-08,0.172,
1980-09,0.174,
1980-10,0.174,
1980-11,0.175,
1980-12,0.186,
1981-01,0.186,
1981-02,0.185,
1981-03,0.183,
1981-04,0.182,
1981-05,0.180,
1981-06,0.178,
1981-07,0.176,
1981-08,0.176,
1981-09,0.174,
1981-10,0.175,
1981-11,0.175,
1981-12,0.187,
1982-01,0.187,
1982-02,0.188,
1982-03,0.188,
1982-04,0.190,
1982-05,0.189,
1982-06,0.191,
1982-07,0.191,
1982-08,0.192,
1982-09,0.192,
1982-10,0.194,
1982-11,0.194,
1982-12,0.208,
1983-01,0.209,
1983-02,0.211,
1983-03,0.214,
1983-04,0.218,
1983-05,0.217,
1983-06,0.218,
1983-07,0.218,
1983-08,0.216,
1983-09,0.217,
1983-10,0.215,
1983-11,0.217,
1983-12,0.226,
1984-01,0.225,
1984-02,0.226,
1984-03,0.227,
1984-04,0.226,
1984-05,0.225,
1984-06,0.224,
1984-07,0.225,
1984-08,0.225,
1984-09,0.224,
1984-10,0.225,
1984-11,0.227,
1984-12,0.237,
1985-01,0.237,
1985-02,0.238,
1985-03,0.237,
1985-04,0.239,
1985-05,0.239,
1985-06,0.238,
1985-07,0.240,
1985-08,0.239,
1985-09,0.240,
1985-10,0.241,
1985-11,0.241,
1985-12,0.253,
1986-01,0.255,
1986-02,0.256,
1986-03,0.255,
1986-04,0.259,
1986-05,0.259,
1986-06,0.257,
1986-07,0.258,
1986-08,0.257,
1986-09,0.256,
1986-10,0.258,
1986-11,0.256,
1986-12,0.270,
1987-01,0.271,
1987-02,0.273,
1987-03,0.272,
1987-04,0.274,
1987-05,0.273,
1987-06,0.275,
1987-07,0.275,
1987-08,0.275,
1987-09,0.275,
1987-10,0.275,
1987-11,0.276,
1987-12,0.285,
1988-01,0.289,
1988-02,0.290,
1988-03,0.291,
1988-04,0.295,
1988-05,0.297,
1988-06,0.297,
1988-07,0.300,
1988-08,0.297,
1988-09,0.297,
1988-10,0.294,
1988-11,0.292,
1988-12,0.300,
1989-01,0.306,
1989-02,0.305,
1989-03,0.300,
1989-04,0.298,
1989-05,0.297,
1989-06,0.298,
1989-07,0.298,
1989-08,0.294,
1989-09,0.291,
1989-10,0.290,
1989-11,0.291,
1989-12,0.303,
1990-01,0.301,
1990-02,0.299,
1990-03,0.296,
1990-04,0.293,
1990-05,0.288,
1990-06,0.329,
1990-07,0.291,
1990-08,0.285,
1990-09,0.281,
1990-10,0.285,
1990-11,0.286,
1990-12,0.295,
1991-01,0.303,
1991-02,0.305,
1991-03,0.307,
1991-04,0.307,
1991-05,0.305,
1991-06,0.304,
1991-07,0.304,
1991-08,0.305,
1991-09,0.305,
1991-10,0.309,
1991-11,0.307,
1991-12,0.326,
1992-01,0.325,
1992-02,0.329,
1992-03,0.334,
1992-04,0.336,
1992-05,0.337,
1992-06,0.340,
1992-07,0.344,
1992-08,0.349,
1992-09,0.358,
1992-10,0.368,
1992-11,0.381,
1992-12,0.427,
1993-01,0.442,
1993-02,0.460,
1993-03,0.467,
1993-04,0.473,
1993-05,0.478,
1993-06,0.481,
1993-07,0.488,
1993-08,0.493,
1993-09,0.502,
1993-10,0.510,
1993-11,0.518,
1993-12,0.556,
1994-01,0.555,
1994-02,0.566,
1994-03,0.578,
1994-04,0.586,
1994-05,0.590,
1994-06,0.583,
1994-07,0.582,
1994-08,0.582,
1994-09,0.579,
1994-10,0.576,
1994-11,0.576,
1994-12,0.598,
1995-01,0.597,
1995-02,0.600,
1995-03,0.604,
1995-04,0.607,
1995-05,0.610,
1995-06,0.614,
1995-07,0.616,
1995-08,0.618,
1995-09,0.626,
1995-10,0.628,
1995-11,0.637,
1995-12,0.672,
1996-01,0.680,
1996-02,0.691,
1996-03,0.691,
1996-04,0.697,
1996-05,0.693,
1996-06,0.694,
1996-07,0.685,
1996-08,0.682,
1996-09,0.688,
1996-10,0.690,
1996-11,0.671,
1996-12,0.701,
1997-01,0.707,
1997-02,0.700,
1997-03,0.699,
1997-04,0.687,
1997-05,0.683,
1997-06,0.680,
1997-07,0.680,
1997-08,0.693,
1997-09,0.681,
1997-10,0.678,
1997-11,0.681,
1997-12,0.711,
1998-01,0.718,
1998-02,0.713,
1998-03,0.729,
1998-04,0.715,
1998-05,0.713,
1998-06,0.708,
1998-07,0.704,
1998-08,0.703,
1998-09,0.703,
1998-10,0.704,
1998-11,0.708,
1998-12,0.724,
1999-01,0.526,
1999-02,0.531,
1999-03,0.530,
1999-04,0.525,
1999-05,0.523,
1999-06,0.524,
1999-07,0.526,
1999-08,0.523,
1999-09,1.045,
1999-10,1.049,
1999-11,1.046,
1999-12,1.056,
2000-01,1.050,
2000-02,1.046,
2000-03,1.054,
2000-04,1.053,
2000-05,1.039,
2000-06,1.029,
2000-07,1.023,
2000-08,1.014,
2000-09,0.993,
2000-10,0.979,
2000-11,0.976,
2000-12,0.996,
2001-01,1.005,
2001-02,1.009,
2001-03,1.019,
2001-04,1.038,
2001-05,1.043,
2001-06,1.056,
2001-07,1.064,
2001-08,1.081,
2001-09,1.101,
2001-10,1.112,
2001-11,1.140,
2001-12,1.186,
2002-01,1.201,
2002-02,1.211,
2002-03,1.214,
2002-04,1.215,
2002-05,1.207,
2002-06,1.220,
2002-07,1.208,
2002-08,1.200,
2002-09,1.190,
2002-10,1.202,
2002-11,1.231,
2002-12,1.281,
2003-01,1.295,
2003-02,1.313,
2003-03,1.340,
2003-04,1.344,
2003-05,1.334,
2003-06,1.356,
2003-07,1.355,
2003-08,1.372,
2003-09,1.376,
2003-10,1.384,
2003-11,1.376,
2003-12,1.377,
2004-01,1.377,
2004-02,1.380,
2004-03,1.376,
2004-04,1.381,
2004-05,1.389,
2004-06,1.375,
2004-07,1.370,
2004-08,1.381,
2004-09,1.371,
