"",BBK01.WU0185,BBK01.WU0185_FLAGS
1988-11,6,
1988-12,13,
1989-01,4,
1989-02,1,
1989-03,1,
1989-04,0,
1989-05,0,
1989-06,-,Nothing exists
1989-07,102,
1989-08,154,
1989-09,-,Nothing exists
1989-10,1,
1989-11,3,
1989-12,137,
1990-01,129,
1990-02,11,
1990-03,-,Nothing exists
1990-04,869,
1990-05,34,
1990-06,17,
1990-07,1,
1990-08,27,
1990-09,8,
1990-10,711,
1990-11,-,Nothing exists
1990-12,-,Nothing exists
1991-01,2,
1991-02,-,Nothing exists
1991-03,-,Nothing exists
1991-04,-,Nothing exists
1991-05,-,Nothing exists
1991-06,105,
1991-07,-,Nothing exists
1991-08,951,
1991-09,11,
1991-10,1,
1991-11,-,Nothing exists
1991-12,24,
1992-01,41,
1992-02,0,
1992-03,52,
1992-04,-,Nothing exists
1992-05,1,
1992-06,4,
1992-07,4,
1992-08,69,
1992-09,15,
1992-10,137,
1992-11,11,
1992-12,107,
1993-01,12,
1993-02,85,
1993-03,-,Nothing exists
1993-04,-,Nothing exists
1993-05,3,
1993-06,-,Nothing exists
1993-07,77,
1993-08,1,
1993-09,-,Nothing exists
1993-10,13,
1993-11,-,Nothing exists
1993-12,3,
1994-01,4,
1994-02,3,
1994-03,4,
1994-04,-,Nothing exists
1994-05,-,Nothing exists
1994-06,3,
1994-07,27,
1994-08,27,
1994-09,38,
1994-10,33,
1994-11,6,
1994-12,11,
1995-01,2,
1995-02,102,
1995-03,-,Nothing exists
1995-04,1,
1995-05,-,Nothing exists
1995-06,125,
1995-07,0,
1995-08,79,
1995-09,4,
1995-10,15,
1995-11,-,Nothing exists
1995-12,82,
1996-01,-,Nothing exists
1996-02,0,
1996-03,42,
1996-04,20,
1996-05,-,Nothing exists
1996-06,13,
1996-07,15,
1996-08,6,
1996-09,25,
1996-10,2,
1996-11,3,
1996-12,5,
1997-01,72,
1997-02,-,Nothing exists
1997-03,-,Nothing exists
1997-04,3,
1997-05,1,
1997-06,26,
1997-07,-,Nothing exists
1997-08,-,Nothing exists
1997-09,2,
1997-10,73,
1997-11,0,
1997-12,-,Nothing exists
1998-01,26,
1998-02,9,
1998-03,38,
1998-04,9,
1998-05,9,
1998-06,-,Nothing exists
1998-07,0,
1998-08,2,
1998-09,2,
1998-10,26,
1998-11,2,
1998-12,9,
1999-01,9,
1999-02,1,
1999-03,17,
1999-04,23,
1999-05,4,
1999-06,1,
1999-07,20,
1999-08,4,
1999-09,0,
1999-10,7,
1999-11,14,
1999-12,16,
2000-01,71,
2000-02,1,
2000-03,33,
2000-04,21,
2000-05,48,
2000-06,77,
2000-07,15,
2000-08,5,
2000-09,205,
2000-10,68,
2000-11,27,
2000-12,16,
2001-01,37,
2001-02,57,
2001-03,152,
2001-04,103,
2001-05,18,
2001-06,48,
2001-07,21,
2001-08,17,
2001-09,125,
2001-10,127,
2001-11,61,
2001-12,215,
2002-01,26,
2002-02,143,
2002-03,32,
2002-04,13,
2002-05,36,
2002-06,52,
2002-07,3,
2002-08,62,
2002-09,22,
2002-10,3,
2002-11,22,
2002-12,14,
2003-01,9,
2003-02,9,
2003-03,53,
2003-04,23,
2003-05,6,
2003-06,-,Nothing exists
2003-07,21,
2003-08,5,
2003-09,51,
2003-10,-,Nothing exists
2003-11,3,
2003-12,2,
2004-01,1,
2004-02,1,
2004-03,1,
2004-04,1,
2004-05,2,
2004-06,0,
2004-07,1,
2004-08,3,
2004-09,2,
2004-10,0,
2004-11,0,
2004-12,0,
2005-01,-,Nothing exists
2005-02,0,
2005-03,0,
2005-04,0,
2005-05,14,
2005-06,-,Nothing exists
2005-07,2,
2005-08,15,
2005-09,31,
2005-10,3,
2005-11,488,
2005-12,28,
2006-01,150,
2006-02,39,
2006-03,0,
2006-04,277,
2006-05,10,
2006-06,2,
2006-07,15,
2006-08,20,
2006-09,1,
2006-10,2,
2006-11,7,
2006-12,9,
2007-01,40,
2007-02,9,
2007-03,7,
2007-04,2,
2007-05,1,
2007-06,4,
2007-07,32,
2007-08,1,
2007-09,7,
2007-10,39,
2007-11,10,
2007-12,38,
2008-01,2,
2008-02,0,
2008-03,5,
2008-04,-,Nothing exists
2008-05,36,
2008-06,2,
2008-07,8,
2008-08,45,
2008-09,-,Nothing exists
2008-10,3,
2008-11,40,
2008-12,11,
2009-01,-,Nothing exists
2009-02,4,
2009-03,14,
2009-04,12,
2009-05,1,
2009-06,7,
2009-07,1,
2009-08,13,
2009-09,3,
2009-10,4,
2009-11,33,
2009-12,5,
2010-01,86,
2010-02,0,
2010-03,2,
2010-04,36,
2010-05,-,Nothing exists
2010-06,-,Nothing exists
2010-07,30,
2010-08,2,
2010-09,2,
2010-10,7,
2010-11,9,
2010-12,4,
2011-01,308,
2011-02,1,
2011-03,6,
2011-04,-,Nothing exists
2011-05,3,
2011-06,10,
2011-07,97,
2011-08,-,Nothing exists
2011-09,1,
2011-10,12,
2011-11,11,
2011-12,13,
2012-01,1,
2012-02,2,
2012-03,376,
2012-04,1,
2012-05,-,Nothing exists
2012-06,177,
2012-07,-,Nothing exists
2012-08,8,
2012-09,-,Nothing exists
2012-10,5,
2012-11,-,Nothing exists
2012-12,0,
2013-01,-,Nothing exists
2013-02,-,Nothing exists
2013-03,5,
2013-04,-,Nothing exists
2013-05,1,
2013-06,332,
2013-07,1,
2013-08,9,
2013-09,1,
2013-10,-,Nothing exists
2013-11,127,
2013-12,0,
2014-01,-,Nothing exists
2014-02,17,
2014-03,0,
2014-04,1,
2014-05,4,
2014-06,233,
2014-07,31,
2014-08,-,Nothing exists
2014-09,23,
2014-10,780,
2014-11,-,Nothing exists
2014-12,625,
