"",BBK01.PC3254,BBK01.PC3254_FLAGS
"",Lending to domestic enterprises and self-employed persons / Long-term / Building and loan associations,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:30,
1999-01,9.291,
1999-04,9.146,
1999-07,9.124,
1999-10,9.195,
2000-01,9.313,
2000-04,9.405,
2000-07,9.483,
2000-10,9.612,
2001-01,9.672,
2001-04,9.722,
2001-07,9.771,
2001-10,9.780,
2002-01,9.752,
2002-04,9.676,
2002-07,9.735,
2002-10,9.746,
2003-01,9.717,
2003-04,9.602,
2003-07,9.565,
2003-10,9.398,
2004-01,9.568,
2004-04,9.315,
2004-07,9.164,
2004-10,9.092,
2005-01,8.952,
2005-04,8.832,
2005-07,8.764,
2005-10,8.723,
2006-01,8.616,
2006-04,8.516,
2006-07,8.544,
2006-10,8.708,
2007-01,8.760,
2007-04,8.872,
2007-07,8.988,
2007-10,9.075,
2008-01,9.172,
2008-04,9.356,
2008-07,9.591,
2008-10,9.731,
2009-01,9.809,
2009-04,9.894,
2009-07,9.995,
2009-10,10.146,
2010-01,10.196,
2010-04,10.239,
2010-07,10.211,
2010-10,10.264,
2011-01,10.335,
2011-04,10.408,
2011-07,10.548,
2011-10,10.701,
2012-01,10.820,
2012-04,10.942,
2012-07,11.050,
2012-10,11.142,
2013-01,11.377,
2013-04,11.575,
2013-07,11.662,
2013-10,11.801,
2014-01,11.883,
2014-04,12.012,
2014-07,12.055,
2014-10,12.034,
