"",BBK01.OUA019,BBK01.OUA019_FLAGS
"",Lending to foreign banks (MFIs) / Securities (excluding money market paper) issued by banks (MFIs) / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:47:16,
1986-06,3.160,
1986-07,3.143,
1986-08,2.754,
1986-09,3.094,
1986-10,3.206,
1986-11,2.976,
1986-12,2.975,
1987-01,2.944,
1987-02,3.221,
1987-03,3.467,
1987-04,3.455,
1987-05,3.558,
1987-06,3.750,
1987-07,3.684,
1987-08,3.618,
1987-09,3.583,
1987-10,3.496,
1987-11,3.370,
1987-12,3.297,
1988-01,3.583,
1988-02,3.600,
1988-03,4.277,
1988-04,4.111,
1988-05,4.046,
1988-06,4.076,
1988-07,4.162,
1988-08,4.230,
1988-09,4.214,
1988-10,3.952,
1988-11,4.186,
1988-12,4.248,
1989-01,4.504,
1989-02,4.667,
1989-03,4.950,
1989-04,4.952,
1989-05,4.856,
1989-06,4.843,
1989-07,4.803,
1989-08,4.811,
1989-09,5.044,
1989-10,4.950,
1989-11,5.056,
1989-12,5.018,
1990-01,5.208,
1990-02,5.575,
1990-03,5.888,
1990-04,6.050,
1990-05,6.328,
1990-06,6.424,
1990-07,6.523,
1990-08,6.791,
1990-09,6.810,
1990-10,6.917,
1990-11,7.112,
1990-12,7.471,
1991-01,7.212,
1991-02,7.201,
1991-03,7.411,
1991-04,7.647,
1991-05,7.599,
1991-06,7.816,
1991-07,7.644,
1991-08,7.831,
1991-09,8.086,
1991-10,8.176,
1991-11,8.620,
1991-12,8.931,
1992-01,8.693,
1992-02,9.131,
1992-03,9.120,
1992-04,9.391,
1992-05,9.510,
1992-06,9.653,
1992-07,9.929,
1992-08,10.091,
1992-09,9.848,
1992-10,10.086,
1992-11,10.666,
1992-12,10.877,
1993-01,10.665,
1993-02,11.066,
1993-03,10.952,
1993-04,11.680,
1993-05,11.702,
1993-06,11.624,
1993-07,11.373,
1993-08,11.090,
1993-09,11.394,
1993-10,11.017,
1993-11,11.229,
1993-12,12.439,
1994-01,12.817,
1994-02,12.601,
1994-03,12.742,
1994-04,13.024,
1994-05,12.327,
1994-06,12.249,
1994-07,12.145,
1994-08,12.417,
1994-09,12.008,
1994-10,11.914,
1994-11,12.530,
1994-12,12.133,
1995-01,12.026,
1995-02,12.098,
1995-03,12.239,
1995-04,12.494,
1995-05,12.766,
1995-06,12.911,
