"",BBK01.OUD001,BBK01.OUD001_FLAGS
"",Money market paper issued by banks (MFIs) / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:20,
1993-12,0.156,
1994-01,0.278,
1994-02,0.232,
1994-03,0.190,
1994-04,0.171,
1994-05,0.152,
1994-06,0.156,
1994-07,0.165,
1994-08,0.173,
1994-09,0.203,
1994-10,0.633,
1994-11,0.965,
1994-12,0.780,
1995-01,0.886,
1995-02,0.375,
1995-03,0.120,
1995-04,0.020,
1995-05,0.028,
1995-06,0.025,
1995-07,0.018,
1995-08,0.037,
1995-09,0.050,
1995-10,0.302,
1995-11,0.302,
1995-12,0.034,
1996-01,0.046,
1996-02,0.062,
1996-03,0.054,
1996-04,0.054,
1996-05,0.055,
1996-06,0.049,
1996-07,0.076,
1996-08,0.129,
1996-09,0.104,
1996-10,0.110,
1996-11,0.122,
1996-12,0.128,
1997-01,0.144,
1997-02,0.088,
1997-03,0.087,
1997-04,0.080,
1997-05,0.085,
1997-06,0.118,
1997-07,0.118,
1997-08,0.086,
1997-09,0.050,
1997-10,0.565,
1997-11,0.566,
1997-12,0.625,
1998-01,0.526,
1998-02,0.572,
1998-03,1.413,
1998-04,0.687,
1998-05,0.675,
1998-06,0.660,
1998-07,0.509,
1998-08,0.435,
1998-09,0.599,
1998-10,0.351,
1998-11,0.449,
1998-12,0.290,
1999-01,0.801,
1999-02,0.845,
1999-03,0.774,
1999-04,0.654,
1999-05,0.627,
1999-06,0.655,
1999-07,0.764,
1999-08,0.729,
1999-09,0.918,
1999-10,0.913,
1999-11,0.938,
1999-12,0.829,
2000-01,0.860,
2000-02,1.287,
2000-03,1.323,
2000-04,1.632,
2000-05,2.294,
2000-06,2.105,
2000-07,2.048,
2000-08,1.968,
2000-09,1.739,
2000-10,2.278,
2000-11,2.702,
2000-12,3.116,
2001-01,3.065,
2001-02,2.878,
2001-03,2.528,
2001-04,2.116,
2001-05,2.096,
2001-06,2.025,
2001-07,1.699,
2001-08,1.625,
2001-09,1.492,
2001-10,1.191,
2001-11,0.777,
2001-12,0.404,
2002-01,0.393,
2002-02,0.377,
2002-03,0.358,
2002-04,0.303,
2002-05,0.252,
2002-06,0.273,
2002-07,.,No value available
2002-08,0.571,
2002-09,0.721,
2002-10,2.025,
2002-11,10.071,
2002-12,1.878,
2003-01,1.601,
2003-02,1.907,
2003-03,1.659,
2003-04,1.518,
2003-05,0.846,
2003-06,0.844,
2003-07,1.251,
2003-08,0.994,
2003-09,1.273,
2003-10,1.614,
2003-11,1.366,
2003-12,1.094,
2004-01,1.282,
2004-02,1.109,
2004-03,0.759,
2004-04,0.444,
2004-05,0.367,
2004-06,0.340,
2004-07,0.518,
2004-08,1.051,
2004-09,0.897,
2004-10,1.139,
2004-11,1.134,
2004-12,0.882,
2005-01,0.934,
2005-02,0.937,
2005-03,0.728,
2005-04,0.627,
2005-05,0.108,
2005-06,0.191,
2005-07,0.166,
2005-08,0.209,
2005-09,0.179,
2005-10,0.193,
2005-11,0.259,
2005-12,0.336,
2006-01,0.325,
2006-02,0.179,
2006-03,1.390,
2006-04,1.495,
2006-05,1.440,
2006-06,1.816,
2006-07,1.909,
2006-08,2.146,
2006-09,2.120,
2006-10,2.136,
2006-11,2.153,
2006-12,2.118,
2007-01,2.170,
2007-02,2.190,
2007-03,2.163,
2007-04,2.078,
2007-05,2.098,
2007-06,2.243,
2007-07,2.247,
2007-08,2.784,
2007-09,3.014,
2007-10,3.409,
2007-11,3.312,
2007-12,4.844,
2008-01,5.058,
2008-02,4.858,
2008-03,4.414,
2008-04,4.819,
2008-05,5.259,
2008-06,5.020,
2008-07,5.011,
2008-08,5.051,
2008-09,4.690,
2008-10,4.372,
2008-11,3.577,
2008-12,3.411,
2009-01,2.723,
2009-02,2.763,
2009-03,1.956,
2009-04,1.891,
2009-05,1.684,
2009-06,1.495,
2009-07,1.444,
2009-08,1.456,
2009-09,1.190,
2009-10,1.000,
2009-11,0.848,
2009-12,0.579,
2010-01,0.448,
2010-02,0.581,
2010-03,0.372,
2010-04,0.382,
2010-05,0.371,
2010-06,0.219,
2010-07,0.213,
2010-08,0.239,
2010-09,0.234,
2010-10,0.133,
2010-11,0.136,
2010-12,0.110,
2011-01,0.258,
2011-02,0.247,
2011-03,0.227,
2011-04,0.242,
2011-05,0.341,
2011-06,0.453,
2011-07,0.466,
2011-08,0.536,
2011-09,0.582,
2011-10,0.604,
2011-11,0.603,
2011-12,0.452,
2012-01,0.551,
2012-02,0.625,
2012-03,0.762,
2012-04,0.738,
2012-05,0.681,
2012-06,0.706,
2012-07,0.672,
2012-08,0.732,
2012-09,0.589,
2012-10,0.529,
2012-11,0.350,
2012-12,0.274,
2013-01,0.251,
2013-02,0.239,
2013-03,0.188,
2013-04,0.183,
2013-05,0.246,
2013-06,0.223,
2013-07,0.221,
2013-08,0.167,
2013-09,0.158,
2013-10,0.165,
2013-11,0.167,
2013-12,0.410,
2014-01,0.361,
2014-02,0.384,
2014-03,0.337,
2014-04,0.356,
2014-05,0.337,
2014-06,0.366,
2014-07,0.271,
2014-08,0.185,
2014-09,0.210,
2014-10,0.251,
2014-11,0.322,
2014-12,0.396,Provisional value
