"",BBK01.QUY448,BBK01.QUY448_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Netherlands / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:01,
2002-03,2.543,
2002-04,2.265,
2002-05,3.515,
2002-06,3.036,
2002-07,2.088,
2002-08,1.529,
2002-09,1.591,
2002-10,1.506,
2002-11,1.468,
2002-12,1.681,
2003-01,1.540,
2003-02,1.393,
2003-03,1.336,
2003-04,1.567,
2003-05,1.574,
2003-06,1.714,
2003-07,1.589,
2003-08,1.726,
2003-09,1.658,
2003-10,1.728,
2003-11,1.555,
2003-12,1.549,
2004-01,2.028,
2004-02,2.096,
2004-03,1.289,
2004-04,-0.335,
2004-05,1.149,
2004-06,0.453,
2004-07,0.079,
2004-08,-0.098,
2004-09,-0.249,
2004-10,-0.155,
2004-11,1.370,
2004-12,1.184,
2005-01,2.332,
2005-02,2.260,
2005-03,2.935,
2005-04,1.367,
2005-05,0.747,
2005-06,0.069,
2005-07,0.458,
2005-08,0.082,
2005-09,0.337,
2005-10,0.439,
2005-11,1.216,
2005-12,0.479,
2006-01,0.650,
2006-02,0.682,
2006-03,-0.825,
2006-04,-0.565,
2006-05,-0.378,
2006-06,-0.307,
2006-07,-0.441,
2006-08,-1.294,
2006-09,-0.760,
2006-10,-0.524,
2006-11,1.707,
2006-12,1.335,
2007-01,1.490,
2007-02,1.195,
2007-03,0.179,
2007-04,-0.103,
2007-05,0.768,
2007-06,1.133,
2007-07,1.589,
2007-08,1.689,
2007-09,1.959,
2007-10,1.109,
2007-11,0.847,
2007-12,0.513,
2008-01,-0.267,
2008-02,-0.117,
2008-03,-0.442,
2008-04,-0.788,
2008-05,-0.488,
2008-06,-0.169,
2008-07,-0.581,
2008-08,-0.300,
2008-09,-0.574,
2008-10,-0.209,
2008-11,0.002,
2008-12,-0.168,
2009-01,-0.339,
2009-02,-0.320,
2009-03,0.024,
2009-04,-0.055,
2009-05,0.278,
2009-06,0.168,
2009-07,-0.027,
2009-08,0.255,
2009-09,0.478,
2009-10,0.191,
2009-11,0.400,
2009-12,0.486,
2010-01,0.645,
2010-02,0.667,
2010-03,0.086,
2010-04,0.596,
2010-05,0.041,
2010-06,-0.051,
2010-07,1.835,
2010-08,0.657,
2010-09,0.018,
2010-10,0.895,
2010-11,0.730,
2010-12,0.735,
2011-01,0.763,
2011-02,0.993,
2011-03,0.546,
2011-04,1.518,
2011-05,0.693,
2011-06,0.547,
2011-07,.,No value available
2011-08,-0.191,
2011-09,-0.036,
2011-10,0.045,
2011-11,-0.121,
2011-12,-0.199,
2012-01,-0.114,
2012-02,-0.077,
2012-03,-0.508,
2012-04,-0.242,
2012-05,-0.686,
2012-06,-0.277,
2012-07,-0.273,
2012-08,-0.295,
2012-09,0.180,
2012-10,0.629,
2012-11,0.449,
2012-12,0.883,
2013-01,0.626,
2013-02,0.987,
2013-03,0.776,
2013-04,-0.206,
2013-05,-0.005,
2013-06,-0.095,
2013-07,0.471,
2013-08,0.178,
2013-09,0.124,
2013-10,0.844,
2013-11,0.975,
2013-12,0.234,
2014-01,0.669,
2014-02,1.096,
2014-03,1.249,
2014-04,0.577,
2014-05,0.572,
2014-06,0.971,
2014-07,1.968,
2014-08,1.525,
2014-09,0.715,
2014-10,0.940,
