"",BBK01.QUK926,BBK01.QUK926_FLAGS
"",Consolidated German banks: Loans and advances to foreign general government / Switzerland / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:37,
2002-03,6.505,
2002-04,5.760,
2002-05,5.718,
2002-06,5.791,
2002-07,5.876,
2002-08,6.007,
2002-09,6.104,
2002-10,6.213,
2002-11,6.366,
2002-12,6.481,
2003-01,6.562,
2003-02,6.967,
2003-03,6.609,
2003-04,6.413,
2003-05,6.459,
2003-06,6.918,
2003-07,7.994,
2003-08,7.716,
2003-09,7.542,
2003-10,7.718,
2003-11,7.397,
2003-12,7.488,
2004-01,7.440,
2004-02,7.609,
2004-03,7.550,
2004-04,7.572,
2004-05,7.696,
2004-06,7.565,
2004-07,7.542,
2004-08,7.717,
2004-09,7.705,
2004-10,7.900,
2004-11,8.118,
2004-12,8.068,
2005-01,7.997,
2005-02,8.066,
2005-03,8.059,
2005-04,7.946,
2005-05,8.053,
2005-06,8.326,
2005-07,8.115,
2005-08,8.388,
2005-09,8.827,
2005-10,8.579,
2005-11,8.767,
2005-12,8.027,
2006-01,8.170,
2006-02,8.031,
2006-03,7.917,
2006-04,7.915,
2006-05,7.722,
2006-06,8.219,
2006-07,8.013,
2006-08,8.229,
2006-09,7.860,
2006-10,7.892,
2006-11,7.836,
2006-12,7.712,
2007-01,7.658,
2007-02,8.015,
2007-03,7.578,
2007-04,7.537,
2007-05,7.567,
2007-06,7.081,
2007-07,7.164,
2007-08,6.977,
2007-09,6.832,
2007-10,6.804,
2007-11,6.877,
2007-12,6.720,
2008-01,7.123,
2008-02,7.264,
2008-03,7.130,
2008-04,6.853,
2008-05,6.691,
2008-06,6.560,
2008-07,6.399,
2008-08,6.402,
2008-09,6.522,
2008-10,6.758,
2008-11,6.439,
2008-12,6.554,
2009-01,6.511,
2009-02,6.513,
2009-03,6.178,
2009-04,6.179,
2009-05,6.111,
2009-06,5.939,
2009-07,5.706,
2009-08,5.605,
2009-09,5.408,
2009-10,5.392,
2009-11,5.364,
2009-12,5.129,
2010-01,5.170,
2010-02,5.002,
2010-03,5.067,
2010-04,5.006,
2010-05,4.768,
2010-06,4.982,
2010-07,4.885,
2010-08,5.005,
2010-09,4.838,
2010-10,4.640,
2010-11,4.767,
2010-12,4.756,
2011-01,4.607,
2011-02,4.623,
2011-03,4.758,
2011-04,4.624,
2011-05,4.634,
2011-06,4.946,
2011-07,4.674,
2011-08,4.575,
2011-09,4.311,
2011-10,4.226,
2011-11,4.112,
2011-12,4.045,
2012-01,3.773,
2012-02,3.773,
2012-03,3.653,
2012-04,3.610,
2012-05,3.321,
2012-06,3.089,
2012-07,3.082,
2012-08,3.084,
2012-09,3.063,
2012-10,3.075,
2012-11,3.383,
2012-12,3.170,
2013-01,3.123,
2013-02,2.985,
2013-03,2.960,
2013-04,2.678,
2013-05,2.641,
2013-06,2.690,
2013-07,2.787,
2013-08,2.690,
2013-09,2.701,
2013-10,2.609,
2013-11,2.795,
2013-12,2.766,
2014-01,2.869,
2014-02,2.913,
2014-03,2.846,
2014-04,2.406,
2014-05,2.739,
2014-06,3.093,
2014-07,3.257,
2014-08,3.285,
2014-09,3.270,
2014-10,3.174,
