"",BBK01.TS1390,BBK01.TS1390_FLAGS
"",Credit to households and non-profit institutions serving households / Loans / All maturities / Domestic / Outstanding amounts at the end of the month (stocks) / Seasonally adjusted,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-27 09:16:27,
2003-01,1412.4,
2003-02,1414.6,
2003-03,1416.1,
2003-04,1416.9,
2003-05,1418.1,
2003-06,1418.2,
2003-07,1419.6,
2003-08,1419.7,
2003-09,1421.7,
2003-10,1422.8,
2003-11,1422.2,
2003-12,1422.6,
2004-01,1421.3,
2004-02,1419.9,
2004-03,1420.0,
2004-04,1421.2,
2004-05,1421.4,
2004-06,1423.9,
2004-07,1425.5,
2004-08,1425.2,
2004-09,1426.5,
2004-10,1427.5,
2004-11,1424.7,
2004-12,1427.8,
2005-01,1427.0,
2005-02,1424.5,
2005-03,1424.1,
2005-04,1426.0,
2005-05,1427.0,
2005-06,1426.2,
2005-07,1426.6,
2005-08,1427.4,
2005-09,1427.8,
2005-10,1428.1,
2005-11,1429.8,
2005-12,1430.9,
2006-01,1439.8,
2006-02,1439.9,
2006-03,1438.1,
2006-04,1438.3,
2006-05,1438.8,
2006-06,1437.6,
2006-07,1437.5,
2006-08,1436.9,
2006-09,1436.9,
2006-10,1436.1,
2006-11,1435.6,
2006-12,1431.0,
2007-01,1428.8,
2007-02,1427.8,
2007-03,1427.9,
2007-04,1424.9,
2007-05,1422.9,
2007-06,1422.6,
2007-07,1421.1,
2007-08,1418.4,
2007-09,1416.8,
2007-10,1415.1,
2007-11,1414.5,
2007-12,1412.3,
2008-01,1411.5,
2008-02,1410.7,
2008-03,1410.4,
2008-04,1409.5,
2008-05,1408.7,
2008-06,1409.1,
2008-07,1407.5,
2008-08,1406.0,
2008-09,1404.8,
2008-10,1404.6,
2008-11,1403.3,
2008-12,1402.9,
2009-01,1401.9,
2009-02,1402.6,
2009-03,1401.3,
2009-04,1403.8,
2009-05,1404.3,
2009-06,1403.8,
2009-07,1404.2,
2009-08,1404.8,
2009-09,1405.2,
2009-10,1405.9,
2009-11,1406.3,
2009-12,1406.0,
2010-01,1405.8,
2010-02,1405.1,
2010-03,1407.1,
2010-04,1407.8,
2010-05,1408.8,
2010-06,1410.4,
2010-07,1411.3,
2010-08,1412.4,
2010-09,1411.8,
2010-10,1412.1,
2010-11,1414.6,
2010-12,1414.7,
2011-01,1413.8,
2011-02,1414.1,
2011-03,1414.7,
2011-04,1415.3,
2011-05,1417.9,
2011-06,1417.8,
2011-07,1418.0,
2011-08,1423.4,
2011-09,1425.0,
2011-10,1424.9,
2011-11,1427.4,
2011-12,1427.1,
2012-01,1429.4,
2012-02,1430.7,
2012-03,1431.8,
2012-04,1434.2,
2012-05,1436.4,
2012-06,1435.9,
2012-07,1437.8,
2012-08,1438.6,
2012-09,1439.2,
2012-10,1441.6,
2012-11,1443.9,
2012-12,1444.0,
2013-01,1444.5,
2013-02,1445.9,
2013-03,1447.1,
2013-04,1448.6,
2013-05,1449.8,
2013-06,1451.0,
2013-07,1452.6,
2013-08,1454.7,
2013-09,1455.4,
2013-10,1456.4,
2013-11,1457.3,
2013-12,1458.5,
2014-01,1458.9,
2014-02,1461.8,
2014-03,1463.4,
2014-04,1465.0,
2014-05,1465.9,
2014-06,1467.9,
2014-07,1469.9,
2014-08,1471.9,
2014-09,1473.5,
2014-10,1476.1,
2014-11,1477.1,
2014-12,1480.6,Provisional value
2015-01,1482.3,
