"",BBK01.QUW088,BBK01.QUW088_FLAGS
"",Foreign branches: Short-term loans and advances to foreign non-banks / All countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:40:00,
2001-12,344.546,
2002-01,351.082,
2002-02,329.114,
2002-03,308.661,
2002-04,341.106,
2002-05,349.460,
2002-06,304.299,
2002-07,320.148,
2002-08,345.056,
2002-09,336.137,
2002-10,329.819,
2002-11,340.477,
2002-12,273.966,
2003-01,294.084,
2003-02,296.474,
2003-03,313.647,
2003-04,331.993,
2003-05,332.765,
2003-06,316.258,
2003-07,291.531,
2003-08,296.673,
2003-09,290.601,
2003-10,286.114,
2003-11,286.737,
2003-12,265.067,
2004-01,299.678,
2004-02,309.709,
2004-03,334.608,
2004-04,335.692,
2004-05,331.225,
2004-06,314.128,
2004-07,323.930,
2004-08,313.871,
2004-09,313.519,
2004-10,319.567,
2004-11,323.731,
2004-12,311.587,
2005-01,329.894,
2005-02,335.164,
2005-03,323.374,
2005-04,345.730,
2005-05,351.843,
2005-06,348.639,
2005-07,355.733,
2005-08,374.440,
2005-09,378.412,
2005-10,396.017,
2005-11,391.158,
2005-12,363.154,
2006-01,388.122,
2006-02,407.017,
2006-03,420.777,
2006-04,451.474,
2006-05,450.761,
2006-06,447.025,
2006-07,431.384,
2006-08,434.988,
2006-09,450.780,
2006-10,452.134,
2006-11,446.261,
2006-12,423.752,
2007-01,499.154,
2007-02,540.744,
2007-03,565.353,
2007-04,548.793,
2007-05,565.093,
2007-06,574.794,
2007-07,614.969,
2007-08,549.880,
2007-09,544.434,
2007-10,529.544,
2007-11,548.412,
2007-12,532.454,
2008-01,553.166,
2008-02,505.436,
2008-03,491.936,
2008-04,481.338,
2008-05,487.151,
2008-06,430.395,
2008-07,425.463,
2008-08,441.931,
2008-09,478.356,
2008-10,462.402,
2008-11,427.477,
2008-12,331.900,
2009-01,360.137,
2009-02,338.171,
2009-03,317.407,
2009-04,329.602,
2009-05,316.835,
2009-06,301.260,
2009-07,286.667,
2009-08,271.798,
2009-09,284.027,
2009-10,284.302,
2009-11,286.293,
2009-12,272.650,
2010-01,288.007,
2010-02,284.854,
2010-03,297.284,
2010-04,354.666,
2010-05,342.585,
2010-06,333.922,
2010-07,310.645,
2010-08,315.477,
2010-09,316.067,
2010-10,309.740,
2010-11,312.288,
2010-12,290.724,
2011-01,313.149,
2011-02,312.742,
2011-03,298.341,
2011-04,297.561,
2011-05,300.429,
2011-06,287.953,
2011-07,301.270,
2011-08,307.860,
2011-09,317.214,
2011-10,325.973,
2011-11,313.095,
2011-12,274.834,
2012-01,302.430,
2012-02,293.341,
2012-03,278.201,
2012-04,281.476,
2012-05,312.013,
2012-06,274.772,
2012-07,290.356,
2012-08,275.557,
2012-09,285.568,
2012-10,259.450,
2012-11,263.885,
2012-12,235.086,
2013-01,254.328,
2013-02,275.429,
2013-03,274.544,
2013-04,284.753,
2013-05,294.728,
2013-06,275.507,
2013-07,263.929,
2013-08,263.560,
2013-09,291.503,
2013-10,278.075,
2013-11,271.221,
2013-12,256.931,
2014-01,279.272,
2014-02,281.219,
2014-03,297.388,
2014-04,303.506,
2014-05,298.390,
2014-06,313.751,
2014-07,321.865,
2014-08,296.504,
2014-09,331.500,
2014-10,325.551,
2014-11,330.525,
