"",BBK01.OUA318,BBK01.OUA318_FLAGS
"",Savings bonds purchased by social security funds  / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:50,
1999-01,1.160,
1999-02,0.924,
1999-03,0.832,
1999-04,0.824,
1999-05,0.802,
1999-06,0.793,
1999-07,0.784,
1999-08,0.782,
1999-09,0.787,
1999-10,0.776,
1999-11,0.789,
1999-12,0.780,
2000-01,0.787,
2000-02,0.786,
2000-03,0.778,
2000-04,0.770,
2000-05,0.771,
2000-06,0.770,
2000-07,0.769,
2000-08,0.779,
2000-09,0.777,
2000-10,0.772,
2000-11,0.772,
2000-12,0.762,
2001-01,0.760,
2001-02,0.757,
2001-03,0.773,
2001-04,0.770,
2001-05,0.763,
2001-06,0.765,
2001-07,0.760,
2001-08,0.755,
2001-09,0.760,
2001-10,0.762,
2001-11,0.769,
2001-12,0.776,
2002-01,0.735,
2002-02,0.738,
2002-03,0.735,
2002-04,0.734,
2002-05,0.736,
2002-06,0.735,
2002-07,0.734,
2002-08,0.723,
2002-09,0.718,
2002-10,0.542,
2002-11,0.541,
2002-12,0.543,
2003-01,0.512,
2003-02,0.505,
2003-03,0.493,
2003-04,0.492,
2003-05,0.498,
2003-06,0.488,
2003-07,0.488,
2003-08,0.479,
2003-09,0.476,
2003-10,0.472,
2003-11,0.486,
2003-12,0.475,
2004-01,0.464,
2004-02,0.461,
2004-03,0.461,
2004-04,0.465,
2004-05,0.466,
2004-06,0.465,
2004-07,0.461,
2004-08,0.438,
2004-09,0.471,
2004-10,0.400,
2004-11,0.402,
2004-12,0.382,
2005-01,0.388,
2005-02,0.404,
2005-03,0.410,
2005-04,0.404,
2005-05,0.422,
2005-06,0.415,
2005-07,0.416,
2005-08,0.413,
2005-09,0.396,
2005-10,0.388,
2005-11,0.392,
2005-12,0.395,
2006-01,0.385,
2006-02,0.385,
2006-03,0.381,
2006-04,0.380,
2006-05,0.382,
2006-06,0.388,
2006-07,0.389,
2006-08,0.389,
2006-09,0.394,
2006-10,0.395,
2006-11,0.380,
2006-12,0.375,
2007-01,0.373,
2007-02,0.361,
2007-03,0.341,
2007-04,0.343,
2007-05,0.332,
2007-06,0.249,
2007-07,0.247,
2007-08,0.243,
2007-09,0.237,
2007-10,0.224,
2007-11,0.232,
2007-12,0.208,
2008-01,0.204,
2008-02,0.199,
2008-03,0.196,
2008-04,0.196,
2008-05,0.193,
2008-06,0.192,
2008-07,0.189,
2008-08,0.189,
2008-09,0.194,
2008-10,0.194,
2008-11,0.192,
2008-12,0.196,
2009-01,0.184,
2009-02,0.183,
2009-03,0.193,
2009-04,0.195,
2009-05,0.220,
2009-06,0.214,
2009-07,0.213,
2009-08,0.214,
2009-09,0.224,
2009-10,0.224,
2009-11,0.233,
2009-12,0.217,
2010-01,0.207,
2010-02,0.200,
2010-03,0.189,
2010-04,0.186,
2010-05,0.194,
2010-06,0.199,
2010-07,0.186,
2010-08,0.183,
2010-09,0.188,
2010-10,0.186,
2010-11,0.184,
2010-12,0.194,
2011-01,0.176,
2011-02,0.183,
2011-03,0.176,
2011-04,0.196,
2011-05,0.201,
2011-06,0.199,
2011-07,0.200,
2011-08,0.159,
2011-09,0.140,
2011-10,0.137,
2011-11,0.127,
2011-12,0.127,
2012-01,0.127,
2012-02,0.130,
2012-03,0.124,
2012-04,0.121,
2012-05,0.119,
2012-06,0.122,
2012-07,0.117,
2012-08,0.134,
2012-09,0.131,
2012-10,0.128,
2012-11,0.175,
2012-12,0.384,
2013-01,0.120,
2013-02,0.125,
2013-03,0.123,
2013-04,0.119,
2013-05,0.117,
2013-06,0.117,
2013-07,0.121,
2013-08,0.113,
2013-09,0.118,
2013-10,0.130,
2013-11,0.181,
2013-12,0.331,
2014-01,0.129,
2014-02,0.176,
2014-03,0.174,
2014-04,0.173,
2014-05,0.171,
2014-06,0.166,
2014-07,0.163,
2014-08,0.165,
2014-09,0.182,
2014-10,0.189,
2014-11,0.184,
2014-12,0.230,Provisional value
