"",BBK01.OUE046,BBK01.OUE046_FLAGS
"",Time deposits of resident households / Total / Branches of foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:45,
1968-12,0.009,
1969-01,0.009,
1969-02,0.013,
1969-03,0.014,
1969-04,0.018,
1969-05,0.022,
1969-06,0.031,
1969-07,0.030,
1969-08,0.040,
1969-09,0.064,
1969-10,0.065,
1969-11,0.059,
1969-12,0.030,
1970-01,0.027,
1970-02,0.017,
1970-03,0.017,
1970-04,0.015,
1970-05,0.016,
1970-06,0.013,
1970-07,0.016,
1970-08,0.014,
1970-09,0.013,
1970-10,0.013,
1970-11,0.012,
1970-12,0.016,
1971-01,0.016,
1971-02,0.019,
1971-03,0.020,
1971-04,0.022,
1971-05,0.018,
1971-06,0.019,
1971-07,0.022,
1971-08,0.021,
1971-09,0.021,
1971-10,0.024,
1971-11,0.022,
1971-12,0.023,
1972-01,0.025,
1972-02,0.029,
1972-03,0.027,
1972-04,0.027,
1972-05,0.025,
1972-06,0.025,
1972-07,0.030,
1972-08,0.029,
1972-09,0.027,
1972-10,0.031,
1972-11,0.046,
1972-12,0.066,
1973-01,0.062,
1973-02,0.048,
1973-03,0.043,
1973-04,0.057,
1973-05,0.069,
1973-06,0.084,
1973-07,0.085,
1973-08,0.112,
1973-09,0.121,
1973-10,0.126,
1973-11,0.112,
1973-12,0.110,
1974-01,0.098,
1974-02,0.085,
1974-03,0.087,
1974-04,0.086,
1974-05,0.080,
1974-06,0.085,
1974-07,0.085,
1974-08,0.088,
1974-09,0.088,
1974-10,0.087,
1974-11,0.079,
1974-12,0.077,
1975-01,0.074,
1975-02,0.074,
1975-03,0.072,
1975-04,0.066,
1975-05,0.063,
1975-06,0.060,
1975-07,0.057,
1975-08,0.058,
1975-09,0.060,
1975-10,0.058,
1975-11,0.059,
1975-12,0.055,
1976-01,0.057,
1976-02,0.051,
1976-03,0.054,
1976-04,0.049,
1976-05,0.050,
1976-06,0.053,
1976-07,0.049,
1976-08,0.051,
1976-09,0.050,
1976-10,0.049,
1976-11,0.044,
1976-12,0.046,
1977-01,0.047,
1977-02,0.047,
1977-03,0.046,
1977-04,0.048,
1977-05,0.045,
1977-06,0.044,
1977-07,0.049,
1977-08,0.050,
1977-09,0.044,
1977-10,0.041,
1977-11,0.043,
1977-12,0.044,
1978-01,0.048,
1978-02,0.048,
1978-03,0.052,
1978-04,0.057,
1978-05,0.053,
1978-06,0.045,
1978-07,0.050,
1978-08,0.051,
1978-09,0.049,
1978-10,0.047,
1978-11,0.047,
1978-12,0.049,
1979-01,0.052,
1979-02,0.055,
1979-03,0.051,
1979-04,0.054,
1979-05,0.053,
1979-06,0.048,
1979-07,0.050,
1979-08,0.057,
1979-09,0.061,
1979-10,0.058,
1979-11,0.061,
1979-12,0.065,
1980-01,0.064,
1980-02,0.064,
1980-03,0.067,
1980-04,0.074,
1980-05,0.068,
1980-06,0.069,
1980-07,0.073,
1980-08,0.076,
1980-09,0.076,
1980-10,0.078,
1980-11,0.078,
1980-12,0.079,
1981-01,0.086,
1981-02,0.090,
1981-03,0.094,
1981-04,0.102,
1981-05,0.104,
1981-06,0.108,
1981-07,0.112,
1981-08,0.114,
1981-09,0.112,
1981-10,0.114,
1981-11,0.118,
1981-12,0.119,
1982-01,0.124,
1982-02,0.123,
1982-03,0.126,
1982-04,0.130,
1982-05,0.129,
1982-06,0.131,
1982-07,0.132,
1982-08,0.132,
1982-09,0.127,
1982-10,0.127,
1982-11,0.126,
1982-12,0.132,
1983-01,0.122,
1983-02,0.121,
1983-03,0.124,
1983-04,0.126,
1983-05,0.127,
1983-06,0.125,
1983-07,0.130,
1983-08,0.130,
1983-09,0.131,
1983-10,0.128,
1983-11,0.128,
1983-12,0.133,
1984-01,0.132,
1984-02,0.130,
1984-03,0.127,
1984-04,0.125,
1984-05,0.119,
1984-06,0.126,
1984-07,0.121,
1984-08,0.122,
1984-09,0.123,
1984-10,0.127,
1984-11,0.127,
1984-12,0.131,
1985-01,0.133,
1985-02,0.135,
1985-03,0.135,
1985-04,0.135,
1985-05,0.139,
1985-06,0.142,
1985-07,0.163,
1985-08,0.176,
1985-09,0.161,
1985-10,0.156,
1985-11,0.157,
1985-12,0.150,
1986-01,0.150,
1986-02,0.146,
1986-03,0.162,
1986-04,0.172,
1986-05,0.115,
1986-06,0.115,
1986-07,0.112,
1986-08,0.111,
1986-09,0.114,
1986-10,0.109,
1986-11,0.108,
1986-12,0.096,
1987-01,0.094,
1987-02,0.088,
1987-03,0.089,
1987-04,0.095,
1987-05,0.097,
1987-06,0.094,
1987-07,0.087,
1987-08,0.095,
1987-09,0.096,
1987-10,0.099,
1987-11,0.098,
1987-12,0.096,
1988-01,0.090,
1988-02,0.088,
1988-03,0.081,
1988-04,0.080,
1988-05,0.079,
1988-06,0.081,
1988-07,0.086,
1988-08,0.091,
1988-09,0.090,
1988-10,0.089,
1988-11,0.084,
1988-12,0.076,
1989-01,0.079,
1989-02,0.076,
1989-03,0.076,
1989-04,0.078,
1989-05,0.079,
1989-06,0.079,
1989-07,0.084,
1989-08,0.095,
1989-09,0.105,
1989-10,0.109,
1989-11,0.112,
1989-12,0.126,
1990-01,0.139,
1990-02,0.143,
1990-03,0.150,
1990-04,0.156,
1990-05,0.155,
1990-06,0.150,
1990-07,0.152,
1990-08,0.161,
1990-09,0.160,
1990-10,0.159,
1990-11,0.166,
1990-12,0.171,
1991-01,0.205,
1991-02,0.189,
1991-03,0.192,
1991-04,0.197,
1991-05,0.195,
1991-06,0.195,
1991-07,0.202,
1991-08,0.209,
1991-09,0.213,
1991-10,0.218,
1991-11,0.224,
1991-12,0.234,
1992-01,0.246,
1992-02,0.255,
1992-03,0.258,
1992-04,0.261,
1992-05,0.274,
1992-06,0.279,
1992-07,0.274,
1992-08,0.281,
1992-09,0.284,
1992-10,0.279,
1992-11,0.268,
1992-12,0.248,
1993-01,0.259,
1993-02,0.269,
1993-03,0.279,
1993-04,0.274,
1993-05,0.275,
1993-06,0.267,
1993-07,0.275,
1993-08,0.286,
1993-09,0.278,
1993-10,0.282,
1993-11,0.280,
1993-12,0.280,
1994-01,0.277,
1994-02,0.276,
1994-03,0.270,
1994-04,0.258,
1994-05,0.255,
1994-06,0.246,
1994-07,0.240,
1994-08,0.241,
1994-09,0.231,
1994-10,0.222,
1994-11,0.222,
1994-12,0.166,
1995-01,0.228,
1995-02,0.230,
1995-03,0.230,
1995-04,0.218,
1995-05,0.220,
1995-06,0.233,
1995-07,0.228,
1995-08,0.210,
1995-09,0.202,
1995-10,0.188,
1995-11,0.184,
1995-12,0.190,
1996-01,0.192,
1996-02,0.191,
1996-03,0.189,
1996-04,0.187,
1996-05,0.181,
1996-06,0.167,
1996-07,0.156,
1996-08,0.156,
1996-09,0.145,
1996-10,0.144,
1996-11,0.140,
1996-12,0.138,
1997-01,0.142,
1997-02,0.135,
1997-03,0.141,
1997-04,0.143,
1997-05,0.144,
1997-06,0.145,
